,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,이자_부실,현금흐름_부실,자본_부실,부실
2300,(주)휴비스,79980,2016/12,6.716899879313424,-55.14,-57.05562256186712,0.2193999758070646,-5.110304927420175,9.31,10.15801298200404,1.32,0.79,3.79,2.24,0.51,98.92,45.55,1.29,2.88,2.34,3.1,4.51,9.928671123893311,7.87,1.56,0.09,109.34,0.0,0.0,0.0,16.02,32.71,262.8930434782609,1249.64,137.98,79.45,12.8,60.0243333815347,43.52,93.34,63.15,12.09,-453.3126599519537,75.0,129.77,7.9,16.34,4.46,3.57,33144.96,10146.12,1.648926171641456,0.9921845712524388,0.0,0.0,0.0,0.0
2301,(주)휴비스,79980,2017/12,-1.514587036128585,96.2,155.3975000578843,2.385162773206289,12.02257855617224,0.38,11.20624866990936,2.31,1.81,7.35,5.64,0.53,97.7,45.85,1.41,3.18,2.54,3.48,5.24,10.31712905141278,8.46,1.68,0.08,130.45,0.0,0.0,0.0,20.97,43.18,671.4222608695652,2162.08,143.25,107.41,14.74,55.90437380616996,45.24,93.47,60.72,12.34,-501.6292491753379,72.6,121.02,11.94,28.49,6.54,4.59,37129.84,10234.47,3.284893932416751,2.572984683395042,0.0,0.0,0.0,0.0
2302,(주)휴비스,79980,2018/12,6.420820775305899,16.18,-18.01172402015052,0.1964550563189533,-1.441422681021715,-9.05,10.45240822106002,2.72,1.5,8.43,4.58,0.58,98.1,43.95,1.36,3.1,2.42,2.86,4.38,8.226530750018108,8.23,1.46,0.09,125.7,0.0,0.0,0.0,17.84,42.01,550.4875362318841,1218.72,145.36,99.28,13.54,54.91513736666266,42.6,114.25,74.79,5.4,276.9379432805719,61.92,134.75,10.6,26.77,6.09,4.62,36594.64,9902.92,3.586170087941438,1.982267913151339,0.0,0.0,0.0,0.0
2303,(주)휴비스,79980,2019/12,-8.445448779381131,-85.83,-101.544475463647,-2.94067606465191,-18.46858355869849,-7.46,9.82386879438607,0.47,-0.03,1.21,-0.07,0.9,99.85,43.38,1.12,2.56,2.0,2.56,4.22,6.496816790190609,7.55,1.29,0.12,128.36,0.0,0.0,0.0,14.71,32.77,-8.502144927536232,-337.8,138.61,77.88,12.54,60.90242483086315,45.16,84.29,43.84,4.4,-257.41268664843,98.85,121.44,3.16,5.18,1.73,1.48,29836.13,9990.42,0.5548865657480557,-0.0334397811296076,0.0,0.0,0.0,0.0
2304,(주)휴비스,79980,2020/12,-0.4915413208122783,719.13,28270.47462873819,20.11016127557205,-10.59343379884784,1.68,13.39745112227995,4.33,8.98,9.15,19.01,0.92,90.01,52.81,1.05,2.11,2.1,2.68,4.25,7.252544647563868,7.93,1.39,0.14,235.1,0.0,0.0,0.0,27.7,60.47,2395.094579710145,2589.71,183.64,145.32,26.27,36.39062310930274,54.51,133.53,94.82,53.77,115.4509171000188,103.51,83.46,9.78,18.75,4.45,4.22,26675.46,11927.35,4.567718368529092,9.466677691583955,0.0,0.0,0.0,0.0
2305,(주)휴비스,79980,2021/12,-3.37327721174755,0.0,-95.76869815422133,-1.669696942310154,17.6320367875587,2.2,8.073733681340393,0.6,0.32,1.39,0.78,0.41,99.8,51.21,1.28,2.31,2.88,3.17,5.83,7.970057731614867,7.97,1.61,0.14,124.04,0.0,0.0,0.0,15.87,32.5,101.3436811594203,-418.8,181.15,78.57,12.36,61.98188604958037,55.47,103.22,56.04,9.99,1466.34583044728,100.3,80.28,-3.85,-8.26,-1.71,-1.33,31378.88,11589.28,0.7695570370425754,0.4145475457919689,0.0,0.0,0.0,0.0
2306,(주)휴비스,79980,2022/12,-5.887440631449755,0.0,-2430.255663251779,-18.50431204612374,-5.620464189429952,-12.39,0.2001640396769317,-8.12,-7.97,-19.55,-19.0,0.74,108.51,42.13,1.25,2.41,2.59,3.28,6.23,6.950313694060543,8.49,1.64,0.15,54.14,0.0,0.0,0.0,4.92,9.47,-2361.566869565217,-910.23,131.49,22.74,3.82,222.269133556586,48.03,96.75,49.2,8.36,-1464.134933843045,104.38,108.19,-5.56,-8.87,-2.89,-2.24,29615.25,9712.62,-10.457736331231,-10.26432362216336,0.0,0.0,0.0,0.0
2307,(주)휴스틸,5010,2012/12,3.558454752837571,1.19,-26.97085985102268,1.77556545009368,3.564137432999542,3.08,15.09798731514075,7.02,4.4,10.73,6.71,-0.13,92.03,55.2,1.08,1.53,3.66,2.52,4.63,5.514778643292184,7.05,1.56,0.0,152.64,351.46,86.19,981.05,15.8,43.89,3740.954586733158,2690.95,1024.12,179.17,14.92,46.2242202217441,69.94,155.77,80.07,19.39,135.741423653929,236.25,42.98,21.49,33.03,6.46,6.1,85116.76,55047.37,7.437932913725032,4.654909082969549,0.0,0.0,0.0,0.0
2308,(주)휴스틸,5010,2013/12,0.9986283950074184,-58.13,-76.10055423349887,4.413140759699544,-6.985741851000745,5.62,11.8947068485031,3.16,1.13,4.36,1.56,-0.14,95.91,52.82,0.98,1.38,3.39,2.4,4.97,4.660604985608183,7.11,1.52,0.0,102.08,394.34,145.6,929.23,11.68,27.65,894.0674126057274,2550.5,1073.73,74.93,11.97,61.52157133320735,72.3,192.66,87.22,20.53,113.7975831245379,218.19,38.31,11.66,18.01,3.23,3.31,79170.72,58006.04,3.083831450037597,1.101497603921159,0.0,0.0,0.0,0.0
2309,(주)휴스틸,5010,2014/12,3.049427356882893,12.31,143.172166170092,-2.127431973713655,1.112278200724532,-0.17,12.86167550441019,3.51,2.72,4.84,3.74,0.56,97.01,56.19,0.97,1.38,3.29,2.33,5.49,4.058532527444852,8.49,1.49,0.0,131.1,396.93,135.94,959.12,13.7,33.18,2174.123094254242,1528.11,1048.76,97.22,14.32,56.08936118320639,68.67,161.99,64.86,21.1,156.6827374345672,181.89,45.62,7.78,11.17,2.44,2.55,80051.32,56603.46,3.360958723532827,2.599272652423758,0.0,0.0,0.0,0.0
2310,(주)휴스틸,5010,2015/12,-11.18686769714166,-57.72,-95.39149410730342,-0.9335107003781502,-20.83057919801006,-4.5,9.851626462304017,1.88,0.16,2.08,0.18,-0.1,96.7,56.15,0.8,1.11,2.91,2.12,4.62,3.906644295412337,7.56,1.32,0.0,104.0,430.07,143.7,872.6,12.46,25.82,100.1945909131839,14970.12,1038.04,77.76,14.6,68.80469072518399,76.6,170.25,93.32,31.96,109.504078571729,208.56,30.55,47.45,89.12,11.1,13.02,63376.17,56531.08,1.6000205167978,0.1348760371897663,0.0,0.0,0.0,0.0
2311,(주)휴스틸,5010,2016/12,14.18205047256393,-83.62,-180.2424380561101,-1.972532550894215,-16.98018674592766,6.63,10.59134288062161,0.37,-0.15,0.35,-0.14,0.47,99.02,56.52,0.66,0.93,2.27,1.78,3.28,3.882116205656664,5.9,1.09,0.0,95.67,0.0,0.0,0.0,9.69,22.44,-80.3985825490846,-3326.15,1015.59,65.75,15.62,73.97954077642052,65.76,151.26,81.38,37.81,136.3291259444343,163.9,52.07,20.05,32.24,6.86,11.07,52614.78,55763.87,0.229544101321368,-0.0947853188365536,0.0,0.0,0.0,0.0
2312,(주)휴스틸,5010,2017/12,12.30773682704832,1586.57,762.5409215690153,-2.330068136531935,89.70513165790418,1.15,10.17442719633868,3.29,0.53,5.96,0.97,0.77,98.76,58.31,1.11,1.81,2.86,2.33,4.09,5.425655960023616,6.13,1.38,0.0,122.36,0.0,0.0,0.0,11.31,30.26,532.6735097491305,-13382.57,989.6,90.4,10.79,63.25685781187222,57.19,139.31,82.69,16.44,144.0306662341192,354.38,74.86,-20.49,-28.85,-8.77,-8.37,99812.93,54952.48,3.447153582348748,0.5591703142401723,0.0,0.0,0.0,0.0
2313,(주)휴스틸,5010,2018/12,-8.439343639795297,-21.01,366.2881875440255,7.716885744194286,-14.74133026946452,-5.66,7.769067155128403,3.05,2.92,4.58,4.39,0.93,96.75,56.47,0.93,1.5,2.46,1.82,3.42,3.912746749661018,5.45,1.1,0.0,125.61,0.0,0.0,0.0,13.94,35.36,2280.658747197024,15112.42,977.69,109.17,14.29,54.05952131077242,67.28,168.67,78.46,39.85,131.3716136654719,126.4,48.63,5.39,9.35,1.76,1.81,78139.41,52900.65,2.973874281433643,2.847669760357867,0.0,0.0,0.0,0.0
2314,(주)휴스틸,5010,2019/12,-4.03658910323252,-171.97,-172.9907915991564,-2.328406397412635,-8.794608257310923,-2.92,3.006188534217393,-2.41,-2.34,-3.22,-3.13,0.66,102.62,54.33,0.91,1.34,2.83,1.9,3.96,3.651967478661418,8.63,1.21,0.0,98.31,0.0,0.0,0.0,8.5,20.7,-1645.708262285893,1135.98,940.61,63.49,9.17,92.95357494532207,68.48,181.34,89.9,35.17,112.4183377922685,266.62,46.03,33.56,55.31,10.58,11.41,70455.54,52522.22,-2.230354961617124,-2.165967925474209,0.0,0.0,0.0,0.0
2315,(주)휴스틸,5010,2020/12,4.322896077747417,0.0,168.892586024985,4.515391503638128,-31.91418834841833,-4.95,11.95592485314552,4.83,2.36,4.35,2.13,0.69,96.71,52.22,0.62,0.9,1.96,1.39,2.73,2.8255743650959,5.87,0.92,0.0,88.16,0.0,0.0,0.0,11.55,26.62,1133.770980315595,2776.06,987.59,98.93,19.08,58.5690951053686,68.61,209.42,109.18,34.42,91.60919351167163,217.94,45.76,7.86,12.79,2.47,4.08,47970.22,53248.83,2.922750638810226,1.430358408780021,0.0,0.0,0.0,0.0
2316,(주)휴스틸,5010,2021/12,57.56884607054901,258.01,339.6035122793919,51.13486994715905,68.62237337483302,-0.56,15.01599040016385,10.25,6.16,12.15,7.3,-0.35,92.02,39.23,0.79,1.18,2.39,1.83,3.95,3.413519191153469,8.08,1.27,0.0,165.67,0.0,0.0,0.0,11.37,23.67,4846.772009086948,374.1,1498.45,145.23,17.56,41.5244600650463,65.8,234.65,100.18,30.65,99.86807253079084,172.95,51.97,3.69,9.54,1.26,1.95,80528.27,77944.58,6.640694255527305,3.990576792296416,0.0,0.0,0.0,0.0
2317,(주)휴스틸,5010,2022/12,26.73045419609682,357.52,497.9766806829039,45.14376973649311,67.22047576404351,2.43,31.4112769148944,28.05,22.03,37.67,29.59,0.04,72.72,42.13,0.96,1.34,3.31,1.96,3.33,4.754590515716397,8.31,1.45,0.0,291.99,0.0,0.0,0.0,29.64,79.37,4042.747451305281,26327.33,1518.1,518.23,34.68,13.5613947053825,75.36,327.75,226.66,135.39,44.38808896829592,282.83,32.69,35.2,95.38,8.67,10.15,131535.35,89857.3,23.97436004304179,18.82950613098281,0.0,0.0,0.0,0.0
2318,CS홀딩스(주),590,2012/12,1.346810285474027,-37.18,-44.35383372239944,4.228116992497007,-5.217234720998299,-33.33,15.02218403045869,7.48,6.34,4.65,3.94,-0.74,93.22,24.87,0.54,0.62,4.34,1.63,2.12,7.105886016967069,7.86,1.33,0.25,827.64,131.17,0.0,79127.88,12.18,35.12,5672.152532477769,-365.55,2843.15,550.7,22.55,52.22414390078246,88.7,489.29,372.19,260.55,30.07933645032009,150.49,12.74,16.84,279.49,1.9,3.52,89526.54,129223.65,4.043312337381919,3.423182581137121,0.0,0.0,0.0,0.0
2319,CS홀딩스(주),590,2013/12,22.28688572623282,118.47,98.72107651367556,20.1144448338783,41.3772721755211,0.0,19.85174489883006,11.56,8.91,9.05,4.6,-0.95,88.95,25.3,0.69,0.78,5.65,1.66,2.21,6.735168000551634,9.55,1.41,1.79,709.47,70.29,0.0,80034.27,18.39,56.25,11271.76257403753,18037.25,2977.7,923.98,29.44,46.92528897948349,87.12,592.23,443.51,255.67,30.21212138607442,177.14,14.78,33.86,805.67,4.36,6.98,126570.18,130461.58,7.223575070780744,5.562808502208042,0.0,0.0,0.0,0.0
2320,CS홀딩스(주),590,2014/12,11.29673355697797,24.26,10.36915489508337,10.10152409744094,-3.122813678358737,0.0,24.1321229147954,14.83,10.15,9.81,3.99,-1.13,86.69,24.89,0.57,0.66,4.28,1.15,1.51,4.774278349154246,7.82,0.98,0.0,1011.42,107.4,0.0,85058.75,17.85,60.55,12440.54909474552,12704.98,3216.7,917.4,32.83,45.73565869089335,86.19,584.04,448.76,240.46,27.94740165790999,235.38,16.03,49.35,311.84,6.82,12.54,122617.63,138007.76,8.064962478466489,5.516446472506492,0.0,0.0,0.0,0.0
2321,CS홀딩스(주),590,2015/12,9.439886174240844,8.1,106.1207431353695,9.568182698332066,-1.828975518128904,50.0,26.64446199489958,16.33,21.3,9.65,10.91,-1.44,76.75,30.91,0.51,0.59,3.7,0.91,1.13,4.773981280371938,7.87,0.78,0.0,4608.7,58.34,0.0,57818.77,22.46,86.39,25642.55224420996,23248.35,3451.51,1125.14,46.06,35.14282379693018,86.29,601.6,505.32,259.83,19.1936796935104,201.35,15.89,53.12,236.14,7.28,14.93,120374.99,140631.43,7.966078735022748,10.38975903693107,0.0,0.0,0.0,0.0
2322,CS홀딩스(주),590,2016/12,3.156639310212315,-12.62,-42.10625538253198,6.51775782723621,-11.38785854620996,0.0,27.18686778270312,16.11,13.92,7.81,4.41,-1.5,83.55,31.18,0.43,0.49,3.46,0.71,0.83,4.705483327454264,7.49,0.62,0.0,476.83,0.0,0.0,0.0,16.55,66.06,14845.43370966373,14380.58,3609.62,821.49,39.5,45.58776335317445,89.1,773.92,664.96,297.79,16.16754351960722,210.85,12.23,67.8,299.79,7.39,17.64,106666.85,140690.9,6.747554545223042,5.830958243145965,0.0,0.0,0.0,0.0
2323,CS홀딩스(주),590,2017/12,2.894061250185781,-14.1,-16.76892984135516,2.879741235421889,-1.774445307799112,0.0,25.79578448784424,14.08,11.79,6.41,2.74,-1.55,86.13,31.46,0.41,0.46,3.72,0.66,0.77,4.830498107113658,7.65,0.59,0.0,639.74,0.0,0.0,0.0,14.19,119.16,12356.01334624533,14611.92,3649.38,851.1,35.47,49.29360683239499,89.09,764.01,661.39,335.83,15.4544105301606,243.26,12.25,50.71,204.51,5.53,13.84,104774.11,140373.01,5.632972827531307,4.716665750488433,0.0,0.0,0.0,0.0
2324,CS홀딩스(주),590,2018/12,0.656116316335265,-21.82,-11.38218950920781,1.975403883587433,1.315351638000922,0.0,23.2809740418895,10.87,10.32,4.9,2.89,-1.98,87.49,31.91,0.4,0.45,3.91,0.66,0.76,4.639872410660515,7.53,0.58,0.0,811.19,0.0,0.0,0.0,12.65,109.74,10949.62849139268,8823.14,3692.95,859.66,31.42,56.15177539476804,90.26,907.08,772.8,377.79,16.63844368999912,266.86,10.8,45.6,260.64,4.44,11.04,106152.26,141326.5,4.375376145800852,4.152560290639397,0.0,0.0,0.0,0.0
2325,CS홀딩스(주),590,2019/12,3.243340978638554,27.82,31.34796528385196,4.149167782700331,10.13509337090054,33.33,24.51920336316299,12.61,12.3,6.07,4.35,-1.98,85.54,32.36,0.44,0.48,4.67,0.7,0.83,4.806360420391751,7.61,0.64,0.0,667.6,0.0,0.0,0.0,14.32,129.98,14382.11422958522,16702.63,3815.39,1030.28,33.34,51.40130783843135,91.05,1017.94,870.24,537.41,16.08962597960096,252.18,9.83,52.36,594.73,4.69,10.92,116910.89,142543.08,5.417016144498945,5.282959072458313,0.0,0.0,0.0,0.0
2326,CS홀딩스(주),590,2020/12,3.001689390193619,-6.6,-28.7191280213097,3.287942267386441,-2.470468694601736,125.0,25.20146963144922,12.08,8.99,5.47,3.26,-1.38,89.81,32.44,0.41,0.45,4.68,0.68,0.81,4.42791658715649,7.61,0.62,0.0,212.42,0.0,0.0,0.0,12.73,120.59,10251.69643181964,12825.31,4104.86,929.23,31.31,59.53070198639502,91.3,1000.6,836.18,705.08,18.25629324079589,266.08,9.53,60.52,679.76,5.27,12.95,114022.64,143103.7,4.911960182273894,3.655997601029771,0.0,0.0,0.0,0.0
2327,CS홀딩스(주),590,2021/12,9.2644606928298,23.56,77.98995200753266,5.628146130888751,20.80027068359954,-11.11,25.74652088816008,12.36,13.25,6.47,5.87,-0.87,84.86,33.19,0.47,0.52,4.56,0.84,1.05,4.1665630274717,7.91,0.74,0.0,485.35,0.0,0.0,0.0,15.13,153.13,18246.98955895371,7027.83,4366.35,1102.09,33.65,46.71166713505821,88.26,647.77,493.15,334.23,28.22676552861098,223.73,13.3,27.6,281.81,3.24,7.21,137739.66,144337.17,5.554638658075678,5.95555804166108,0.0,0.0,0.0,0.0
2328,CS홀딩스(주),590,2022/12,2.941497049239896,-20.44,-10.81051149157681,5.840013872316845,10.21802663730646,-37.5,19.17560526643171,8.92,10.72,4.87,5.38,-1.92,88.09,34.42,0.49,0.55,4.66,0.87,1.13,3.79504513882596,7.34,0.77,0.0,732.22,0.0,0.0,0.0,13.52,143.32,16274.3966558162,14849.89,4638.87,1154.63,28.09,51.39050691216157,90.75,928.03,722.51,501.84,24.8202863649253,330.09,10.2,37.48,327.55,3.47,7.21,151813.93,145476.32,4.293084300682642,5.1599519216619,0.0,0.0,0.0,0.0
2329,KG스틸(주),16380,2012/12,-0.95266052551406,-27.61,49.19162956602368,-2.605714879413185,-7.637356785448748,-2.93,6.063600492001643,0.43,-2.8,1.15,-7.83,4.97,103.66,72.68,0.74,2.68,1.03,2.77,4.85,6.429154223608072,6.05,1.09,0.11,218.43,1829.52,986.13,2821.57,6.52,10.3,-2070.877442854044,7919.14,334.68,19.13,8.72,31.32096630290005,27.58,67.54,39.27,2.67,-87.09465557567823,50.76,262.61,7.93,12.74,5.74,7.67,73930.56,26121.15,0.3215085511430317,-2.095189670541667,1.0,0.0,0.0,1.0
2330,KISCO홀딩스(주),1940,2012/12,1.276197295653174,0.0,234.0818736044427,4.444160321604443,-8.045791838510583,0.0,9.746281704077733,4.73,5.93,4.03,4.79,-0.44,92.75,43.42,0.76,0.85,6.85,1.86,2.26,10.55995873747906,5.01,1.55,0.0,267.25,0.25,0.0,19306.19,9.04,41.69,9549.197948948877,11753.46,3416.83,72.01,12.0,26.2987665782512,90.3,593.85,487.24,122.44,21.58765658462036,566.28,10.74,51.69,365.96,5.01,6.66,160965.6,132097.79,3.563561669339875,4.468493262732697,0.0,0.0,0.0,0.0
2331,KISCO홀딩스(주),1940,2013/12,74.42816304325054,-74.11,-43.37754933683363,59.25457945700566,123.2030899050282,-7.69,5.771883662999771,0.55,1.5,0.79,1.93,-0.7,97.86,44.72,1.23,1.44,8.34,2.6,3.48,10.21810579940413,7.96,2.08,0.71,538.4,0.05,0.0,21140.41,11.57,27.59,5406.989897371671,22938.95,3503.21,49.68,12.0,64.15953118043548,82.44,348.98,248.01,41.83,40.55421827877201,160.19,21.29,26.51,619.77,4.65,4.83,359280.2,135232.06,0.5290017183852678,1.450551533040203,0.0,0.0,0.0,0.0
2332,KISCO홀딩스(주),1940,2014/12,0.1657534952138309,-6.31,-25.59769813496481,-0.5476737658273265,-12.67101241616952,0.0,5.797671804806574,0.59,1.28,0.6,0.77,-0.83,98.27,44.72,0.84,1.02,4.71,1.71,2.39,6.047851232309266,5.19,1.33,0.44,532.88,0.97,0.0,21381.07,9.53,24.02,4022.924945254427,10612.4,3466.34,43.97,11.34,64.17703211668419,81.86,337.0,243.69,35.74,39.36981956523093,186.95,22.16,24.76,402.67,4.49,5.35,313755.76,135049.91,0.4947804658677138,1.077457806346993,0.0,0.0,0.0,0.0
2333,KISCO홀딩스(주),1940,2015/12,1.985285902112966,1223.63,425.0043623566493,6.433165068238594,-6.205840627810601,-4.17,14.23140784681693,8.31,7.18,7.75,6.42,-0.94,91.18,47.47,0.78,0.93,4.78,1.57,2.0,7.368936849523348,5.02,1.25,0.54,1027.61,0.74,0.0,23068.59,15.45,38.75,21120.53145691959,54548.11,3730.65,80.34,19.99,43.05029983452646,85.43,456.05,385.24,56.58,19.88736034354211,241.1,17.06,58.71,9478.85,8.56,11.07,294284.58,142192.98,6.421571484279076,5.546584917458936,0.0,0.0,0.0,0.0
2334,KISCO홀딩스(주),1940,2016/12,6.172371984181164,-3.65,-0.2328864394449067,5.98387848798339,-2.703932838673318,-13.04,14.34972412909357,8.23,7.36,7.03,6.31,-1.0,90.67,48.42,0.73,0.85,4.98,1.33,1.55,9.094398420612055,4.94,1.1,0.34,705.98,1.28,0.0,27012.43,14.45,39.96,21071.34460321773,31115.62,3972.18,84.89,20.41,42.28920086055976,85.27,513.76,442.89,58.52,17.1280647023405,210.54,17.27,71.95,4818.08,10.59,14.96,286327.32,144839.09,5.827234940999335,5.211965759000231,0.0,0.0,0.0,0.0
2335,KISCO홀딩스(주),1940,2017/12,-0.3450525133213331,11.83,-109.3006352553722,-1.1909020532716,15.42403053937833,-5.0,12.97739597087087,7.97,-0.59,7.69,1.71,-0.93,100.72,49.26,0.82,0.96,5.43,1.27,1.46,9.863166419104976,5.52,1.06,0.19,704.95,0.0,0.0,0.0,7.07,26.31,-1959.768904947831,40762.93,4030.24,90.69,8.62,85.15213640939925,84.55,500.19,439.65,70.55,15.12742294611165,163.71,18.27,57.74,2819.67,8.92,10.87,330490.53,146947.45,6.53915426453305,-0.4864243443049325,0.0,0.0,0.0,0.0
2336,KISCO홀딩스(주),1940,2018/12,3.785577606151444,-35.93,601.5237326956358,1.608858632019761,7.656164916457758,-10.53,9.483014642572911,4.74,2.76,4.92,3.29,-0.83,95.68,49.96,0.87,1.04,5.3,1.21,1.38,9.886622652292182,5.81,1.0,0.16,765.77,0.0,0.0,0.0,10.49,42.02,1965.741232860549,20955.61,4131.66,151.72,12.33,54.75616620367386,82.78,462.03,404.8,66.56,15.80758348377877,162.98,20.81,42.85,1986.31,7.38,8.67,355793.43,148906.52,4.036854514163993,2.350551574281335,0.0,0.0,0.0,0.0
2337,KISCO홀딩스(주),1940,2019/12,0.7865783631451441,-7.71,73.15369073525827,3.792444684793523,-10.02218265109611,0.0,9.664033946913234,4.87,5.32,4.42,5.58,-1.0,93.11,50.72,0.76,0.91,4.77,1.07,1.22,8.806159518801467,5.7,0.89,0.22,837.76,0.22,0.0,33238.73,11.75,45.57,3403.753495002809,3651.29,4340.76,148.78,15.47,46.53754832705398,85.25,567.04,499.6,62.43,14.44037763424865,195.36,17.31,31.53,284.95,4.65,6.12,64027.03,30232.51,3.69657230509315,4.038302390660538,0.0,0.0,0.0,0.0
2338,KISCO홀딩스(주),1940,2020/12,0.4672110849454301,43.63,-41.98640612165143,0.5468421283899403,-10.01010725559523,-5.88,15.2319290636189,7.77,3.43,6.21,4.16,-1.19,94.01,51.8,0.68,0.8,4.63,0.95,1.07,9.127230453793528,6.13,0.81,0.41,891.5,0.0,0.0,0.0,11.53,47.57,1974.639729211025,7728.12,4503.07,157.05,16.95,57.96422565573849,85.31,577.55,525.17,68.24,10.96936544756121,227.68,17.21,45.75,794.65,6.72,9.87,57617.86,30406.58,5.284579615058172,2.33186959526191,0.0,0.0,0.0,0.0
2339,KISCO홀딩스(주),1940,2021/12,7.893652473475433,142.79,388.93200984514,6.435332088871931,48.49659112939017,0.0,16.82979613783423,12.7,11.28,14.57,12.69,-0.7,85.34,53.98,0.97,1.15,6.36,1.32,1.48,12.34726801692081,8.64,1.12,0.18,918.96,0.0,0.0,0.0,20.02,90.09,9654.645715232096,7210.95,5168.17,291.11,21.38,26.1024743120589,84.16,545.74,479.39,21.12,14.88564904318643,154.49,18.82,51.62,1216.54,8.18,8.73,85560.56,29753.84,11.89161120959959,10.56712477305806,0.0,0.0,0.0,0.0
2340,KISCO홀딩스(주),1940,2022/12,2.834172434669567,-1.41,-30.52878167365625,5.312915575137779,14.53421912712708,93.75,14.69283311618575,10.93,6.84,13.57,7.99,-1.1,90.2,52.1,1.06,1.24,7.14,1.42,1.61,12.04033383462892,8.84,1.21,0.67,538.74,0.0,0.0,0.0,16.38,76.85,7660.847235289972,5316.2,5639.82,246.17,15.7,34.63358703253541,86.19,616.9,546.19,42.05,13.67947204346003,377.47,16.02,48.27,887.41,6.67,6.39,97996.11,29712.08,11.40114920029238,7.138784849532502,0.0,0.0,0.0,0.0
2341,LS일렉트릭(주),10120,2012/12,14.18194468930047,20.24,39.50364013565606,7.858891327262498,7.79849424511622,-0.09,18.18315318026831,6.91,4.36,19.1,12.49,1.13,93.49,12.61,1.18,2.77,2.05,2.15,2.75,9.875982359161505,4.68,1.4,0.23,139.55,153.47,36.04,578.13,26.17,81.39,3242.1124,3598.69,473.23,306.86,23.69,52.02824747710284,41.46,191.5,152.95,29.15,42.12753493512735,236.05,141.22,10.04,18.12,5.88,5.32,74414.34,21673.44,7.630665585949615,4.814246079689444,0.0,0.0,0.0,0.0
2342,LS일렉트릭(주),10120,2013/12,4.007098785913931,13.47,17.198279944479,10.67593433412144,5.350959233266325,5.73,18.37205003658954,7.44,4.85,19.83,13.24,1.0,94.02,16.05,1.14,2.67,2.0,1.96,2.4,10.79150882712708,4.47,1.34,0.23,130.29,143.29,34.12,568.64,25.5,84.27,3799.699966666667,3690.54,534.5,319.54,22.78,50.11452313590588,44.11,237.25,198.33,36.69,28.35748834482166,250.33,126.69,9.31,15.93,5.2,4.65,78396.22,24536.29,8.32469114246418,5.424835096404676,0.0,0.0,0.0,0.0
2343,LS일렉트릭(주),10120,2014/12,9.18843091845764,-9.92,-7.759671445637563,7.174684456997298,-2.461955446831987,2.49,18.3834500392557,6.87,4.58,16.41,11.13,0.95,94.56,13.56,1.04,2.39,1.85,1.74,2.02,12.37824060136517,4.49,1.18,0.17,123.95,136.88,30.87,608.51,23.4,84.82,3504.855733333333,5406.38,578.99,319.42,23.4,52.2238683336701,43.3,190.25,167.51,45.07,25.19083129621568,233.62,130.95,10.49,18.05,5.95,5.95,76466.14,26315.2,6.867722474208446,4.582798447019501,0.0,0.0,0.0,0.0
2344,LS일렉트릭(주),10120,2015/12,-1.860270458756606,-2.01,-32.89916108006804,2.137795228522904,-4.023934786625165,-1.19,19.70849743230911,7.01,3.2,15.38,7.01,0.91,94.96,9.19,0.97,2.19,1.74,1.57,1.78,13.37774806991647,4.21,1.06,0.14,132.65,146.83,28.29,603.47,24.38,85.89,2351.7876,3343.35,592.53,394.57,24.94,56.19018805955088,45.06,225.59,199.46,46.29,20.80559314703637,256.34,121.91,10.61,17.73,5.83,5.96,73389.19,27234.63,6.857214741440794,3.133385651595243,0.0,0.0,0.0,0.0
2345,LS일렉트릭(주),10120,2016/12,0.4499595986130203,-19.42,14.44853268211806,5.062342689077155,0.5423238423166998,-2.49,18.65212428386028,5.62,3.65,11.96,7.77,0.76,95.68,8.76,0.98,2.13,1.82,1.57,1.77,14.36154072548793,4.13,1.08,0.12,126.71,142.83,25.48,615.19,23.77,89.05,2691.5864,8074.25,626.75,444.24,24.29,58.17203845428802,47.13,208.28,186.71,49.98,19.91611092109266,251.79,112.16,14.32,25.1,7.57,7.74,73787.2,28671.94,5.501088789879081,3.570050118340013,0.0,0.0,0.0,0.0
