,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS),연결_영업이익,개별_영업이익,연결_이자보상배율,개별_이자보상배율
0,(주)CMG제약,58820,2010/12,-7.42,-5983864.0,18405116.0,-7.42,-5983864.0,18405116.0,11350419.0,8217627.0,9882038.0,11350419.0,8217627.0,9882038.0,1016039.0,1016039.0,-6749246.0,-6749246.0,-6.64270367574473,-6.64270367574473
1,(주)CMG제약,58820,2011/12,3.53,-2560438.0,18034249.0,3.94,-2488268.0,18290915.0,17751704.0,10325799.0,6802089.0,17751704.0,10325799.0,6727421.0,181404.0,181404.0,623816.0,698484.0,3.438821635686093,3.8504332870278493
2,(주)CMG제약,58820,2012/12,-7.75,-1572581.0,31590685.0,-7.45,-1453276.0,31602540.0,16255389.0,11648690.0,8812202.0,16255389.0,11648690.0,8651838.0,542880.0,542880.0,-4205503.0,-4045139.0,-7.746653035661656,-7.451258104921898
3,(주)CMG제약,58820,2013/12,0.7,-3939013.0,48997281.0,0.73,-3891420.0,49048213.0,20402140.0,12506817.0,7104073.0,20322140.0,12506817.0,6992776.0,1134104.0,1133753.0,791250.0,822547.0,0.6976873373165071,0.725508113319215
4,(주)CMG제약,58820,2014/12,3.6,724893.0,49002644.0,3.63,730447.0,49067039.0,22752584.0,14318048.0,7992213.0,22752584.0,14318048.0,7988518.0,122840.0,122840.0,442323.0,446018.0,3.600805926408336,3.6308857049820906
5,(주)CMG제약,58820,2015/12,-32.22,2410205.0,46806888.0,-32.2,2411254.0,46872705.0,27041894.0,17237814.0,12376249.0,27041894.0,17237814.0,12374958.0,79830.0,79830.0,-2572169.0,-2570878.0,-32.22058123512464,-32.20440936991106
6,(주)CMG제약,58820,2016/12,8432098.32,3321352.0,101107635.0,999999999.0,3321352.0,101107635.0,32969825.0,19663389.0,11575683.0,32969825.0,19663389.0,11575683.0,0.0,0.0,1730753.0,1730753.0,inf,inf
7,(주)CMG제약,58820,2017/12,8432098.32,1948086.0,97944019.0,999999999.0,1948086.0,97944019.0,41535588.0,23497552.0,16479429.0,41535588.0,23497552.0,16479429.0,0.0,0.0,1558607.0,1558607.0,inf,inf
8,(주)CMG제약,58820,2018/12,8432098.32,886779.0,103981846.0,999999999.0,886779.0,103981846.0,49864782.0,27124841.0,20172121.0,49864782.0,27124841.0,20172121.0,0.0,0.0,2567820.0,2567820.0,inf,inf
9,(주)CMG제약,58820,2019/12,303.0,2823387.0,180158283.0,303.0,2823387.0,180158283.0,58622681.0,29700050.0,26318857.0,58622681.0,29700050.0,26318857.0,8593.0,8593.0,2603774.0,2603774.0,303.01105551029906,303.01105551029906
10,(주)CMG제약,58820,2020/12,79.74,2944289.0,181131004.0,79.74,2944289.0,181131004.0,,,,64459891.0,33249439.0,29388087.0,,22853.0,,1822365.0,,79.74292215464052
11,(주)CMG제약,58820,2021/12,80.23,5628620.0,184702494.0,80.23,5628620.0,184702494.0,,,,69475496.0,36024850.0,31790169.0,,20695.0,,1660477.0,,80.23566078762987
12,(주)CMG제약,58820,2022/12,195.16,4937550.0,184953015.0,195.16,4937550.0,184953015.0,,,,82197410.0,41295950.0,37920064.0,,15277.0,,2981396.0,,195.15585520717417
13,(주)ES큐브,50120,2010/12,-7.12,2873895.0,42621100.0,7.84,4435227.0,42087960.0,43887335.0,32966862.0,11454086.0,34640205.0,27039899.0,7022763.0,101371.0,101371.0,-533613.0,577543.0,-5.263961093409358,5.697319746278522
14,(주)ES큐브,50120,2011/12,-245.99,1107724.0,39245830.0,-142.77,1625293.0,39144414.0,53379952.0,38476771.0,18553426.0,41700477.0,29104839.0,14675781.0,0.0,0.0,-3650245.0,-2080143.0,-inf,-inf
15,(주)ES큐브,50120,2012/12,1.72,5224759.0,39859681.0,20.03,4618957.0,39881477.0,55971147.0,40290541.0,15591269.0,44178050.0,31651298.0,11880913.0,51946.0,0.0,89337.0,645839.0,1.7198051823047011,inf
16,(주)ES큐브,50120,2013/12,-37.44,2590980.0,42372440.0,9.51,4508559.0,43712820.0,58597361.0,44088670.0,15673302.0,45823196.0,34023346.0,11582714.0,31106.0,22822.0,-1164611.0,217136.0,-37.44007586960715,9.514328279730085
17,(주)ES큐브,50120,2014/12,22.2,2889415.0,49628091.0,999999999.0,2934159.0,41226335.0,44459581.0,34936541.0,9351950.0,37188072.0,30573957.0,6288207.0,7707.0,0.0,171090.0,325908.0,22.199299338263916,inf
18,(주)ES큐브,50120,2015/12,-11.86,-2778236.0,49654460.0,999999999.0,3265832.0,44872641.0,42152967.0,30433006.0,15780388.0,36887119.0,30735643.0,3780907.0,342236.0,0.0,-4060427.0,2370569.0,-11.864406432987764,inf
19,(주)ES큐브,50120,2016/12,8.98,1240854.0,71696122.0,11.58,3735385.0,69832373.0,34289385.0,24454448.0,7673895.0,34818205.0,28468888.0,3989789.0,240742.0,203736.0,2161042.0,2359528.0,8.976589045534224,11.581301291867907
20,(주)ES큐브,50120,2017/12,2.86,2310978.0,72816880.0,2.76,3989913.0,71398467.0,35745794.0,26057940.0,7439335.0,37104908.0,30497256.0,4437550.0,785009.0,785009.0,2248519.0,2170102.0,2.864322574645641,2.7644294524011825
21,(주)ES큐브,50120,2018/12,-0.82,-1347532.0,70748607.0,0.47,116879.0,66518631.0,33763508.0,26036057.0,8938580.0,31308873.0,25693835.0,4923569.0,1483631.0,1482191.0,-1211129.0,691469.0,-0.8163276448119512,0.46651814779606676
22,(주)ES큐브,50120,2019/12,-0.68,75624795.0,74038512.0,0.17,1886276.0,53986331.0,43708239.0,35510791.0,10814519.0,28527284.0,22708418.0,5231167.0,5997787.0,3540387.0,-2617071.0,587699.0,-0.4363394365288397,0.16599851937090493
23,(주)ES큐브,50120,2020/12,3.09,-37420433.0,69497819.0,0.45,-312007.0,72949614.0,80672425.0,56530374.0,13826063.0,30293088.0,24196912.0,4643445.0,14014998.0,3206852.0,10315988.0,1452731.0,0.7360677468523363,0.45300843319242673
24,(주)ES큐브,50120,2021/12,0.36,69284861.0,115855194.0,4.39,3015063.0,65297621.0,125787293.0,110501015.0,15003090.0,41105787.0,33613448.0,5151904.0,18301348.0,533306.0,283188.0,2340435.0,0.01547361429332965,4.388540537702557
25,(주)ES큐브,50120,2022/12,71.35,-53485226.0,110399253.0,34.12,4303122.0,71077621.0,75213652.0,51307649.0,8562590.0,52850390.0,41864567.0,5982227.0,1916812.0,146656.0,15343413.0,5003596.0,8.004651995083503,34.1179085751691
26,(주)가비아,79940,2010/12,14.98,10252881.0,37225655.0,9.46,6500793.0,21535028.0,40623302.0,21744253.0,12184052.0,26065926.0,14343735.0,7734646.0,446894.0,418500.0,6694997.0,3987545.0,14.981174506706289,9.528183990442056
27,(주)가비아,79940,2011/12,22.28,9650833.0,48665742.0,10.88,6750777.0,24298687.0,52838864.0,29173840.0,15470152.0,33792831.0,20761832.0,9105062.0,379189.0,361451.0,8194872.0,3925937.0,21.611576285177048,10.86160226420732
28,(주)가비아,79940,2012/12,15.43,13224986.0,58945247.0,6.25,9005290.0,31165211.0,69058144.0,40302408.0,21135774.0,38482449.0,23494026.0,12039194.0,493791.0,471786.0,7619962.0,2949229.0,15.43155302547029,6.25120075627509
29,(주)가비아,79940,2013/12,15.81,12813443.0,68600227.0,7.48,6245989.0,34822978.0,70675565.0,38882747.0,24759315.0,40507693.0,24558241.0,12914401.0,444815.0,405591.0,7033503.0,3035051.0,15.81219832964266,7.483033400642519
30,(주)가비아,79940,2014/12,24.59,16223625.0,75509702.0,11.16,8696486.0,38147677.0,80432047.0,45275795.0,26773564.0,43906243.0,26874841.0,13580143.0,340937.0,309276.0,8382688.0,3451259.0,24.587205260795983,11.159155576249047
31,(주)가비아,79940,2015/12,64.83,19257887.0,84096148.0,28.34,10152135.0,42470259.0,91648622.0,50078893.0,30220634.0,48446932.0,28806524.0,15108414.0,175055.0,159930.0,11349095.0,4531994.0,64.83159578418211,28.337360095041582
32,(주)가비아,79940,2016/12,83.64,17871404.0,95951841.0,33.33,9339489.0,45413712.0,102178978.0,54998617.0,34631102.0,49430564.0,28802628.0,16646190.0,155720.0,119467.0,12549259.0,3981746.0,80.58861417929617,33.329254103643684
33,(주)가비아,79940,2017/12,53.72,20444884.0,99896520.0,27.12,8670614.0,47662984.0,116217941.0,60313364.0,43192421.0,52365659.0,30561799.0,18627531.0,236636.0,117130.0,12712156.0,3176329.0,53.72029615105056,27.117980022197557
34,(주)가비아,79940,2018/12,62.3,21870330.0,114187490.0,25.87,9241321.0,49832912.0,128728438.0,65751367.0,44788622.0,55197652.0,31654603.0,19436958.0,288409.0,158738.0,18188449.0,4106091.0,63.064776064547225,25.867095465484006
35,(주)가비아,79940,2019/12,34.25,36950567.0,134959139.0,19.48,13243609.0,54084066.0,148306878.0,75650385.0,48919898.0,58254105.0,34532096.0,18832896.0,887314.0,405184.0,23736595.0,4889113.0,26.751065575433273,12.06640193097457
36,(주)가비아,79940,2020/12,58.63,50082909.0,173203629.0,36.98,16302314.0,58359903.0,169044955.0,85881484.0,54618240.0,64097025.0,36827011.0,20140437.0,693513.0,337146.0,28545231.0,7129577.0,41.16034018107808,21.146853292045584
37,(주)가비아,79940,2021/12,110.79,40918498.0,204589577.0,105.99,13962996.0,63744010.0,200442778.0,101912518.0,65435459.0,71873259.0,39713025.0,24552575.0,298708.0,71775.0,33094801.0,7607659.0,110.79315251014368,105.99315917798677
38,(주)가비아,79940,2022/12,81.1,70189934.0,242627407.0,38.52,23884676.0,69433185.0,239153945.0,123003884.0,74944087.0,77418922.0,41698006.0,28149248.0,508112.0,196587.0,41205974.0,7571668.0,81.09624256069527,38.515608865286104
39,(주)가온칩스,399720,2018/12,,,,,,,,,,,,,,,,,,
40,(주)가온칩스,399720,2019/12,,,,,,,,,,,,,,,,,,
41,(주)가온칩스,399720,2020/12,114.82,1889903.0,10874663.0,114.82,1889903.0,10874663.0,,,,17098306.0,12078197.0,3046521.0,,17188.0,,1973588.0,,114.82359785897138
42,(주)가온칩스,399720,2021/12,66.91,3452902.0,21861996.0,66.91,3452902.0,21861996.0,,,,32235607.0,21548295.0,4484876.0,,92701.0,,6202436.0,,66.90797294527567
43,(주)가온칩스,399720,2022/12,73.88,5920393.0,54389374.0,76.66,5961539.0,54447046.0,43320505.0,31691771.0,7728968.0,43320505.0,31691771.0,7674201.0,52787.0,51587.0,3899766.0,3954533.0,73.87739405535454,76.65754938259639
44,(주)강스템바이오텍,217730,2013/12,,,,,,,,,,,,,,,,,,
45,(주)강스템바이오텍,217730,2014/12,,,,,,,,,,,,,,,,,,
46,(주)강스템바이오텍,217730,2015/12,-5.41,-3800024.0,21237036.0,-5.41,-3800024.0,21237036.0,,,,1484593.0,252810.0,6356984.0,,947886.0,,-5125201.0,,-5.406980375277196
47,(주)강스템바이오텍,217730,2016/12,-18.89,-7796613.0,22976911.0,-18.89,-7796613.0,22976911.0,,,,842805.0,57688.0,9902658.0,,482568.0,,-9117541.0,,-18.89379527859286
48,(주)강스템바이오텍,217730,2017/12,-8.15,-10646869.0,24482163.0,-7.93,-10267751.0,24668128.0,9132939.0,5874047.0,14996757.0,5394323.0,2402560.0,14124268.0,1439546.0,1403456.0,-11737865.0,-11132505.0,-8.153865871601186,-7.932208063523189
49,(주)강스템바이오텍,217730,2018/12,-12.31,-11476851.0,47581374.0,-11.95,-11298071.0,47944961.0,9165454.0,7988195.0,12871228.0,1001039.0,276617.0,11249767.0,949916.0,881052.0,-11693969.0,-10525345.0,-12.310529562613958,-11.946338014101324
50,(주)강스템바이오텍,217730,2019/12,-21.5,-13321543.0,68719236.0,-23.34,-11097344.0,70845209.0,6004584.0,6428945.0,22729347.0,282069.0,141439.0,19551777.0,1076801.0,831730.0,-23153708.0,-19411147.0,-21.502309154616313,-23.338279249275605
51,(주)강스템바이오텍,217730,2020/12,-33.4,-13994255.0,48638871.0,-45.05,-16124997.0,51430858.0,9137898.0,8092210.0,19771053.0,295379.0,50799.0,16989527.0,560710.0,371667.0,-18725365.0,-16744947.0,-33.395810668616576,-45.053628651454126
52,(주)강스템바이오텍,217730,2021/12,-29.87,-16993514.0,66003004.0,-58.88,-16455808.0,70138473.0,12404665.0,9715792.0,25424417.0,3756744.0,2002823.0,23502127.0,761086.0,369354.0,-22735544.0,-21748206.0,-29.872503238792987,-58.88173946945207
53,(주)강스템바이오텍,217730,2022/12,-27.01,-18864025.0,47260294.0,-60.35,-18436122.0,51432573.0,16300573.0,11427833.0,25431238.0,5914650.0,3430254.0,23498961.0,761125.0,348189.0,-20558498.0,-21014565.0,-27.010672359993432,-60.35390262185192
54,(주)강원에너지,114190,2010/11,438.92,-1441220.0,19268894.0,438.92,-1441220.0,19268894.0,,,,30619298.0,23930695.0,4909215.0,,0.0,,1779388.0,,inf
55,(주)강원에너지,114190,2011/11,393.9,15102830.0,24502434.0,393.9,15102830.0,24502434.0,,,,50222892.0,37631683.0,6335759.0,,16730.0,,6255450.0,,373.90615660490135
56,(주)강원에너지,114190,2012/12,58.37,-3145103.0,36107930.0,58.37,-3145103.0,36107930.0,,,,106471214.0,85441450.0,9418599.0,,0.0,,11611165.0,,inf
57,(주)강원에너지,114190,2013/12,18.11,16975955.0,45877155.0,18.11,16975955.0,45877155.0,,,,50660659.0,38917147.0,8509282.0,,0.0,,3234230.0,,inf
58,(주)강원에너지,114190,2014/12,39.01,-14600421.0,50445491.0,39.01,-14600421.0,50445491.0,,,,51481321.0,40566049.0,9288976.0,,0.0,,1626296.0,,inf
59,(주)강원에너지,114190,2015/12,187.51,9499050.0,56583901.0,762.19,18555072.0,54880924.0,46188664.0,38265188.0,7476269.0,48852892.0,40524653.0,7450119.0,0.0,0.0,447207.0,878120.0,inf,inf
60,(주)강원에너지,114190,2016/12,-241.54,-15783876.0,55088690.0,-166.16,-18630100.0,53746356.0,42287473.0,35270278.0,8328386.0,44448760.0,37206789.0,8143944.0,0.0,0.0,-1311191.0,-901973.0,-inf,-inf
61,(주)강원에너지,114190,2017/12,-26.56,-3706818.0,48303010.0,-89.84,-4605588.0,47117020.0,82034829.0,81169717.0,6453624.0,83113029.0,82247917.0,6286226.0,0.0,0.0,-5588512.0,-5421114.0,-inf,-inf
62,(주)강원에너지,114190,2018/12,0.2,-10173085.0,50203707.0,0.35,-10047711.0,49286354.0,85905365.0,80012233.0,5551803.0,85905365.0,80012233.0,5360884.0,0.0,0.0,341329.0,532248.0,inf,inf
63,(주)강원에너지,114190,2019/12,-8.38,6960049.0,21124556.0,-9.33,7013798.0,22904034.0,42549622.0,48688856.0,11036729.0,42549622.0,48688856.0,11011297.0,0.0,0.0,-17175963.0,-17150531.0,-inf,-inf
64,(주)강원에너지,114190,2020/12,-19.76,-4483215.0,17096338.0,-26.41,-4228563.0,17211371.0,38345166.0,40204493.0,7366981.0,38345166.0,40204493.0,7118735.0,0.0,0.0,-9226308.0,-8978062.0,-inf,-inf
65,(주)강원에너지,114190,2021/12,8.35,-4492533.0,28593603.0,8.35,-4492533.0,28593603.0,,,,44163151.0,39203779.0,3042950.0,,229393.0,,1916422.0,,8.354317699319509
66,(주)강원에너지,114190,2022/12,4.8,-3888528.0,32317889.0,19.21,-3037721.0,30451208.0,71379940.0,65332978.0,3428530.0,68798891.0,63508528.0,2287222.0,545268.0,156352.0,2618432.0,3003141.0,4.802100985203606,19.207563702415065
67,(주)경윤하이드로에너지,19120,2010/12,-4.59,-2259871.0,7752602.0,-4.59,-2259871.0,7752602.0,,,,7735620.0,6119157.0,4263876.0,,391756.0,,-2647413.0,,-6.757810984388241
68,(주)고려시멘트,198440,2014/12,,,,,,,,,,,,,,,,,,
69,(주)고려시멘트,198440,2015/12,,,,,,,,,,,,,,,,,,
70,(주)고려시멘트,198440,2016/12,,,,,,,,,,,,,,,,,,
71,(주)고려시멘트,198440,2017/12,16.79,3161867.0,77394108.0,16.79,3161867.0,77394108.0,,,,87660276.0,75974602.0,8668053.0,,179709.0,,3017621.0,,16.791707705234575
72,(주)고려시멘트,198440,2018/12,9.2,1728759.0,86510962.0,9.2,1728759.0,86510962.0,,,,85775723.0,73108112.0,8830048.0,,416976.0,,3837563.0,,9.203318656229616
73,(주)고려시멘트,198440,2019/12,-1.08,2862239.0,88445378.0,-1.08,2862239.0,88445378.0,,,,70921781.0,65599490.0,5781918.0,,425257.0,,-459627.0,,-1.080821714868891
74,(주)고려시멘트,198440,2020/12,41.09,7962781.0,92362134.0,41.09,7962781.0,92362134.0,,,,70182711.0,62037927.0,3864038.0,,104184.0,,4280746.0,,41.088324502802735
75,(주)고려시멘트,198440,2021/12,84.7,13352545.0,117150863.0,84.7,13352545.0,117150863.0,,,,65672532.0,59068988.0,2905864.0,,43657.0,,3697680.0,,84.69844469386352
76,(주)고려시멘트,198440,2022/12,-139.01,-13164810.0,109334429.0,-139.01,-13164810.0,109334429.0,,,,69904737.0,79890047.0,2645957.0,,90863.0,,-12631267.0,,-139.01441730957595
77,(주)고바이오랩,348150,2019/12,-9.466909781106866,-5708992.0,-53623865.0,,-3668964.0,-53757039.0,576519.0,288657.0,7639760.0,576519.0,288657.0,6022500.0,776589.0,776589.0,-7351898.0,-5734638.0,-9.466909781106866,-7.384392516504869
78,(주)고바이오랩,348150,2020/12,-17.43,-12770564.0,55390674.0,-14.42,-9402492.0,54133946.0,4591485.0,1949490.0,14986969.0,4591485.0,1949490.0,12855851.0,708106.0,708106.0,-12344974.0,-10213856.0,-17.433793810531192,-14.42419072850675
79,(주)고바이오랩,348150,2021/12,-107.07,-12480855.0,90588508.0,-72.4,-5186956.0,87385334.0,2893329.0,984243.0,18246445.0,2893329.0,984243.0,12956333.0,152591.0,152591.0,-16337359.0,-11047247.0,-107.06633418746846,-72.3977626465519
80,(주)고바이오랩,348150,2022/12,-12.06,-16555996.0,95454891.0,-4.93,-357294.0,84939725.0,11605577.0,3584876.0,28312248.0,7476416.0,1007223.0,12331869.0,1683162.0,1188075.0,-20291547.0,-5862676.0,-12.05561140282397,-4.9346009300759635
81,(주)고영테크놀러지,98460,2010/12,55.42,9501283.0,55153968.0,55.77,8589259.0,54992891.0,72956931.0,30102283.0,22827450.0,71207683.0,29644170.0,22517726.0,369731.0,349377.0,20027198.0,19045787.0,54.16694299369001,54.513568437533095
82,(주)고영테크놀러지,98460,2011/12,22785.6,13903738.0,69622726.0,999999999.0,12776648.0,70382391.0,86130810.0,36970902.0,31057560.0,80200892.0,34339828.0,26842213.0,826.0,0.0,18102348.0,19018851.0,21915.67554479419,inf
83,(주)고영테크놀러지,98460,2012/12,1627.45,11397833.0,83401095.0,999999999.0,10610309.0,84090906.0,107841666.0,46349851.0,40048530.0,100791139.0,46250331.0,34182337.0,13176.0,0.0,21443285.0,20358471.0,1627.4502884031572,inf
84,(주)고영테크놀러지,98460,2013/12,443.96,13282913.0,98319609.0,999999999.0,12177046.0,100051693.0,111902729.0,49977494.0,45151797.0,103933681.0,48746666.0,37408143.0,37782.0,0.0,16773438.0,17778872.0,443.9531522947435,inf
85,(주)고영테크놀러지,98460,2014/12,1673.12,25603240.0,115835240.0,999999999.0,23831965.0,118348519.0,142840131.0,60262407.0,54422413.0,135531589.0,61382298.0,46420035.0,16828.0,0.0,28155311.0,27729256.0,1673.122830995959,inf
86,(주)고영테크놀러지,98460,2015/12,2242.05,16569102.0,131475647.0,999999999.0,15161650.0,133570714.0,145904431.0,56896177.0,65558661.0,138554625.0,56961633.0,55420485.0,10459.0,0.0,23449593.0,26172507.0,2242.0492398890906,inf
87,(주)고영테크놀러지,98460,2016/12,2001.96,29234878.0,157267580.0,999999999.0,17957289.0,157572806.0,171793841.0,63856136.0,74753217.0,153254768.0,61186100.0,61028848.0,16576.0,0.0,33184488.0,31039820.0,2001.959942084942,inf
88,(주)고영테크놀러지,98460,2017/12,6141.06,19941301.0,161317171.0,999999999.0,7492877.0,164836232.0,203368626.0,71899522.0,87720199.0,188934907.0,73639302.0,69782520.0,7124.0,0.0,43748905.0,45513085.0,6141.059096013476,inf
89,(주)고영테크놀러지,98460,2018/12,5839.89,21765311.0,225866639.0,999999999.0,44999013.0,229271175.0,238208865.0,89336707.0,102888841.0,219818022.0,88093203.0,85527985.0,7874.0,0.0,45983317.0,46196834.0,5839.892938785878,inf
90,(주)고영테크놀러지,98460,2019/12,112.96,29168422.0,243668528.0,186.77,26124765.0,252020628.0,222057035.0,80865005.0,107860718.0,209480760.0,81602341.0,87820454.0,295067.0,214477.0,33331312.0,40057965.0,112.96184256457008,186.77044624831566
91,(주)고영테크놀러지,98460,2020/12,61.47,37796430.0,246058103.0,73.13,37199067.0,252662621.0,179545134.0,66422475.0,97279756.0,157077647.0,63321096.0,80183561.0,257714.0,185596.0,15842903.0,13572990.0,61.474747200384925,73.13191017047781
92,(주)고영테크놀러지,98460,2021/12,137.46,42480323.0,280399362.0,176.63,43040625.0,285441240.0,247301342.0,90089913.0,115860154.0,230143517.0,88387925.0,97969571.0,300819.0,247899.0,41351275.0,43786021.0,137.46231122369267,176.62846965901434
93,(주)고영테크놀러지,98460,2022/12,73.88,29302034.0,305174910.0,74.6,25900153.0,305920335.0,275359587.0,98697084.0,132403821.0,241870219.0,92716869.0,109513565.0,599034.0,531386.0,44258682.0,39639785.0,73.88342230991897,74.59696905827403
94,(주)골드앤에스,35290,2010/12,-7.22,8981019.0,21631006.0,-7.21,8898983.0,21707836.0,50487261.0,35851526.0,15004917.0,50487261.0,36340786.0,14493588.0,1327736.0,1136681.0,-369182.0,-347113.0,-0.2780537697253068,-0.305374155105962
95,(주)골드앤에스,35290,2011/12,1.13,8628850.0,22436829.0,1.25,8673653.0,22637807.0,47522791.0,32544786.0,13406161.0,47522791.0,33020367.0,12842845.0,1144194.0,1111573.0,1571844.0,1659579.0,1.3737565482776521,1.493000459708899
96,(주)골드앤에스,35290,2012/12,-1.91,2478990.0,25517817.0,-1.95,2427629.0,26252682.0,43889087.0,31012456.0,15207506.0,43889087.0,31475407.0,14776821.0,1222442.0,1211151.0,-2330875.0,-2363141.0,-1.906736679531626,-1.9511530767014187
97,(주)골드앤에스,35290,2013/12,-3.83,-204052.0,13127355.0,-4.6,-2348440.0,9813150.0,39548810.0,28127986.0,17913933.0,36607591.0,26382626.0,15207067.0,1696741.0,1083780.0,-6493109.0,-4982102.0,-3.82681210626725,-4.596968019339719
98,(주)골드앤에스,35290,2014/12,-1.41,-991208.0,12082621.0,-1.73,-462082.0,9084260.0,31287203.0,23453716.0,10913085.0,29428881.0,21706823.0,10040836.0,1352508.0,1343058.0,-3079598.0,-2318778.0,-2.2769536298491397,-1.7264913354449325
99,(주)골드앤에스,35290,2015/12,1.99,1708284.0,15160254.0,1.89,2167956.0,14991660.0,22197935.0,15199451.0,5854717.0,22197935.0,15542053.0,5593861.0,563197.0,563197.0,1143767.0,1062021.0,2.03084711033617,1.8857007405934336
100,(주)골드앤에스,35290,2016/12,2.42,1679723.0,14268527.0,2.5,1667960.0,14102143.0,15893494.0,9347753.0,6143671.0,15893494.0,9636887.0,5866965.0,155685.0,155685.0,402070.0,389642.0,2.5825866332658896,2.5027587757330507
101,(주)골드앤에스,35290,2017/12,-26.15,361216.0,13346076.0,-27.46,-940910.0,13104737.0,12802035.0,8002687.0,8493390.0,12802035.0,8220762.0,8271390.0,141278.0,134375.0,-3694042.0,-3690117.0,-26.14732654765781,-27.46133581395349
102,(주)골드앤에스,35290,2018/12,-4.56,-3136830.0,13779569.0,-4.46,-2810496.0,13867013.0,8680452.0,4405757.0,8941725.0,8680452.0,4348267.0,8891313.0,1022918.0,1022896.0,-4667030.0,-4559128.0,-4.562467372751286,-4.4570787255009305
103,(주)골드앤에스,35290,2019/12,-1.46,-6506543.0,-5091573.0,-1.46,-6246635.0,-5001092.0,7642733.0,6293120.0,8491730.0,7642733.0,6293120.0,8491730.0,5029167.0,5029167.0,-7142117.0,-7142117.0,-1.4201391602227567,-1.4201391602227567
104,(주)골드앤에스,35290,2020/12,-0.98,-498313.0,14398168.0,-0.98,-498313.0,14488649.0,4138760.0,1042913.0,5438959.0,4138760.0,1042913.0,5438959.0,2401604.0,2401604.0,-2343112.0,-2343112.0,-0.9756446108517474,-0.9756446108517474
105,(주)골드앤에스,35290,2021/12,3.57,2035559.0,15175954.0,3.57,2035559.0,15266435.0,13506639.0,8854929.0,3296090.0,13506639.0,8854929.0,3296090.0,379859.0,379859.0,1355620.0,1355620.0,3.568745244946151,3.568745244946151
106,(주)골드앤에스,35290,2022/12,-2.81,-572067.0,14551483.0,-2.81,-572067.0,14641964.0,9488858.0,5127227.0,5505791.0,9488858.0,5127227.0,5505791.0,406991.0,406991.0,-1144160.0,-1144160.0,-2.811266096793295,-2.811266096793295
107,(주)골프존,215000,2015/12,69.6765274188494,44345997.0,108853909.0,,41872803.0,105063093.0,201560389.0,80622893.0,71355052.0,184085342.0,60628407.0,75828799.0,711609.0,711133.0,49582444.0,47628136.0,69.6765274188494,66.97500467563732
108,(주)골프존,215000,2016/12,59.8,35237011.0,120648626.0,58.98,32717567.0,115886579.0,216964342.0,87427908.0,84093965.0,196864993.0,75591746.0,77311791.0,759926.0,745423.0,45442469.0,43961456.0,59.798544858315154,58.97518053507874
109,(주)골프존,215000,2017/12,52.52,80376887.0,189381881.0,47.32,79436410.0,181394935.0,200105321.0,69036405.0,93611339.0,171859065.0,61708564.0,76621692.0,713146.0,708492.0,37457577.0,33528809.0,52.52441575778312,47.324188558233544
110,(주)골프존,215000,2018/12,37.61,32883976.0,194919561.0,39.07,34481459.0,197436844.0,198705194.0,77580938.0,92963990.0,191571105.0,77184826.0,85300585.0,748762.0,744490.0,28160266.0,29085694.0,37.609101423416256,39.06794449891872
111,(주)골프존,215000,2019/12,32.18,39501603.0,200042879.0,44.45,38567865.0,205529589.0,247018099.0,93859565.0,120861039.0,239051647.0,96463711.0,106388878.0,1003551.0,814308.0,32297495.0,36199058.0,32.183212412722426,44.4537668793626
112,(주)골프존,215000,2020/12,34.09,87402396.0,225570692.0,41.77,84563964.0,228577113.0,298524085.0,111875928.0,135075243.0,281031445.0,114262020.0,115186448.0,1513019.0,1234876.0,51572914.0,51582977.0,34.08609805957493,41.77178680288547
113,(주)골프존,215000,2021/12,72.12,136071287.0,291902034.0,98.86,125602419.0,288696449.0,440308104.0,154972233.0,177664120.0,413298839.0,160988749.0,146771296.0,1493042.0,1067540.0,107671751.0,105538794.0,72.1156879712694,98.86167637746595
114,(주)골프존,215000,2022/12,79.1,133925403.0,373163222.0,149.7,117003762.0,362303179.0,617513987.0,253843200.0,214991340.0,566684211.0,252422155.0,164291807.0,1879608.0,1001780.0,148679447.0,149970249.0,79.10130569778379,149.70377627822475
115,(주)골프존뉴딘홀딩스,121440,2010/12,3878.1,73263610.0,162703512.0,999999999.0,68461679.0,159744437.0,190299946.0,81211708.0,42493600.0,184308070.0,81697184.0,39070267.0,16950.0,0.0,66594638.0,63540619.0,3928.887197640118,inf
116,(주)골프존뉴딘홀딩스,121440,2011/12,1101.46,46128334.0,348968757.0,1759.62,46694787.0,348104397.0,215793737.0,100364106.0,61499627.0,209788389.0,101810790.0,55068379.0,49427.0,31093.0,53930004.0,52909220.0,1091.1041333684018,1701.64409995819
