,회사명,거래소코드,회계년도,자본집약도,기계장비율,노동장비율,운전자본회전률,재고자산 대 순운전자본비율
6927,한국앤컴퍼니(주),240,2012/12,24.77206313515818,3.22959389807053,inf,0.898779423369379,
6928,한국앤컴퍼니(주),240,2013/12,15.328658973428016,1.32503481229256,1822.059094226676,3.6609323905120976,
6929,한국앤컴퍼니(주),240,2014/12,10.93246073664728,1.21055533433686,1426.1608337669409,5.190578292767406,
6930,한국앤컴퍼니(주),240,2015/12,11.924761943108962,1.09182690337858,1295.0839518922812,4.969756505854955,
6931,한국앤컴퍼니(주),240,2016/12,4.4889251531607774,486.755912117186,1935.062632883592,11.3327367971177,7.3067402376052595
6932,한국앤컴퍼니(주),240,2017/12,3.943171199067738,488.62291675206995,1661.0289437461004,24.91687981341687,13.907266113328069
6933,한국앤컴퍼니(주),240,2018/12,4.125904318993635,452.63936465698,1807.949968781007,21.548946498980513,21.56086023601138
6934,한국앤컴퍼니(주),240,2019/12,4.255597859746186,699.9268588044221,2403.720873993232,21.775892776285204,25.24575479665941
6935,한국앤컴퍼니(주),240,2020/12,4.619632382980011,681.387023086544,2360.9445232706976,20.733154924724886,26.25005698230837
6936,한국앤컴퍼니(주),240,2021/12,4.23671571780953,639.497128727564,2206.457295402397,24.807402638500257,37.53460409921151
6937,한국앤컴퍼니(주),240,2022/12,3.925390346200533,659.334596277623,2177.388153272015,44.53306902989623,66.88921272349518
6938,한국유나이티드제약(주),33270,2012/12,1.3912161113342771,3181.938154072786,1725.0335405593655,23.008333452501944,51.25449053780174
6939,한국유나이티드제약(주),33270,2013/12,1.4138201284480594,3384.026154669718,1830.05155330528,20.689126770992164,40.91177494043141
6940,한국유나이티드제약(주),33270,2014/12,1.3989392121001856,3086.265417847403,1640.5368963191213,18.697039344989946,32.78049702943441
6941,한국유나이티드제약(주),33270,2015/12,1.422489431009352,33.23190780551056,1707.149385300931,22.05969603749171,34.87572432774831
6942,한국유나이티드제약(주),33270,2016/12,1.3239894736776652,32.98393846239157,1555.2056871850916,23.35428452056024,36.54657787594128
6943,한국유나이티드제약(주),33270,2017/12,1.3490613067906538,36.05125977937208,1616.3645677969848,25.371395169764043,43.57011132786856
6944,한국유나이티드제약(주),33270,2018/12,1.4247473370793466,35.2827098348188,1758.808656941233,22.941338656101724,42.72701955773592
6945,한국유나이티드제약(주),33270,2019/12,1.4967346543634603,35.85429542535903,1942.223115849407,20.91441523607472,37.91135418899877
6946,한국유나이티드제약(주),33270,2020/12,1.6366464208425566,34.545064336553025,1969.9131257218144,17.827469119903206,37.987525121139534
6947,한국유나이티드제약(주),33270,2021/12,1.7192943114996813,31.41331205951773,1833.8774503237605,15.403169492543178,29.57001101629236
6948,한국유나이티드제약(주),33270,2022/12,1.5918316574910745,32.35771984459282,1800.6178723299993,16.561641003975446,25.907901759716943
6949,한국유리공업(주),2000,2012/12,1.8740912731989203,4265.436485159006,4431.761507466224,32.13967537874123,62.21661989261198
6950,한국유리공업(주),2000,2013/12,1.9124477751287003,4273.242984811879,4654.93819594303,37.28548791889429,73.92522464862256
6951,한국유리공업(주),2000,2014/12,1.977440164498636,3599.8988877838797,4230.565524138558,25.930128439177935,50.36170409539013
6952,한국유리공업(주),2000,2015/12,2.2768582911671644,3755.629066568595,4818.89377233958,25.860151790218723,52.116213693569655
6953,한국유리공업(주),2000,2016/12,2.1495296741723995,2818.372655036676,3449.92110022218,19.73650244816963,29.40744357962028
6954,한국유리공업(주),2000,2017/12,2.4690418472444366,2146.420757932557,2910.6477565427545,10.798949999684247,16.896067088174902
6955,한국전력공사(주),15760,2012/12,2.957271259582846,8373.16310420832,29788.35676175403,-101.19902014826779,-70.44687971732306
6956,한국전력공사(주),15760,2013/12,2.8781213963301058,8335.357693458565,31907.50197087365,-109.28270490180435,-86.54785024422769
6957,한국전력공사(주),15760,2014/12,2.848344884843002,8296.00625781386,36056.92939518873,-120.23498325283832,-94.92189992370632
6958,한국전력공사(주),15760,2015/12,2.972593802046829,8065.929545360774,31024.455886590637,-860.0475553487368,-721.5594945129004
6959,한국전력공사(주),15760,2016/12,2.954575634539896,8195.314899580933,27541.04065685913,-119.64614069612578,-108.92009064344924
6960,한국전력공사(주),15760,2017/12,3.039193085491027,8299.868779127704,27835.726457851637,-139.67035245625644,-140.15136691158168
6961,한국전력공사(주),15760,2018/12,3.0555230694398148,8245.28843360777,28883.32451194461,-289.18970743608884,-342.8749347115263
6962,한국전력공사(주),15760,2019/12,3.3393297504989192,8335.20584076162,27447.70611715424,-124.6097895088188,-148.47783214404922
6963,한국전력공사(주),15760,2020/12,3.4684051617883043,8304.99329604781,25943.424184599877,-110.10757656908892,-126.76354191478134
6964,한국전력공사(주),15760,2021/12,3.4850928733274467,8200.497733704888,25687.88952175535,-62.568404797872205,-78.5857587377826
6965,한국전력공사(주),15760,2022/12,3.295145042449561,7575.022360895782,26139.40324697369,-48.25142781380755,-67.244789285397
6966,한국전력기술(주),52690,2012/12,1.0971201206724248,11.57583741455841,558.0050169518296,32.310695910322195,0.0198856644829191
6967,한국전력기술(주),52690,2013/12,1.0066444941124228,19.72994925458997,1014.1229579678312,52.90363823120877,1.5977275276384353
6968,한국전력기술(주),52690,2014/12,0.9236209500212748,37.32366437805876,1887.5415160855991,213.00368314993065,0.0040454435630263
6969,한국전력기술(주),52690,2015/12,1.276028502503603,40.26130274597558,2155.621097596544,-300.1402039354866,
