,Date,BH_avgRtn,BL_avgRtn,SH_avgRtn,SL_avgRtn,BDH_avgRtn,BDL_avgRtn,SDH_avgRtn,SDL_avgRtn,PHDH_avgRtn,PHDL_avgRtn,PLDH_avgRtn,PLDL_avgRtn,연도,SMB,HML,DHMDL
10,2007-11-30,0.002519776372920581,0.08683073945056352,-0.09619582357340442,-0.06404296384170619,0.1307075283617577,0.03965022034735173,-0.09754981628022436,-0.07683126362056478,-0.09716186379936889,-0.07815353541761076,0.03122058264220943,-0.018204153223384978,2007,-0.20491404532685265,-0.1050699350049125,0.051748233718139865
11,2007-12-31,-0.13549526763376998,-0.07291728527846562,-0.07190858809108783,-0.044208786949038834,-0.10547350543932718,-0.07962173439942434,-0.04173981180881598,-0.06807340269872063,-0.05527414016408242,-0.09085375132500262,-0.06274897097777099,-0.0527746163741362,2007,-0.011911098584008864,-0.14884081961110557,-0.07336574869907067
12,2008-01-31,-0.04715380137932069,-0.02642859817222145,-0.003912958953695812,-0.032758591619840634,-0.033273578293614665,-0.039267161368268265,-0.01505247102535288,-0.005306630847515374,-0.019783141635972137,-0.009427175125948348,-0.02410991033988429,-0.03092125657079437,2008,0.00011964920223462433,-0.021473165436985457,-0.026039153211075722
13,2008-02-29,-0.11616396290641527,-0.04840668174067962,-0.08662508568513819,-0.0903704847291264,-0.07188372984730779,-0.08998197357816967,-0.08553476566043716,-0.08742276610565558,-0.09416514878618008,-0.0912137512577764,-0.04344285982937092,-0.07433546564564304,2008,-0.09471024809071714,-0.13340046535665043,-0.06871612566583232
14,2008-03-31,0.059909996558925496,0.039132473704445524,0.07011401191692188,0.07352745966240987,0.03796744986573979,0.05491188329207047,0.04293855473703914,0.07720628765382055,0.04408920780938884,0.07435879241039439,0.033387779738100816,0.06100540785303421,2008,0.09412023644764624,0.07369404179241969,0.014846919129833436
15,2008-04-30,-0.028207508544172987,0.016997201119152223,-0.029095713857312,-0.030033899243668016,0.024823852173893473,-0.019250718724298743,-0.025283593950516124,-0.030155925334546946,-0.016658772028215005,-0.031997190917902284,0.012338730130322615,-0.008276774648826212,2008,-0.05352445938846963,-0.050784873339227085,0.024243580252800195
16,2008-05-31,0.06880353512482357,0.13127715655585262,0.04538217412353354,0.06680275830051687,0.04148146827353287,0.11763567125259917,0.03725396332896242,0.05040434514004159,0.028039763713881068,0.05482573298544615,0.06925952339341143,0.11723356983980479,2008,0.012144586583712313,0.01514575182017236,-0.0052845765938250855
17,2008-06-30,0.03745351045302353,0.03099243272339976,0.02714193505695956,0.04681112025794363,-0.015151053182811014,0.05248666622870529,0.015153528924637748,0.03285354178284746,0.014667682397708487,0.03250415393865838,-0.02131824378157835,0.05944785575433348,2008,0.03973008372669155,0.025693669019311388,-0.042667628263949646
18,2008-07-31,-0.0845943352113107,-0.03756872517189487,-0.05257966863992328,-0.034546850909166114,-0.04101022057208586,-0.07127292998682128,-0.03762598045721787,-0.0536460071058133,-0.03867686848153189,-0.06309509447353538,-0.03880870533029222,-0.03537469359203304,2008,-0.026044989357486614,-0.10111621581070347,-0.01617673248298644
19,2008-08-31,-0.057349839707890544,-0.04634635642881888,-0.06342788331263793,-0.04890972843219255,-0.0800350162277062,-0.04248870836509806,-0.06085041112554154,-0.06199657383602744,-0.06719317917093406,-0.061153647452093084,-0.06643714017160907,-0.040376890822314805,2008,-0.060489513676475766,-0.07314968059002275,-0.08864278625268499
20,2008-09-30,-0.10489524454099203,-0.09090362170481157,-0.12624035924951538,-0.15177037144318387,-0.09428481660143645,-0.10008982906289388,-0.08182982180759792,-0.14060195222862654,-0.08341893513183592,-0.13208587684092898,-0.09279013665960592,-0.12514693546024963,2008,-0.1801112975697974,-0.10979860721650969,-0.055768747763274146
21,2008-10-31,0.0540806092296269,-0.03062851690196501,0.007090058267113113,0.03700504362155961,-0.006684189518535535,0.023746717015992742,0.007901438707402467,0.011128238096576613,0.022936942720783348,0.013576821465997556,-0.05393355821382458,0.016829653514080438,2008,0.03236905572484178,0.057982404136942715,-0.016220228367417745
22,2008-11-30,-0.28296902874052404,-0.19999783587068276,-0.26558196580313975,-0.2559667486249024,-0.1879304498755219,-0.2659433598579795,-0.22280638516020884,-0.27457298882391584,-0.2379864393212066,-0.2762401266912083,-0.13518930898745657,-0.25613129574189264,2008,-0.28006528212243875,-0.3205687022958712,-0.1404786606947831
23,2008-12-31,-0.04629220230960078,0.029753355125695043,-0.04063102798003711,0.011531709377619851,-0.029176912351548248,-0.005691106298652098,-0.02354973282051474,-0.03738109092691984,-0.03036474362156141,-0.044417519715904775,-0.010820175911271294,0.03432001443215794,2008,-0.020829895010464387,-0.10756576254129534,-0.031190546559277024
24,2009-01-31,0.15128301029027194,0.11372112276607009,0.09470778326586947,0.11205481508693158,0.08388427875598944,0.1373085107737015,0.05476712346802088,0.10752933282401049,0.05711134349271006,0.11207404683996908,0.0691405595165973,0.12264080337855514,2009,0.07426053182463002,0.13310282462964057,0.016232480425154322
25,2009-02-28,0.01789376713801839,0.02442361140836043,0.023547981439776027,0.0788068017752885,-0.01531868632082625,0.027901545783355488,0.05642043134221419,0.032095446487236126,0.02089874314808835,0.02295852046272904,0.07373853099168427,0.04886846806805707,2009,0.08119609394187512,-0.010173458014030044,0.011103248886092126
26,2009-03-31,-0.13712317592309745,-0.06181013248655525,-0.04551343096270446,-0.007219414905326939,-0.09961236930186625,-0.09263668026346943,-0.018416844787829525,-0.04046073792642532,-0.045569474283632734,-0.06273276056756644,-0.021952517190565388,-0.03510667954077123,2009,0.046733808336794955,-0.14812183318986083,-0.051480504994748405
27,2009-04-30,0.26619059387230826,0.22983827844487095,0.18978945279564902,0.21684995024116976,0.2198356082439074,0.24948264368991216,0.19433903051483623,0.19630465315492596,0.1660266914091761,0.20840961095260072,0.2607541811206426,0.21441580024177043,2009,0.1586249668782292,0.2326359323249369,0.19128099033632456
28,2009-05-31,0.2121749451178803,0.15558647254518618,0.21864165907748195,0.22826771852543906,0.13446201546849268,0.18710297585306773,0.14198777173882934,0.23667072108425938,0.13720294060779809,0.23193378121434952,0.14568085475362505,0.20527548615896704,2009,0.2630286687713878,0.23888950866004965,0.06456293873865848
29,2009-06-30,-0.010563924432407319,0.04456104833420268,0.030902854643991274,0.0776775219710789,0.04361806172267898,0.017489698082760775,0.053110825564598514,0.0393989344014047,0.04113610027336722,0.0213173088829045,0.06829789795419614,0.06102933211962792,2009,0.09158181466417249,-0.04078035494105683,0.06828457104519475
30,2009-07-31,-0.02221057446241304,-0.01003110367434464,-0.0360459260841145,-0.0260625855273808,-0.027236872547322457,-0.013145290880237592,-0.026920296694658206,-0.03510970244631346,-0.023790871365173383,-0.035638153104885925,-0.03266937168498582,-0.015526097858316809,2009,-0.04598767254311646,-0.040209655945664814,-0.03002967257870514
31,2009-08-31,0.0839825097805363,0.05969264057002927,0.052110143547914635,0.10222526520675101,0.06256203602322831,0.07120725624817387,0.0447569700118938,0.0674424076501161,0.04748849947745981,0.058900148727299234,0.05124520978469418,0.08949530803128469,2009,0.08249783357938285,0.0551337004400608,0.03799417408597712
32,2009-09-30,-0.006579756581422436,0.08237221719869234,0.030920228054285265,0.02487312942347504,0.010370048830345048,0.05057702963450143,0.06650599818723442,0.021979043469671552,0.03965356333291729,0.022304553254242816,0.07960573014979051,0.045235065781386447,2009,0.01789712716912535,-0.02928220183822086,0.040598010465492974
33,2009-10-31,-0.011579418244370294,0.020962562222113332,-0.02341331051251387,-0.02116634422059064,0.051135610618534715,-0.0005653525377920825,-0.0033463765931533718,-0.026890587189766182,-0.012263893977734893,-0.023234256075971734,0.04769408008330672,-0.012908183531252384,2009,-0.04927122672197603,-0.03489083775764551,0.061517203889160474
34,2009-11-30,-0.05836290909201604,-0.023411925780149223,-0.036918298060137474,-0.02871383014510054,-0.019240167529192574,-0.041430801557870774,-0.04616832857297836,-0.03275960921292997,-0.044599471647929004,-0.03953008851125784,-0.03133493124016041,-0.025052275862387386,2009,-0.024744710769155374,-0.06921832918952864,-0.028313290716770564
35,2009-12-31,-0.010609840947823754,0.006100202940783182,-0.0036572549328630294,0.0010755787890848788,0.012538141064878017,-0.00331763888203979,-0.03152104661581445,0.0033431543978105077,-0.0346567966507137,0.000703136126957226,0.0026666845409836723,0.003598893378510443,2009,-0.0003268571402578646,-0.017854986745620815,-0.018995663308821794
36,2010-01-31,0.0915422608151039,0.08637056665714804,0.061400807838459415,0.08923762122372494,0.0910204635670932,0.08769319310427574,0.08693790946404775,0.061171510463544645,0.08076102264147195,0.05989308417254957,0.11112659442379316,0.0833355302947509,2010,0.06168201532605838,0.06513897471312684,0.10352602124723076
37,2010-02-28,-0.0549811153160941,-0.0672012156438791,-0.0406897442400516,-0.027847950674586792,-0.05100243132339953,-0.06516980480002592,-0.054909201166917644,-0.03189129931584569,-0.05605421238830366,-0.03768772403282052,-0.047875349545097846,-0.04654542337658116,2010,-0.007446529434651794,-0.048146276396912754,-0.05738108043238138
38,2010-03-31,0.004774968965568623,0.03877735134564947,0.023219726807111617,0.062046197687956925,0.015313871533180668,0.02858961543366254,0.023403563218234592,0.035035187164108944,0.020360300173490904,0.02081872685237997,0.02714389262446724,0.055474715587125634,2010,0.06348976433945949,-0.022417078744122958,0.006905033452529519
39,2010-04-30,0.0752906267040389,0.07354164073243721,0.10599297465421216,0.027616431218108913,0.05978489834157042,0.07720618536975075,0.06779284049408246,0.09509700046147612,0.06769678078089307,0.11439789777295913,0.06163499397235596,0.04736618281115676,2010,0.059193272154083015,0.13070456538297798,0.04142614592003943
40,2010-05-31,0.002830841171777594,0.018969156795319932,0.030541697090720184,0.040684542435713726,-0.003582759289177529,0.0165296902643191,0.0363233120193394,0.031664754252675106,0.02769661341350837,0.02639799984072075,0.033184854341683036,0.029676575215993626,2010,0.06032624054288514,0.003545688646980953,0.008643330471664771
41,2010-06-30,-0.05656240018631842,0.002419590020145764,-0.05783449117155888,-0.03345530605791252,-0.019411701460801838,-0.01921275185956536,-0.07358638734995017,-0.044981534020902915,-0.07613861251071533,-0.05082726257495072,-0.02110173751519553,-0.01526254108159255,2010,-0.06421839214638507,-0.09887903333899392,-0.060900945870517864
42,2010-07-31,0.05924083688742489,0.09286638787645461,0.02198061906798604,0.058277606505634204,0.05197562718985719,0.08650371005012235,0.019699665326697986,0.033866325410082075,0.014672952958796384,0.03166922393909158,0.06282290007882751,0.07725032206076204,2010,0.004204613191680501,0.0056494587643665245,0.011490274786452967
43,2010-08-31,0.027586180505109928,0.03637574415886452,0.029095225475305696,0.025745395803302144,0.01736872490304639,0.036458398921997155,0.03244624307818802,0.026917431212067442,0.038042007162499274,0.025503834231983862,0.0013216212227829237,0.0364975138238138,2010,0.022859658946620613,0.025620835999332296,0.018127052914202108
44,2010-09-30,0.03016034762242616,0.014581151236915935,-0.015408839025694765,0.02532068923336368,0.005365792898202642,0.023225876075909833,-0.00021983686800695023,-0.007997781026652093,-0.0005700036105819816,-0.012351894208719008,0.005485760500964016,0.022881077265865808,2010,-0.012458899222002133,-0.005199411638408412,-0.002468091494433179
45,2010-10-31,0.1008598235918407,0.08960884210196934,0.0628260502017238,0.05334781435069766,0.10847137024945447,0.09062537650110335,0.05400228950529398,0.06290451390337132,0.059487328479964054,0.07119201418239646,0.07955165166953938,0.06929759085867704,2010,0.020939531705516434,0.092207545567231,0.08570871455251111
46,2010-11-30,0.036839482922555115,0.033869829254815756,0.06607544663182334,0.10528841685869224,0.013010285922027794,0.03943030839573156,0.06508025179172074,0.0785350902156178,0.058271128849843604,0.06347967511613016,0.04594969508164913,0.07533637677463649,2010,0.13600920740183015,0.03333580649762445,0.019107838408073854
47,2010-12-31,-0.03864901796968997,-0.019975373384852193,-0.054417121663937966,-0.048003762919946145,-0.0520947266615796,-0.021496122774608748,-0.06448080037302759,-0.0490040112195145,-0.0683176581984157,-0.046320299648621055,-0.04148174519697172,-0.03307714527973399,2010,-0.07310868890661304,-0.059076571481228767,-0.08132546003754557
48,2011-01-31,0.040187308656777665,0.034516080646862964,0.019245694850508574,0.05440428451473716,0.04291398840482637,0.03346446965549532,0.02704734818172114,0.02518195979820556,0.029059482059992165,0.01837314021750062,0.03975434097505948,0.04449760444674181,2011,0.036298284713425416,0.014972820926486177,0.04063812185969706
49,2011-02-28,0.014065061796062529,0.011629860041016819,-0.0005376775382740354,0.006106358200627633,-0.025835126635728022,0.029304507930190463,-0.007231524480735013,0.0035715439355921996,-0.004378272012114847,0.0036843341052112785,-0.04059129633417271,0.021578179349595283,2011,-0.007278780256186076,0.004659275136966267,-0.049504677049354365
50,2011-03-31,-0.10684541418243365,-0.0680021637529147,-0.054762368086580054,-0.047892183257165814,-0.08223970169636657,-0.08000007368587132,-0.05411380308158451,-0.05328202852457208,-0.0656585754496249,-0.05870109068875294,-0.04838344087991909,-0.06159498044230486,2011,-0.01523076237607171,-0.10366060876397346,-0.06971245367272938
51,2011-04-30,0.12286857131085514,0.11692741174780512,0.05187785080819608,0.10294676531577827,0.1050383921305366,0.1249684072556824,0.05459229064264834,0.06359803807311641,0.05738122753256252,0.06142238009133864,0.10777243268406266,0.11135204289572569,2011,0.034926624594644226,0.06480933358725953,0.06534746010878553
52,2011-05-31,0.07232044739270897,0.05186228163638762,0.024607515933048028,0.025512851981499236,0.02543436409427657,0.0731490291432349,0.032227272435508554,0.02205879419536132,0.0350693694850894,0.027980829450432336,0.013670376625036396,0.046588703708350714,2011,-0.011970996600001033,0.05824039651681357,0.010057724860487012
53,2011-06-30,-0.019819224727738453,-0.016092694818608658,-0.03574526742170368,-0.03080497681600781,-0.02743934954624856,-0.012887612431115273,-0.016366824320077022,-0.04149495245236684,-0.017383831974933272,-0.04127731293101209,-0.026605578741842217,-0.021775003958397928,2011,-0.048594284464537944,-0.032115656332133896,-0.016614891424584527
54,2011-07-31,0.035553737794450035,0.0425297829857713,0.0007988022280535234,0.007519161011705343,0.059686888089191564,0.03198768871113004,0.013316376210974808,-0.0019855080117932014,0.018491009502406893,-0.0012626697729746234,0.05295268981825712,0.020422337040497764,2011,-0.0307237971503518,0.011328068023765236,0.05800217395049796
55,2011-08-31,0.05464918316720502,0.0760080136327762,0.09171807617283721,0.10527585089229421,0.11189424026051314,0.05086416543662785,0.07762786245425207,0.10022881375491821,0.07811240968898905,0.09156163972518913,0.11874472992238493,0.08214119058860021,2011,0.1316653286651408,0.055725327077507034,0.11397561311899218
56,2011-09-30,-0.11956165684288117,-0.10077525812921956,-0.10283565012184998,-0.03694724690715304,-0.08185718382066161,-0.11747107224484686,-0.06648377741260814,-0.09911768359460942,-0.07476874903632993,-0.11820890700259835,-0.05635792758866028,-0.07569173117459654,2011,-0.029614439542952647,-0.15353605444654483,-0.04004658331354159
57,2011-10-31,-0.1643433885748996,-0.09206770649333834,-0.14381190081488096,-0.14724260615045512,-0.10855988230668485,-0.11803994295347496,-0.1396805693982484,-0.1461686948180906,-0.1548750471592348,-0.1423205332835679,-0.04696593513030043,-0.13379007542845284,2011,-0.1628489594312171,-0.18850013306788382,-0.11613613281915047
58,2011-11-30,0.10664608681578766,0.11442475689915707,0.0961132630610113,0.14823649122365617,0.11119760558481047,0.11225185828147957,0.10363493701548868,0.10668002912784948,0.09756448990822102,0.09723797926174826,0.1345877728987139,0.1285202042809829,2011,0.13381433242719512,0.07142872581539234,0.10536659889563463
59,2011-12-31,0.01848308033682787,-0.015164382065727204,0.0015090508133358573,0.005737903682316837,0.01863653779357466,-0.014268793478545679,0.004252391094978923,0.0016003775333955513,0.01051024630344806,0.00034098411908431463,6.933727156206253e-05,-0.007115194687771967,2011,0.005587605360102361,0.024705370341868912,0.029223136861128644
60,2012-01-31,-0.04385027544591193,-0.010059540636394047,0.03321680135894268,0.13210713779789626,-0.03341874264036723,-0.01962258925801421,0.040481688448007425,0.05557181065840552,0.0074398904200019475,0.02869358204190295,0.08309795685581586,0.05216682714397392,2012,0.19227884719799193,-0.07165727266772036,-0.010911664892555462
61,2012-02-29,0.1065572169123309,0.053661447856945,0.08780093831713925,0.05625283013044622,0.04295125287904103,0.08213895103309003,0.0620427459238611,0.08830832218434681,0.07218426127287565,0.09698927864394644,0.0030114210157543954,0.06547897789918869,2012,0.06394443606294752,0.13940101623577453,0.01977036219418371
62,2012-03-31,0.022441857991329146,0.009995412158690741,0.13345283003027752,0.09230492151958329,0.03800451552935024,0.007973570881458428,0.12222926769548928,0.1268235316992091,0.12200592827196217,0.11744845400285174,0.030419563150962982,0.052861223427716646,2012,0.20953911647485088,0.10474452118246966,0.09283523193450577
63,2012-04-30,-0.05222444166492052,-0.01818392470562865,0.01340995696863923,0.08610856276334371,-0.04745045185151015,-0.026179191332698856,-0.019859183277206576,0.04242678358672044,-0.02218343051767667,0.014597303333328789,-0.04149365155717767,0.046168869532059446,2012,0.13472270291725752,-0.07277680372513881,-0.07543343125572752
64,2012-05-31,-0.05205135115876013,-0.028664058126358142,-0.023475913113318723,-0.05181623236620543,-0.018244702317981653,-0.04287906682743809,-0.021499622784157794,-0.03120505182845446,-0.021947148888479564,-0.0292490585544235,-0.016240987380157387,-0.044429192538148594,2012,-0.03493444083696501,-0.03528711902579707,-0.00270226577419317
65,2012-06-30,-0.10580750767034748,-0.050558765837334374,-0.05634709860362356,-0.06257867356065171,-0.07181468733099909,-0.07103374213552736,-0.0584157178188255,-0.057230844116497814,-0.06247692541090408,-0.06309733567220852,-0.057925055811921776,-0.055923960051763165,2012,-0.04074263541043435,-0.105585886574978,-0.066098112023812
66,2012-07-31,0.027179874482116628,0.03163928894630274,0.03778088402544712,0.05172887072192202,0.044381106509006736,0.02585593412092126,0.025355339972429503,0.04531727675255819,0.02583797255169871,0.040261086032481117,0.04447381099040497,0.04049975974786024,2012,0.060100173033159454,0.023276678673451373,0.034149841044696504
67,2012-08-31,-0.008476679000426974,-0.022687500575248796,-0.011123867897580663,-0.022383183244731212,0.007123095889706461,-0.024376237250061897,-0.012852781980904048,-0.013375255983999523,-0.013587518456135384,-0.009731159616367412,0.011875945458885024,-0.02956736945457218,2012,-0.017924961354473988,0.002934795011982367,0.013146060525833123
68,2012-09-30,0.062440601392255074,0.04154351970721222,0.06213081013462233,0.08507498720500876,0.02411238990752088,0.056565297342793974,0.062402578254446145,0.06777828711316922,0.05257016160331651,0.0657195338606339,0.05715493351456448,0.06323264117384038,2012,0.09521373678989745,0.0612621580707669,0.024343175933985425
69,2012-10-31,0.07634876794370894,0.02121629063184206,0.08475194088407359,0.010013263615216721,0.06149178196912937,0.03620123675026745,0.06741786202406974,0.07171632405248561,0.07306322868208685,0.08753881781193325,0.03972904899607117,0.011036446956172659,2012,0.045982675211514806,0.14548593170425317,0.07495086359182257
70,2012-11-30,-0.05329871076020887,-0.05700982809367798,-0.02299813823501747,-0.03796576060617329,-0.024821514571075023,-0.06442322492691056,-0.021448992549920675,-0.02724489934125315,-0.0309197652092356,-0.025594193212188518,0.010356630699240522,-0.05987576071161784,2012,-0.0058096294142473345,-0.028809054645300695,-0.0004364449869138434
71,2012-12-31,0.012010088444811929,0.004652982256765413,-0.02312085289020511,-0.018198316703796617,0.032116450094396926,0.00034151000390603365,-0.008975468862588099,-0.026500098459746022,-0.004275073798477908,-0.023680402656135694,0.018599160499682223,-0.011251061688640809,2012,-0.049650704944790396,-0.004338097221877577,0.03622027545972882
72,2013-01-31,0.04833831445530632,0.028851372124399685,0.012714305571139967,-0.001556586383745724,0.021498297860242054,0.043033041365783044,0.012882160488399378,0.007357702002820336,0.01591815892031805,0.01918864778540287,0.01320551880007237,0.010592907173365348,2013,-0.027437124102458764,0.04740522715611931,0.009185086664339741
73,2013-02-28,-0.03609193121322628,-0.0018495307153321117,0.017500112467166266,0.06070473425030968,0.008389624009967461,-0.02565855224318145,0.004373874850882623,0.03834176058090715,-0.002136553563753506,0.014227266440795881,0.024721635185389546,0.03729359277794295,2013,0.09717557768175514,-0.048019420513548794,0.006421894691987232
74,2013-03-31,0.03529912655954552,0.033124460235487124,0.037751679790097345,0.009013229829012724,0.04612027169299463,0.028983147673981666,0.0347778789871634,0.028178489601086983,0.03453789415433252,0.03861238109398324,0.04600007867305837,0.011522050554617946,2013,0.012553116221593746,0.05198196131739294,0.052317332042623704
75,2013-04-30,0.04519656607498821,0.0318666582904135,0.036958205707246436,0.05629944388329574,0.029925959335726865,0.040287752305683516,0.05920976368749996,0.03597904432279171,0.05536608362172759,0.030744460179432408,0.04161042171958376,0.04733421967506862,2013,0.054726037407841314,0.038071720695380035,0.05100232470898921
76,2013-05-31,0.02812501044003462,0.0308824457146963,0.03169210347432672,0.018830107829887588,0.04047408048303786,0.025333091153719563,0.05093524759917355,0.019866862221129426,0.047862574779234994,0.023845965604385073,0.04897935425747064,0.01679793779305704,2013,0.02101848322684885,0.0349608371420694,0.06880935139478692
77,2013-06-30,0.0013910559006625669,0.011573604200649724,0.032517806158762555,0.09560769842098252,-0.003984132378054352,0.012200353183263037,0.0041352620292986995,0.06632937738043046,0.0016254476901969319,0.0391223714001586,0.002935677996260031,0.0766515263679531,2013,0.12164317452908895,-0.019681789251390996,-0.0391137356306024
78,2013-07-31,-0.04052110120082927,-0.04015590482845067,-0.0670830823198527,-0.06890661377347516,-0.06089201451746064,-0.03177391445579146,-0.05704292019933128,-0.07143956517487207,-0.059386393584578596,-0.06457235947634837,-0.05467160851517687,-0.05749746227575519,2013,-0.0956511930786879,-0.05307292421971904,-0.06632819490146016
79,2013-08-31,0.05871896739780434,0.05118128144212452,0.03551531712018633,0.0731480804299946,0.04391128878463462,0.05850038466061595,0.025077499224088844,0.05330423042782512,0.027309957660475153,0.04422454037113606,0.037007037313808465,0.07155109130560765,2013,0.053713273130216496,0.032069603581931116,0.013086480464502927
80,2013-09-30,-0.015871463198415654,-0.03414300973188858,-0.01856962285667684,-0.01853714890184442,-0.035365394656599415,-0.02319570938680955,-0.023581951257467645,-0.016720475957308904,-0.0213099910131106,-0.01677727218988836,-0.04039500667292016,-0.020747623429746755,2013,-0.01209953529336914,-0.008101006738225995,-0.03898925324200783
81,2013-10-31,0.06639679413771853,0.04821393019201336,0.016693872415954335,0.0012434693888273567,0.03749384533716758,0.06283642341199552,0.020758407676566944,0.009471427147474544,0.03011259406557352,0.021821153402422022,0.012576051787079797,0.023467952216262803,2013,-0.039368020360084244,0.058361966763252504,0.0220983277339995
82,2013-11-30,0.023006526470314814,0.0036842712771340586,-0.011569100869545601,-0.002469809593977757,0.026741677430125062,0.005152235069957873,-0.002073456322003581,-0.011672728454024613,0.0008026353921543645,-0.009340211150204284,0.017553241529391684,-0.0047353026800835574,2013,-0.027384309337247795,0.010830194759191062,0.02792846780015485
83,2013-12-31,-0.022666967380801612,-0.004588429576660727,-0.02539800526111467,0.00919917840817806,-0.0039146119157193624,-0.015048742595434463,-0.0017732812993145892,-0.021238697063023688,-0.006632612941067657,-0.032943194701066277,0.008606996501419405,0.00191180147141402,2013,-0.00257112837420544,-0.05037034705767495,0.012455826614195125
84,2014-01-31,-0.015564319814410392,0.013723415025787233,-0.02698968397777926,-0.034847066166773175,0.005197831830580334,-0.003060171863293024,-0.030845902953385452,-0.029468043088658108,-0.02361671383011033,-0.02546051956988679,-0.018267221327277625,-0.02059908321317322,2014,-0.06091629775024086,-0.031992178221696685,-0.009383963646829554
85,2014-02-28,-0.02810302133541519,0.010953059494685112,0.01666412550774715,0.051745492747229116,-0.018393060196029716,-0.001726490484684893,0.026227308324682154,0.031391584602708515,0.010409167061801958,0.006785149349083633,0.022962050385171597,0.045823383742983496,2014,0.07698459917534131,-0.04278817194862515,-0.006998298930359373
86,2014-03-31,0.023068669620076615,0.03388543722898542,0.04394348789747028,0.04555200476418086,0.024761621373273507,0.030911444039848922,0.050130919082654844,0.04186806359676817,0.047272708323217796,0.03584897752490927,0.03728196081583445,0.043873760401686446,2014,0.061018439237120116,0.027293436520963762,0.038502786637619815
87,2014-04-30,0.02177635403124822,0.037630431745730886,0.04731354830179677,0.06566867558936029,0.03935365137069364,0.025124446950255716,0.05066334755048804,0.05581048472859429,0.040788188635958816,0.0433295872291788,0.060345305811665174,0.05571589010888795,2014,0.0832788310026675,0.0174403486654994,0.04954953308175667
88,2014-05-31,-0.030587066864190243,0.01974414396426716,0.023830158840896676,0.034573951478569516,-0.009905143254271095,-0.001004426395712834,0.032076106701360914,0.02579638547862851,0.016070311107663385,0.011909084312481517,0.031016438421496307,0.029611582355773696,2014,0.06382557176942773,-0.03391595574471191,0.00977498390563198
