,Ticker,Name,Precision_RF,Precision_DT,Precision_LR,Precision_SVM
1111,094820,일진파워,0.5606060606060606,0.5063775510204082,0.5880952380952381,0.5256064690026954
370,067280,멀티캠퍼스,0.5055941358024691,0.4902832674571805,0.29545454545454547,0.5251068376068375
1200,047820,초록뱀미디어,0.5248917748917749,0.5929951690821256,0.4857142857142857,0.5248868778280543
1100,064290,인텍플러스,0.5038115038115039,0.47576530612244894,0.44955044955044954,0.5240740740740741
671,357580,아모센스,0.5483660130718954,0.6017391304347826,0.5256166982922201,0.5234375
964,104830,원익머트리얼즈,0.5430918846411804,0.4937330623306233,0.48169681309216195,0.5229468599033816
718,059120,아진엑스텍,0.519291587602783,0.5558176100628931,0.5035087719298246,0.5227272727272727
120,215000,골프존,0.5925697865353038,0.5709815546772069,0.5219979296066253,0.5223076923076924
203,270870,뉴트리,0.5606748864373783,0.4873458792991564,0.5199579831932774,0.5214285714285715
464,141000,비아트론,0.4833887043189369,0.5236842105263158,0.49440137812230833,0.5213903743315508
492,009620,삼보산업,0.5263698630136986,0.4709962168978562,0.4575757575757575,0.5213903743315508
962,240810,원익IPS,0.5111788617886179,0.4492984693877551,0.595959595959596,0.5213014981273408
470,335890,비올,0.46532156368221944,0.48124211853720045,0.5125786163522013,0.5208333333333333
785,039440,에스티아이,0.4746212121212121,0.49538866930171277,0.4315359477124183,0.5202702702702703
594,050960,수산아이앤티,0.540819783197832,0.46311475409836067,0.4960227272727272,0.5202702702702703
652,352480,씨앤씨인터내셔널,0.5914404223227753,0.5942028985507246,0.47802653399668327,0.5201807228915662
1341,043220,티에스넥스젠,0.5536175710594315,0.5220025510204082,0.6650641025641025,0.5194444444444444
8,035760,CJ ENM,0.5355466130114017,0.4735109717868339,0.49812734082397003,0.5193169092945129
343,108490,로보티즈,0.535737812911726,0.5180817610062893,0.48665845648604267,0.519203413940256
94,048770,TPC,0.42767615176151763,0.4926239799121155,0.5403225806451613,0.519047619047619
1466,017890,한국알콜,0.5268276324614353,0.5889029003783102,0.5727106227106227,0.5187569988801791
124,029480,광무,0.4427083333333333,0.44188034188034186,0.49824929971988796,0.5187074829931972
115,348150,고바이오랩,0.5766666666666667,0.521978021978022,0.4283625730994152,0.5186335403726708
980,043590,웰킵스하이텍,0.5435897435897435,0.5890473999079613,0.5854255970606246,0.5181434599156118
156,242040,나무기술,0.55,0.5953968253968254,0.5462962962962963,0.5181255526083113
766,101490,에스앤에스텍,0.5633333333333334,0.5946815718157181,0.5370082815734989,0.5181233062330624
1504,059270,해성티피씨,0.524561403508772,0.5175070028011205,0.4754004576659039,0.5170731707317073
334,038390,레드캡투어,0.5182427401340283,0.46356421356421357,0.5984848484848485,0.516955266955267
702,123010,아이윈플러스,0.47235294117647064,0.4996476391825229,0.5171821305841924,0.5166666666666666
1497,054920,한컴위드,0.4935736677115987,0.5084360804672291,0.5269607843137255,0.5164884135472371
168,212560,네오오토,0.4756535947712418,0.5180477087256748,0.5600313479623824,0.5157962604771116
1062,086890,이수앱지스,0.5551948051948052,0.5446540880503145,0.5348124098124099,0.5153225806451613
50,021320,KCC건설,0.5260504201680672,0.4945196647324307,0.5829931972789115,0.5152640264026402
125,026910,광진실업,0.5370439314966493,0.542358803986711,0.5829931972789115,0.5152640264026402
519,042600,새로닉스,0.4955357142857143,0.42647058823529416,0.5123918174665617,0.5147435897435898
1346,356860,티엘비,0.45092226613965747,0.4711226476314082,0.473109243697479,0.5147357723577235
1246,089010,켐트로닉스,0.5240103828682674,0.4781446540880503,0.5110837438423645,0.5139612807148175
413,018700,바른손,0.5422077922077921,0.6308970099667774,0.5894194756554307,0.5139455782312925
836,054940,엑사이엔씨,0.5915282392026577,0.530422446406053,0.5055941358024691,0.5137178051511758
532,063170,서울옥션,0.4483568075117371,0.45872865275142316,0.5357692307692308,0.5137178051511758
1513,052260,현대바이오랜드,0.5880102040816326,0.5385579937304075,0.495906432748538,0.513437849944009
1181,119850,지엔씨에너지,0.5706313775510204,0.5846469104665826,0.5686813186813187,0.5131740196078431
19,068790,DMS,0.5742433795712485,0.5357815442561205,0.5108150470219436,0.5125816993464052
1477,021650,한국큐빅,0.5272425249169435,0.4897009966777408,0.5114678899082569,0.5123762376237624
1259,049430,코메론,0.4910526315789474,0.456269592476489,0.522816679779701,0.5122422680412371
1175,208350,지란지교시큐리티,0.44401913875598087,0.4332258064516129,0.5384615384615384,0.5120751341681574
1236,225430,케이엠제약,0.536472602739726,0.5460784313725491,0.5607502799552071,0.5116822429906542
787,052020,에스티큐브,0.4759535655058043,0.3715846994535519,0.4318181818181818,0.5115080728272071
157,089600,나스미디어,0.5142857142857142,0.49411764705882355,0.5053630363036303,0.511455525606469
1281,200130,콜마비앤에이치,0.5002153316106804,0.5264423076923077,0.5053630363036303,0.511455525606469
1313,044490,태웅,0.5856060606060606,0.5265151515151515,0.5123688155922039,0.5113636363636364
1040,044960,이글벳,0.6117230527143981,0.5658482142857143,0.6283003300330033,0.5113095238095238
1525,097870,효성오앤비,0.5682724252491694,0.5495016611295681,0.5265151515151515,0.5112244897959184
551,045300,성우테크론,0.4935107073329007,0.47984126984126985,0.5106227106227106,0.5107692307692309
1297,045520,크린앤사이언스,0.5243941326530612,0.5366771159874608,0.30454545454545456,0.5106796116504855
1400,370090,퓨런티어,0.4939516129032258,0.416005291005291,0.4951923076923077,0.51
498,361670,삼영에스앤씨,0.5,0.42351973684210525,0.5272727272727272,0.5090225563909774
1463,222980,한국맥널티,0.4907017543859649,0.5332191780821918,0.4697727272727273,0.5083986562150056
238,078600,대주전자재료,0.4486607142857143,0.4595103578154426,0.5391260162601625,0.5082417582417582
441,006910,보성파워텍,0.5320121951219512,0.5764501891551072,0.5238955823293172,0.5079656862745098
937,193250,와이제이엠게임즈,0.5590086546026751,0.5674886437378326,0.5772058823529411,0.5079656862745098
527,100660,서암기계공업,0.5316205533596838,0.4771303258145363,0.5321691176470589,0.5067385444743935
329,200350,래몽래인,0.5820707070707071,0.49111334674714957,0.632398753894081,0.5067385444743935
465,083650,비에이치아이,0.5699936224489797,0.5807061790668349,0.5573501872659176,0.506631299734748
1216,079190,케스피온,0.5856164383561644,0.5319548872180451,0.5437734082397003,0.5058252427184466
1534,200670,휴메딕스,0.7190860215053764,0.5611295681063123,0.5672043010752688,0.5055555555555555
394,348030,모비릭스,0.5164203612479474,0.47891963109354413,0.5058252427184466,0.5055555555555555
1456,221840,하이즈항공,0.5571428571428572,0.5571428571428572,0.5387096774193548,0.5052083333333333
356,377450,리파인,0.6185243328100472,0.54,0.55,0.503707627118644
548,014620,성광벤드,0.5421568627450981,0.6113721804511278,0.5470297029702971,0.5030795072788354
