,날짜,시가,고가,저가,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
372,2015-09-23,-0.9090909090909091,-0.9038935436175456,-0.8970736629667003,-0.9005964214711729,-0.8169858203945237,-0.2959875425217845,-0.3687136241907429,-0.38120814267733283,-0.09001109628504984,-1.341903624345918,-1.3496907804894465,-1.3026597542755356,-1.1481182992607553,-1.0197288938519935,-1.3520155526703974,-1.3544067365056205,-1.298441814598759,-1.208718141949938,-1.114207175554394,-0.08681297088249093,-0.39807488434186267,-0.8187803911922634,-0.9529184342365931,-0.5008347532476265,-0.9196360403635796,-1.0040815430246879,-1.0814683172604214,-0.9990926490179874,-0.6989478683014868,-0.1919923985633749,-0.5797337735071697,-0.8401643152416867,-0.9625519925584117,-0.7611586057844998,-0.9639958537847378,-1.0304839924474876,-1.0700536238034826,-1.030319632228874,-0.9174830316761903,-0.5191093519829637,0.10502083553769212,-0.5340388528682387,-0.2929830051440815,-0.5051404491531989,0.020776620192112558,-0.008891907534193397,-0.8984956707091613,-0.5660765137857361,-0.3062125178863487,0.26276330970358536,-1.5387633971047927,-1.3501284929277795,-1.0828634655633593,-0.46317213145369374,-0.3837790574256813,-1.03697273522984,-1.4100063924465411,-1.4485506096235925,0,1,0,0.579710145,-0.434782609,2.173913043,1.018922853,2.620087336,-1.560283688,-0.32644167259837314,-0.2224574732422027,-0.4557399687023316,-0.8483716569676865,-0.9795796823697338,-0.22499475127214635,-0.2337640992383205,-0.5727356069670406,-0.8319629790006431,-0.9618138066945523,-0.018516137328018517,2.163401203739275,0.01700363077911723,0.6157829861572978,0.1174332447923948,2.188073394495413,-0.41920424021735225,-0.1891920382562363,-0.014520726723220112,0.14797221326406987,-0.06783618957884498,-0.08992651653803677,-0.19894868325560508
373,2015-09-24,-0.9010989010989011,-0.9098077870872351,-0.9122098890010091,-0.9174950298210736,0.5400770644720558,-0.33570609228458603,-0.3655969939809283,-0.47978491487862496,-0.18787086751957927,-1.3563456211024232,-1.3523134503076037,-1.307517298467936,-1.1510100259201892,-1.0212266015644336,-1.3636979767060422,-1.3581534675303228,-1.301918981292609,-1.2120388171849383,-1.116492269247236,-0.20173320948084536,-0.44324493588364255,-0.8547936817258771,-0.982312141570733,-0.4872296029078221,-0.919216101151273,-1.007084260509153,-1.0932851662484642,-1.0089379436685244,-0.704976378855434,-0.29167995107541633,-0.6255194823728627,-0.8719130828917591,-0.9888688710081276,-0.7641928352256975,-0.9667600263483966,-1.0355222695292714,-1.0722339151698252,-1.0356976322831721,-0.9251173088270004,0.4507591637352032,-0.4742118726239091,-1.1108036515678728,-1.1300364414306823,2.627450069741705,0.13529768458251362,0.004941355402561101,-0.2847043408345346,-0.6114229589296629,-1.4421433434192628,-0.6524969262402067,-1.779457770208783,-1.378667559985128,-1.1041917990808792,-1.1803181652350925,-0.865484530847265,-1.2954652830547433,-1.5778989701912651,-1.5667457096664816,0,1,0,-3.008595989,-3.724928367,0.143266476,0.744047619,4.017857143,-3.147353362,-0.5193699322913291,-0.4031181670473666,-0.5497023741065339,-0.9191288212525899,-1.0353290389251193,-0.5189720791450265,-0.43387722754449987,-0.686963531113004,-0.9142031872244687,-1.0269932117999507,-0.08332261797608333,45.43557433730311,0.023168461100580486,-0.501086310711467,-3.2235425695512374,-2.3396024464831804,-2.7700596280565155,-0.4398317185598329,-0.24848255887167864,-1.0041117919306901,-2.74025838855008,1.7303619410953215,-0.5942139151063376
374,2015-09-25,-0.9240759240759241,-0.9206505667816658,-0.9162462159434914,-0.9075546719681908,-0.18890661965154762,-0.3440890666342438,-0.3648915893650094,-0.2587106593396772,-0.2125400201572505,-1.3651364017368177,-1.356366667299301,-1.3117235518334511,-1.1539157223853875,-1.0223680582082515,-1.3662502317008878,-1.3600274706740747,-1.30474559989849,-1.2150255532878786,-1.118613112973439,-0.24815794162984944,-0.46516391529319134,-0.8734226301972106,-0.9997398791733992,-0.48688947408300187,-0.9237887725368397,-1.0142749787814749,-1.101267408568958,-1.0178759268203794,-0.7124830339745407,-0.30045459608343944,-0.6246362493233762,-0.8710755045630952,-0.9906429965833253,-0.7569101032899145,-0.9625335484556357,-1.035358646042484,-1.0716562539525032,-1.0390826688435895,-0.931551874747542,-1.4231204416152905,-0.8428065943052301,-0.33107080847230436,0.6215391528265516,-0.7690943847051949,0.01625321608962023,0.00815302709844968,0.41568125742689893,-0.17703234214757724,-0.915385700670346,-0.938216608981366,-1.5750957955215068,-1.3862391048523264,-0.9358521069805043,-0.3129774539836306,-0.4993250249754032,-1.0956188441938448,-1.4512182034183156,-1.4850483398337426,0,1,0,1.777777778,-1.037037037,1.925925926,2.844311377,2.994011976,-0.145348837,-0.13351341290541713,-0.2554118669004736,-0.46534849045433496,-0.8647774369810407,-0.9985321611032822,-0.16160492421575115,-0.28115790243044375,-0.5969086246583413,-0.8498188721967039,-0.9804328271169482,0.22055712064712965,28.932052759636317,-0.027942921445913094,-0.4358721966532762,-0.5393541171536418,-0.07782874617737003,-1.5835280703826775,-0.2564662814210007,0.5809527080399767,-0.20913266684679815,-1.2433734034619277,0.40846402664217657,0.5117335307678316
375,2015-09-30,-0.9250749250749251,-0.9324790537210449,-0.917255297679112,-0.9234592445328031,0.5325084238996382,-0.3821331018030856,-0.37244120123173463,-0.4998372840776756,-0.29075744576526863,-1.3729853130175271,-1.3599430352331519,-1.316662507053567,-1.1568214188505859,-1.0235531377523928,-1.3763293794484404,-1.3641484314834793,-1.3083380102685966,-1.2184094050192904,-1.1209488149571638,-0.2900163066822302,-0.4794536368046711,-0.889160879762836,-1.014965290979495,-0.4788964484343834,-0.92668168707318,-1.020233002421304,-1.1134755438826542,-1.0287829689950037,-0.7198157896102878,-0.37551509776981923,-0.6610181927332767,-0.8966832655780583,-1.0124553480521596,-0.7621254004456579,-0.9667097122696563,-1.0413876169727545,-1.0742922400597712,-1.044733091934382,-0.9392843797027479,-0.09929106627835108,-0.9297810401898473,-0.11232807199502455,-1.0762397173995835,0.6935111883105561,0.09107261694257286,0.01942775703541224,-0.5686413988749272,-0.5091041785816041,-0.8307037416018581,-0.8459790970469496,-1.8178476810040038,-1.3885572969047633,-0.9569676844290309,-1.040160716046076,-0.9429910064895374,-1.3371487971962626,-1.6085986291672398,-1.5960256074949655,0,0,0,-0.445103858,-1.038575668,0.296735905,0.59970015,1.349325337,-0.73964497,-0.40559172785702174,-0.417241478615197,-0.5522720951088043,-0.9308637791518801,-1.0514465604728298,-0.4562176744751646,-0.46439533284646883,-0.7029166702250564,-0.9263837497918371,-1.041339240465764,0.34270050381661543,24.437597643744397,0.03992509188532928,-1.3971345044797385,0.19935691318327975,0.13792048929663608,0.6535871848469752,-0.49938188195382804,0.4956096667468031,-0.11740941855296302,-2.319895323603917,1.382727128616365,-0.5952313420190362
376,2015-10-01,-0.9240759240759241,-0.9295219319862001,-0.9142280524722503,-0.9204771371769384,0.26928059575362534,-0.4032962365869487,-0.38299451062065765,-0.9360326382539303,-0.4591248550399907,-1.380520267847008,-1.3610556830347942,-1.3204888406615174,-1.1593080241603038,-1.0249490593953723,-1.3814780027620257,-1.3674221507904625,-1.311651673928971,-1.221653609360652,-1.1232215476317682,-0.35242332366941603,-0.49725523890591045,-0.9051400210002937,-1.029060175626511,-0.4620600749730573,-0.9222956553748551,-1.0198537117884934,-1.121614300695846,-1.035964242740101,-0.7245690383992213,-0.3994587216008049,-0.6718155369045641,-0.9045536905254458,-1.0209509115844269,-0.7625472115857673,-0.9676748763608095,-1.0450320774699617,-1.0757183703854896,-1.0495018020147646,-0.9464775118376244,0.025443322238429794,0.186273439818967,0.18199273972808788,0.16208090749954038,-0.391161170837543,0.03797932928977555,0.022965347211054116,-1.0467447820281004,-1.088631929808238,-0.8055278649021639,-0.3549436851580974,-1.461739872522292,-1.2316588716370194,-1.057592803192776,-0.5688587627378442,-0.7783387345906183,-1.253075317317421,-1.5573745797774436,-1.5658205973162842,0,0,0,-0.148148148,-0.740740741,0.592592593,0.597014925,1.343283582,-0.736377025,-0.21266346816406576,-0.37369460128105325,-0.516407728700844,-0.9100959917694107,-1.0383222927393474,-0.26323029452294466,-0.3953035371882692,-0.6643299532309868,-0.8994594464250769,-1.0234891413706872,1.4726173916092908,28.11878601613523,1.725155547980758,-1.0156813015628094,1.1597930938067944,1.9408256880733945,-2.0471169500839723,-1.7873098927637063,0.213007292417946,-0.38608353452859295,-1.194974656511011,0.5162105119736513,1.0212594647236497
377,2015-10-02,-0.9150849150849151,-0.9137506160670281,-0.9081735620585267,-0.9035785288270378,-0.06053947275289394,-0.3817500498410901,-0.3868418418939645,-0.5765028957739808,-0.5066195538908811,-1.3814621372006932,-1.3607377836628964,-1.3241794888976302,-1.1613615691793222,-1.026235924659994,-1.3760091714313636,-1.367807064004926,-1.3139445712287872,-1.2243698029774626,-1.1252284321045711,-0.364600302593745,-0.4851453054068274,-0.9021288763068477,-1.0285756639667698,-0.43689054683421524,-0.9143168103410284,-1.0162978621058931,-1.1313964603397275,-1.0430489939577376,-0.7279600756119013,-0.32644018054514345,-0.6297333609196891,-0.8750096881289645,-1.0010892290821398,-0.7471940565836075,-0.9579110247330318,-1.0406865149532627,-1.0728500050965748,-1.0511738324068667,-0.95181418835889,0.5239185537330422,1.1618739298628091,0.40083847056986044,1.0877506196265077,-0.4814954358245856,-0.047258167583409116,0.01390032319442532,0.8777170297841441,-0.3397987160090069,-0.16060008510296606,-0.06842394718785193,-1.4214031323286669,-1.0685384131330573,-1.006326732872768,0.4682754975390635,-0.20684404670095963,-0.9349100314370422,-1.3536328614858517,-1.4318347821216373,0,0,0,1.023391813,-1.169590643,1.608187135,2.218934911,2.810650888,-0.575539568,0.22266183575850163,-0.17596823933142763,-0.3872513187435428,-0.8256737777535439,-0.9770613195458775,0.15235123889125468,-0.15972388137712976,-0.523025887961634,-0.7976574863692922,-0.9481284962964269,0.4058938361368604,2.1904469202202588,0.8510301708863953,0.5134185237406924,8.674681951628687,2.313914373088685,0.1517562285896244,0.5427938935686973,0.28485993291433415,0.7039814871307668,0.5685346321887743,-0.9604834789945251,-0.31235152612207
378,2015-10-05,-0.8941058941058941,-0.89009364218827,-0.8819374369323916,-0.8876739562624254,0.6443221522286068,-0.32907642514672225,-0.3786856095072396,-0.006222047685395518,-0.40630116360735596,-1.372043443663842,-1.3608172585058709,-1.327191708971974,-1.163666568690465,-1.0276536575786448,-1.3639856394599335,-1.3657298850111346,-1.3153038233814558,-1.2265946174665219,-1.1269862033518254,-0.27251189947850735,-0.4281075190824482,-0.8665973689241854,-1.0045703135523207,-0.41852359396731403,-0.906897884256944,-1.0134057710307116,-1.1358571251658858,-1.0478558142871173,-0.7318728108573016,-0.2019238336239662,-0.5566042326820108,-0.8229364789137859,-0.9639295136445087,-0.7189112710744204,-0.9391779540892025,-1.0295929987100432,-1.0661226490385312,-1.0500358040870332,-0.9554344724635464,1.2545498324780298,1.7213520664823505,1.8494914015879627,0.995516302583472,0.6068922580836614,-0.11676491711025992,-0.000846677562263345,1.234253663728648,0.6474608572171283,0.8618541741610215,-0.1480704231063682,-1.2025561379006888,-1.1655619421136256,-1.0691369970036695,1.1040517330736432,0.2820148936392287,-0.6420945587920963,-1.1629328978287274,-1.3058257363768795,0,1,1,0.283687943,-0.425531915,1.985815603,0.712250712,2.421652422,-1.668984701,0.47000575844177855,0.012931052888303986,-0.26759170375907443,-0.7451889509482936,-0.9189950692118851,0.40891107451462794,0.04105761450547594,-0.3937820633537632,-0.70291839524554,-0.8775117278885318,0.7572328661437573,11.708541426559098,0.01647312609270051,0.5173617577246299,1.099119250664057,7.2116207951070335,-2.025268737128095,0.3282638070321709,0.7801307369119987,0.43173815272245514,0.5865806675780985,-1.0512288075084404,0.2184408261945708
379,2015-10-06,-0.8731268731268731,-0.8654509610645639,-0.858728557013118,-0.8508946322067594,1.4899143775751609,-0.2087519216162569,-0.3464981178733697,0.6230953847669884,-0.1734137528033726,-1.3541479259438245,-1.3570819408860713,-1.3292269928059903,-1.1656223260749499,-1.0286569762595363,-1.336596649110038,-1.3582417166075436,-1.3146333036809723,-1.2277501670948,-1.1281918268255011,-0.13475982539703615,-0.3361931245597226,-0.8060532862237273,-0.9623737526403168,-0.3817896882947348,-0.8872074011163531,-1.0023115200209993,-1.1366396980050106,-1.0509831431761114,-0.7359884286246086,0.04775625309704939,-0.4098584693227583,-0.7177665197178854,-0.8861419282942581,-0.6620337904054923,-0.9006880085426232,-1.003682176780969,-1.0510138515232545,-1.042828232599765,-0.9553861253639411,1.2160790255779343,1.7334992807475105,1.5697400068184553,2.2971055556765565,0.4804326038823223,-0.34405996916337833,-0.03180694707885554,1.1176590563839421,1.492749921351717,1.6830269047459208,0.6164137930184826,-0.8836707593007975,-1.0336896879131914,-0.8723081016402945,2.5712956922817063,1.353654942538738,-0.00226532189722778,-0.7439861278576388,-1.0241354982063526,0,1,1,2.479338843,-0.137741047,2.479338843,2.620689655,2.620689655,0.0,1.1032062005109673,0.4207416744094068,-0.01117824295165952,-0.5683925447627676,-0.7892202376104123,1.0103358853349762,0.48231910993920185,-0.11280201130112866,-0.49676120976624943,-0.7209929714808841,2.4356318748757992,-17.588065053143808,1.4014196364112173,1.6560104758779903,-0.5108346148469174,1.5288990825688074,0.8032993164087577,1.699297549569234,0.6982999622213827,1.952695871211791,2.074915306496964,-2.4572075760414305,1.1586135618615692
380,2015-10-07,-0.8581418581418582,-0.8555938886150813,-0.8476286579212916,-0.8489065606361829,0.3830616880401001,-0.10990173602144192,-0.29966560698999406,1.0326515507606302,0.11222865821479538,-1.3306011921016965,-1.353028723894374,-1.331153727951762,-1.1674942649601205,-1.0297620806609082,-1.3172901165662703,-1.351163528004419,-1.3138774599209149,-1.2288308061222688,-1.1293583878989093,0.05474440911283305,-0.21860567127760902,-0.7284059017608528,-0.9072862451918791,-0.34369526754735963,-0.8666770396631327,-0.9902374349270979,-1.13726575616362,-1.053531337085662,-0.739350482659622,0.20158145849742115,-0.30790869226932005,-0.6427173293644057,-0.8305329543075455,-0.6092579668408857,-0.8643546593293013,-0.9791160349247288,-1.0357977862305623,-1.0354249364011834,-0.9550832683381644,0.8321755435047142,0.6455034045497775,0.706079925289607,0.08255681056789586,-0.8081360279293929,-1.231708417143907,-0.06194832064588197,0.5763150539685244,1.7223353640072732,2.198239713545628,0.6773885493057389,-0.8490598657145675,-1.0027082765126119,-0.9211509158385487,1.7469552187374775,1.2629627307572302,0.02451772198294572,-0.7149035953852723,-1.0046276130585237,1,1,1,0.674763833,-0.674763833,1.754385965,1.358695652,2.445652174,-1.061007958,0.7816591010227074,0.4142684899408179,0.01016161360668608,-0.5539554583547216,-0.7801253503674701,0.6939775584927776,0.4488856230985634,-0.10099063643961884,-0.4823182972258786,-0.7099198247303289,0.13050136182449415,0.23690613394800872,1.0438228912362506,2.4834097445765755,4.527051586746819,1.750611620795107,0.39757173599305623,1.5204553948768076,0.9277833110096049,1.8305885070294863,-0.6940555295134065,-0.5333492292031584,-1.7076171239537064
381,2015-10-08,-0.8391608391608392,-0.8477082306554953,-0.851664984863774,-0.8439363817097415,0.35323539946764815,-0.022736434355026217,-0.24360920326602867,0.7506278046818389,0.27234142282773244,-1.3064265453571113,-1.3485781326878041,-1.332781955018975,-1.1693801736510556,-1.030881726378035,-1.301801080813192,-1.3440015044014597,-1.3128781265263372,-1.2297540574902048,-1.1304426245838513,0.24653182717101393,-0.09944392659992522,-0.6487912360661415,-0.8507598848417591,-0.3049205892727904,-0.8447002208857504,-0.9771835155972917,-1.1360918969988414,-1.0551915240576202,-0.7427125365555158,0.3067138755367349,-0.22818703333643714,-0.5823141738704182,-0.7855559404803094,-0.5577551007707643,-0.8283109619356209,-0.9545227639918198,-1.0198144585167228,-1.027353849346211,-0.9542473522103055,1.0416619306232355,0.5011092381994656,-0.3056586089819841,0.2616205367535426,-0.2025094100867013,0.5917808162305002,-0.10928526853597695,-0.4789868294893461,0.885607015040065,2.2096819196876827,0.7535217400658553,-0.7515606951930882,-1.0090394373399265,-0.9284695934772942,1.363449575418159,1.2705572733613957,0.10108761344473904,-0.6532647793688787,-0.9628786979656092,1,1,1,-1.184210526,-3.684210526,0.263157895,2.595628415,4.098360656,-1.443569554,0.5244214214320995,0.44016122781517364,0.05038333294271638,-0.5255831093370434,-0.7606404177434212,0.5445555675098476,0.4557222845350769,-0.06728455835399158,-0.45197353487233893,-0.6865831400106756,0.5056518638876875,0.986451530285568,0.12262894317119093,-0.5624103978409759,0.3332867328393681,0.15825688073394495,0.6328688747708094,0.5575137279705603,0.7930166798319424,0.4890962337990604,0.010329907508199364,-0.328491643532499,0.07532179785923131
382,2015-10-12,-0.8481518481518482,-0.8585510103499261,-0.8496468213925328,-0.8578528827037774,-0.3465960152970725,0.014594634041463925,-0.1908022044826138,0.13779435142183086,0.2517969080760849,-1.291984548600606,-1.3472270603572383,-1.333324697483261,-1.1715175368341155,-1.032255836745343,-1.2988054959610655,-1.3396438330417373,-1.3126627174614383,-1.2310527211881448,-1.1317212646549324,0.3736290446936973,-0.03017510753447645,-0.5983244510039872,-0.8155667197387412,-0.29284601839978425,-0.832801943203728,-0.9709726314850168,-1.1272488246867827,-1.0530873335705349,-0.7461035737681959,0.2904225522947879,-0.21288542837746033,-0.5667815164628824,-0.7742369014589623,-0.5232412130023989,-0.8032628948105278,-0.9378606612985152,-1.0073752841389307,-1.0216975258895813,-0.9546958576542548,-0.5351277940284973,-0.7764407661872338,0.09531257455898995,-0.868912318974576,-0.797233880833597,0.1017712124490988,-0.20100807700444706,-1.015902156207679,-0.13799595483555,1.2640158161901562,0.13564884682053135,-0.39345783707682064,-1.1064554578671966,-1.050361047091528,0.20577713824833682,0.7165689819686579,-0.14597276703392442,-0.8014750350417901,-1.0630980035812985,1,1,0,-1.864181092,-2.263648469,0.0,0.408719346,2.316076294,-1.864181092,-0.049416479193103,0.2653852471632724,-0.0412328055002174,-0.5845281119900972,-0.8062731512772724,0.055545026688409486,0.22702979322459818,-0.1758026865313861,-0.5243539847919652,-0.7416911857459731,-0.6620571148023894,-0.13830195927775643,0.13369636852574662,-1.1463992125355822,1.2934433104990912,-2.3103975535168195,-1.4516786761646987,-2.619095535175229,-0.02236494144314318,-1.1615452667544082,0.17566164231443143,0.556650652887917,0.2099617806142111
383,2015-10-13,-0.8631368631368631,-0.866436668309512,-0.8678102926337034,-0.8747514910536779,-0.1094082786932714,0.006190140122835554,-0.1503490946392289,-0.0336877179789132,0.19377056760275277,-1.2879031147346371,-1.3471475855142638,-1.3351157472571953,-1.1739063545093,-1.0336372174215478,-1.3057096866849158,-1.3382782013488437,-1.3133664928538307,-1.2328043070668875,-1.1332362808821785,0.4124431650149958,-0.003291055381584372,-0.5789326791781952,-0.8036154321552839,-0.28111157629037514,-0.8245431386950302,-0.9677802686841461,-1.1241967908583586,-1.054515866550716,-0.7505090238686493,0.18740091620114407,-0.24706059875222877,-0.5862697257299131,-0.7893865169912408,-0.506183299645474,-0.7897247469042405,-0.9295810601000011,-0.9989876163431873,-1.01884101874289,-0.956681884214767,-0.8771828079382044,-0.5834633782067613,-1.2428286808459503,-1.0662843242360647,0.14297906290680826,-0.02582066455872143,-0.9528062845415911,-0.38482595957406635,-0.34477466729812983,0.30393897821254817,-0.1164112195131956,-0.8064151261683118,-1.2043110814647697,-1.0544263456442013,-0.6946372138742113,0.1339780746925111,-0.4353141877224208,-0.9806580907413722,-1.185136635348218,1,1,0,-2.173913043,-2.717391304,0.951086957,0.558659218,3.770949721,-3.095558546,-0.5342105676523258,0.06471652863701546,-0.1478203617406977,-0.656674942349336,-0.8622527581898216,-0.3319455605251505,-0.016968467682783327,-0.30304480470439094,-0.6116786392055792,-0.8086973346153961,-1.761148842156943,0.40379049814316814,0.06833453250619703,-1.443909417944375,-3.4385572487068363,0.8503058103975535,-3.395748483618976,-2.4755963162081094,-0.003168824627079255,-1.8626569976728173,0.2483121948470978,0.9127356049579393,0.32666723515700397
384,2015-10-14,-0.8731268731268731,-0.8684080827994086,-0.8657921291624622,-0.8667992047713717,0.29769771766477277,0.014267235447341814,-0.1162639443061295,0.4785000699256973,0.271573932970386,-1.2929264179542912,-1.344922289910979,-1.3367711113336467,-1.176099596580145,-1.0349313529950666,-1.3061236581349076,-1.3358299129213185,-1.313617959874553,-1.2343036998543373,-1.1346224950402835,0.34242553620010435,-0.019155068186910866,-0.5880464104182395,-0.8122779133680872,-0.2564522414295789,-0.8093786671021836,-0.9596571276567368,-1.121457786203148,-1.0557899635054913,-0.7544507422917164,0.15206779909138735,-0.24800757197498946,-0.5826447121341366,-0.7871193391809791,-0.4837777583694494,-0.7723953655627903,-0.9183870312321121,-0.9888461133169615,-1.0146535935859107,-0.9577932446949189,-0.6085278401760199,-0.17740055077536662,0.0983101853276241,0.4582798723326943,0.28991493224328013,0.013306593097435454,0.29735469953244187,0.9041143891446964,0.4085524942067596,-0.5235477360977845,0.3083638924277434,-0.7623802754608845,-1.1306843847249024,-1.0132920559619774,-0.10502461376779022,0.3430345723972882,-0.292988730330161,-0.8819517086812352,-1.1197029347539822,1,1,1,0.275482094,-1.101928375,2.066115702,1.39275766,3.203342618,-1.754385965,-0.2571853742470556,0.14239474226008267,-0.08737605574296568,-0.6135566921786634,-0.8320611861680596,-0.07790961849873772,0.07132125670621602,-0.24043203837234997,-0.5630551136288933,-0.7721854882252943,0.6032590272014214,0.5416314508899988,-1.3648330244810944,0.10242949326191764,-15.558227317209562,-1.305045871559633,-7.98653361204271,-3.0297559152459534,-0.541942278851988,-2.4410795687303346,1.2057803658195883,0.43596300804007854,0.7529193381747727
385,2015-10-15,-0.8801198801198801,-0.8733366190241498,-0.8668012108980827,-0.8598409542743539,-0.1190638586286256,0.03307646950364554,-0.08498423819475737,0.5522249143247292,0.3516976201371579,-1.2963799389178035,-1.3415048716630773,-1.338507887089104,-1.1784465051733088,-1.0360728099878649,-1.302734419609939,-1.3325536676007732,-1.3134856024891344,-1.2355829728367114,-1.1358955044982642,0.27621321329906573,-0.027389822803529883,-0.5919006756258504,-0.8177249989503156,-0.2236298163853077,-0.7895015443863347,-0.9490211861110986,-1.1183274950344662,-1.0577011089376542,-0.7596387394412497,0.15401510330912574,-0.23010867391339698,-0.5657242346246152,-0.7747385647565758,-0.45758954635361176,-0.7522819634339243,-0.9050045571576256,-0.9772663034495553,-1.0093513986454254,-0.958146340558987,-0.4425714068054082,-0.3842837067509876,-0.1072098574379749,0.39155981990027,-0.5564208443584222,0.037413349388114754,0.1325902760124575,0.047690355091853175,0.4132908969546311,-0.3824646562245773,0.5430096675956982,-0.7901678861411339,-1.1912625842794102,-0.9407241977675606,0.24281266451158853,0.5017872092597437,-0.1720936840343222,-0.7955730122480748,-1.062104278212752,1,1,1,2.225312935,-0.278164117,2.364394993,2.510460251,2.649930265,-0.135869565,-0.02962896537844085,0.19947645984673054,-0.03330018858647619,-0.5746460420972762,-0.8056255722772651,0.07095315617895,0.13884043369218468,-0.18729947010411516,-0.5206154747363116,-0.740095121760639,-0.24978082223806797,4.645050582661032,0.2847438580341208,-0.9255721975400605,-0.06179225499790298,-0.7067278287461773,-1.0180938538419266,-0.416218650873511,0.39264576249842587,-0.43311528706278163,0.4345588620824311,-0.2252427286221294,-1.1400612578836862
386,2015-10-16,-0.8611388611388612,-0.8684080827994086,-0.863773965691221,-0.8727634194831014,-0.678934138081174,0.018304910480212083,-0.06311091404694649,0.3630756535215894,0.3699208944554369,-1.3054846760034262,-1.3375311295143542,-1.339891880096235,-1.1810029591765765,-1.0375123541821873,-1.3072817632642197,-1.3315601105430144,-1.3140550894803296,-1.2372038685745246,-1.1373468224233876,0.14987705695915293,-0.06335632505167045,-0.6124969053290207,-0.8352555117300416,-0.1894468763335861,-0.7669648066592101,-0.9364097725701434,-1.1119886555446623,-1.057816935933543,-0.7645079210799699,0.08500198122303243,-0.2520596139388873,-0.5769535982311657,-0.7836049680867018,-0.44471416130376895,-0.7409663046268756,-0.8980228303081689,-0.9688144377569855,-1.0061951675079646,-0.9596590073951882,1.0746659707325066,0.3064297359781631,0.1665936289838792,-0.8263242907422702,-0.8216930244946073,-0.037530772251386055,0.06708974980797741,-0.37970014689234777,0.07244279767757737,-0.8999808711134909,0.6505358589714401,-0.6738273540872086,-1.2737160935735918,-1.0839477234757513,-0.4818585955543642,0.06073789605646059,-0.39316765710484536,-0.9312996627895621,-1.1545699338536901,1,1,1,-2.16802168,-2.43902439,0.406504065,0.277777778,2.916666667,-2.564102564,-0.20771658971040022,0.017050352095587855,-0.11474917028215927,-0.6278007694405997,-0.847675035344409,-0.23969539417177357,-0.04731083160816865,-0.28445536266502647,-0.5864811551371677,-0.7906406075014694,-0.5460390194863642,0.17257011140991163,0.010857093722702828,0.21186458213247966,0.0,-0.0045871559633027525,-0.53666278048555,-0.8249240529377377,0.3218326063811519,-0.06927290793246813,-0.3803393687643944,0.3529354736860033,-0.03779850774946265
