날짜,시가,고가,저가,target1,target2,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2014-03-21,37400,38750,37400,0.00129198966,-1,38700,4027721,-243.1440322,-131.6147484,48.32214765,38.92424757,37140,38227.5,37807.5,35659.16667,32448.125,37601.20794,37932.46747,37402.09661,35720.21393,33102.64326,-1087.5,-667.5,1480.833333,4691.875,420,2568.333333,5779.375,2148.333333,5359.375,3211.041667,-331.2595205,199.1113345,1880.994017,4498.564687,530.370855,2212.253538,4829.824207,1681.882683,4299.453352,2617.570669,1.35501355,3.609625668,1.907356948,4.736129905,104.7918407,-32.64704872,26.87907881,39.07349812,6.423758394,0.405515004,-0.0784159969,0.150107062,0.209594511,0.129218901,1.482777762,0.213446035,0.117770243,0.140398797,0.141699189,0,0,1,3.475935829,0,3.609625668,3.475935829,3.609625668,-0.129032258,1560,472.5,892.5,3040.833333,6251.875,1098.792055,767.5325349,1297.90339,2979.786073,5597.356742,"39,340","-24,170","19,570","-26,900","1,100","29,610","381,658","102,380","43,157","589,915","909,909","-1,480,524","741,023"
2014-03-24,38750,38800,38000,0.00262123198,1,38150,2911594,-191.910649,-143.6739286,45,40.13939805,37430,38192.5,37826.66667,35724.16667,32488.75,37784.13863,37953.18485,37426.61803,35760.37568,33144.53004,-762.5,-396.6666667,1705.833333,4941.25,365.8333333,2468.333333,5703.75,2102.5,5337.916667,3235.416667,-169.0462196,357.5205971,2023.762949,4639.608594,526.5668167,2192.809169,4808.654813,1666.242352,4282.087997,2615.845645,3.609625668,0.129032258,1.604278075,-1.42118863,-27.71112994,-21.07120735,9.162483883,-6.875,3.121834237,0.780829295,-0.0915571251,0.0506954088,0.182281321,0.125199838,0.48650215,0.0546164952,0.0655616258,0.112434246,0.126536052,0,0,1,-1.548387097,-1.935483871,0.129032258,0.394736842,2.105263158,-1.675257732,720,-42.5,323.3333333,2425.833333,5661.25,365.8613703,196.8151507,723.3819673,2389.624319,5005.469964,"6,400","-54,130","-2,030","33,420",0,"-12,391","-63,111","-42,581","78,855","-1,438","-19,363","73,671","-1,329,236"
2014-03-25,38250,38300,37500,0.0132978723,1,37600,2484259,-193.4581619,-153.6307752,38.50931677,39.8133818,37680,38140,37840.83333,35784.58333,32525,37722.75909,37919.5482,37432.30269,35790.78269,33181.50489,-460,-160.8333333,1895.416667,5155,299.1666667,2355.416667,5615,2056.25,5315.833333,3259.583333,-196.7891105,290.4563992,1931.976392,4541.254196,487.2455097,2128.765503,4738.043307,1641.519993,4250.797797,2609.277804,-1.290322581,-1.288659794,-1.315789474,-1.441677588,-14.67701197,0.806371566,6.930169428,-14.42374051,-0.812210128,0.667913438,-0.137461543,0.0374515333,0.169119877,0.111577084,-0.162447909,-0.0886266922,0.0151888014,0.0850299052,0.11155643,0,0,0,-1.699346405,-1.960784314,0.130718954,0.266666667,2.133333333,-1.82767624,-80,-540,-240.8333333,1815.416667,5075,-122.7590865,-319.548197,167.6973127,1809.217306,4418.49511,"4,390",-330,"-1,340","-54,260","2,440","-43,163","98,086","-34,206","88,037","59,984","-417,454","361,670","211,102"
2014-03-26,38100,38400,37650,-0.00911458333,-1,38400,2520441,-128.6482856,-148.6342773,45.88235294,41.02717603,37960,38097.5,37880.83333,35852.5,32563.33333,37948.50606,37965.30551,37464.03047,35833.91025,33224.8119,-137.5,79.16666667,2107.5,5396.666667,216.6666667,2245,5534.166667,2028.333333,5317.5,3289.166667,-16.79945394,484.4755896,2114.595805,4723.694154,501.2750435,2131.395259,4740.493608,1630.120215,4239.218564,2609.098349,-0.392156863,0.261096606,0.4,2.127659574,1.456450394,-33.50071959,-3.252276716,19.14611006,3.048709188,0.743099788,-0.111431568,0.105705917,0.189793091,0.117858058,0.598437062,0.120669461,0.0847604301,0.120499066,0.130515519,0,1,1,0.787401575,-1.181102362,0.787401575,1.992031873,1.992031873,0,440,302.5,519.1666667,2547.5,5836.666667,451.4939423,434.6944884,935.9695319,2566.089747,5175.188096,"-8,714","-1,040",-910,"-23,470",0,-100,"22,286","87,426","11,120","87,638","192,670","-277,618","886,096"
2014-03-27,38050,38400,37550,0.00397877984,1,37700,2539853,-132.2456954,-145.3565609,45.0867052,41.83908186,38110,38007.5,37898.33333,35917.08333,32601.45833,37865.67071,37940.03832,37471.76717,35864.75471,33261.95039,102.5,211.6666667,2192.916667,5508.541667,109.1666667,2090.416667,5406.041667,1981.25,5296.875,3315.625,-74.36761491,393.9035311,2000.915994,4603.720311,468.271146,2075.283608,4678.087926,1607.012462,4209.81678,2602.804317,-0.131233596,0,-0.26560425,-1.822916667,0.770182678,2.796313877,-2.205222397,-1.734104046,1.97894643,0.395152792,-0.236235973,0.0461975053,0.180136206,0.117079537,-0.218283567,-0.0665533735,0.0206510241,0.0860761731,0.111779385,0,1,1,-0.919842313,-1.314060447,0.919842313,0.399467377,2.263648469,-1.822916667,-410,-307.5,-198.3333333,1782.916667,5098.541667,-165.6707051,-240.03832,228.232826,1835.245288,4438.049606,"9,100","20,020","-31,340","56,270","-1,890","19,665","-50,662","-33,703","92,164","59,604","-999,410","918,776","-1,524,927"
2014-03-28,37850,37900,37000,-0.00134952767,-1,37050,3497637,-185.4089573,-153.3670402,46.15384615,42.70203472,37780,37922.5,37902.5,35966.25,32639.58333,37593.78047,37855.27277,37457.93874,35884.34554,33293.38649,-142.5,-122.5,1813.75,5140.416667,20,1956.25,5282.916667,1936.25,5262.916667,3326.666667,-261.4922957,135.841728,1709.434927,4300.39398,397.3340236,1970.927223,4561.886275,1573.593199,4164.552252,2590.959052,-0.525624179,-1.302083333,-1.464713715,-1.724137931,37.71021394,40.20037229,5.510916902,2.366863905,2.062552093,-0.865914458,-0.223640071,0.0109943269,0.136889363,0.116942621,-0.718038873,-0.223419791,-0.0369036023,0.0546241885,0.0945106825,0,0,1,-2.113606341,-2.245706737,0.132100396,0.135135135,2.432432432,-2.242744063,-730,-872.5,-852.5,1083.75,4410.416667,-543.7804701,-805.2727657,-407.9387421,1165.654457,3756.61351,"-164,307","-68,700","-79,420","-110,540","-10,600","-3,818","-241,525","-11,365","-57,400","-678,975","-638,380","1,378,545","447,350"
2014-03-31,37000,37100,35550,0.0180555556,1,36000,8110589,-308.7088468,-184.4354015,40.74074074,42.30977592,37350,37775,37910,35995.83333,32673.75,37062.52031,37678.58012,37410.13747,35886.25719,33315.84801,-425,-560,1354.166667,4676.25,-135,1779.166667,5101.25,1914.166667,5236.25,3322.083333,-616.059808,-347.6171585,1176.263127,3746.6723,268.4426495,1792.322935,4362.732108,1523.880285,4094.289459,2570.409173,-2.245706737,-2.110817942,-3.918918919,-2.834008097,131.8876716,66.50158181,20.25752161,-11.72839506,-0.918595093,-1.138168343,-0.38895115,0.019787613,0.0822530381,0.104678624,-1.413159704,-0.466758344,-0.127613189,0.00532723641,0.0674654196,0,0,0,-2.702702703,-3.918918919,0.27027027,1.265822785,4.360056259,-2.964959569,-1350,-1775,-1910,4.166666667,3326.25,-1062.520313,-1678.580121,-1410.137472,113.7428133,2684.151987,"-40,016","-109,260","-167,450","69,310","-1,390","-6,259","-351,547","-222,938","159,516","-560,774","-1,397,319","2,060,453","471,572"
2014-04-01,36650,37100,36600,0.0121621622,1,37000,4963237,-322.021195,-211.9525602,48.01980198,43.45178113,37230,37677.5,37921.66667,36030,32711.45833,37041.68021,37613.95344,37396.69034,35904.66616,33346.42189,-447.5,-691.6666667,1200,4518.541667,-244.1666667,1647.5,4966.041667,1891.666667,5210.208333,3318.541667,-572.2732342,-355.0101327,1137.01405,3695.25832,217.2631015,1709.287284,4267.531554,1492.024183,4050.268453,2558.24427,-0.945945946,0,2.953586498,2.777777778,-38.80546777,4.312266499,14.91967294,17.86678668,2.699152114,-0.321285141,-0.258107214,0.0307746417,0.0949183933,0.115408649,-0.0562295934,-0.171521002,-0.0359451505,0.0512981112,0.0917697649,0,0,1,0.954979536,-0.136425648,1.227830832,1.092896175,1.366120219,-0.269541779,-230,-677.5,-921.6666667,970,4288.541667,-41.68020892,-613.9534431,-396.6903416,1095.333841,3653.578111,"71,170","-22,830","-26,255","-58,820","16,170","47,825","-120,664","154,024","63,796","147,246","804,308","-951,444","371,986"
2014-04-02,37450,37700,36800,0.00674763833,1,37050,3128863,-324.7927362,-234.5205954,44.73684211,43.70879333,36960,37557.5,37911.66667,36065.83333,32745,37044.45347,37560.24359,37385.32345,35923.5973,33377.15698,-597.5,-951.6666667,894.1666667,4215,-354.1666667,1491.666667,4812.5,1845.833333,5166.666667,3320.833333,-515.7901188,-340.8699726,1120.856176,3667.296496,174.9201462,1636.646295,4183.086615,1461.726148,4008.166468,2546.44032,2.182810368,1.617250674,0.546448087,0.135135135,-36.95922641,0.860670436,10.64768228,-6.836679327,0.591488283,-0.725221595,-0.318492469,-0.026370149,0.0994541586,0.102537974,0.00748687338,-0.14279236,-0.0303954611,0.0527261214,0.0921690734,0,0,1,-1.068090788,-1.73564753,0.667556742,0.679347826,2.445652174,-1.724137931,90,-507.5,-861.6666667,984.1666667,4305,5.546527387,-510.2435914,-335.3234452,1126.402703,3672.843023,"-6,120","-5,550","-33,510","276,286",550,"7,680","-17,585","46,122","48,358","321,781","-337,040","27,169","-910,019"
2014-04-03,37300,37350,36500,0.00547195622,1,36550,2239712,-363.1488698,-260.2462503,42.92929293,43.55289325,36730,37430,37890.83333,36090.41667,32777.29167,36879.63565,37464.02992,37357.93579,35933.95106,33403.48762,-700,-1160.833333,639.5833333,3952.708333,-460.8333333,1339.583333,4652.708333,1800.416667,5113.541667,3313.125,-584.3942676,-478.3001428,945.684588,3476.148024,106.0941248,1530.078856,4060.542292,1423.984731,3954.448167,2530.463436,-0.400534045,-0.928381963,-0.815217391,-1.349527665,-28.41770317,11.80941854,10.9694651,-4.04040404,-0.356678984,-0.622294372,-0.339479465,-0.0549523014,0.0681623882,0.0986155647,-0.444919033,-0.256158284,-0.0732577691,0.0288216227,0.0788882274,0,0,0,-2.010723861,-2.144772118,0.134048257,0.136986301,2.328767123,-2.141900937,-180,-880,-1340.833333,459.5833333,3772.708333,-329.6356484,-914.029916,-807.9357913,616.0489396,3146.512376,"-11,060","78,690","-28,680","-251,860","-3,970","17,306","-208,262","-41,794","-34,333","-562,653","261,480","225,703","811,321"
2014-04-04,36750,37250,36600,-0.0120805369,-1,37250,3042845,-333.2210671,-274.8412137,52.94117647,45.43054989,36770,37365,37861.66667,36122.91667,32811.04167,37003.09043,37443.64611,37354.39691,35955.70394,33435.40889,-595,-1091.666667,647.0833333,3958.958333,-496.6666667,1242.083333,4553.958333,1738.75,5050.625,3311.875,-440.5556822,-351.3064806,1047.386497,3567.681543,89.24920166,1487.942179,4008.237226,1398.692977,3918.988024,2520.295047,-1.474530831,-0.267737617,0.273972603,1.915184679,35.8587622,-8.241193948,5.60813589,23.32179931,4.311209897,0.108902804,-0.173657494,-0.0769755218,0.0900516065,0.102967629,0.334750552,-0.0544089933,-0.00947289599,0.0605357173,0.0955626696,0,0,1,1.360544218,-0.408163265,1.360544218,1.775956284,1.775956284,0,480,-115,-611.6666667,1127.083333,4438.958333,246.9095677,-193.6461145,-104.3969129,1294.296065,3814.591111,"31,230","-57,380","13,916","-92,870",-20,"-1,469","-112,894","-8,568","30,650","-140,025","806,760","-610,305","329,788"
2014-04-07,36800,37000,36500,-0.00945945946,-1,37000,2614349,-325.9189873,-285.0567684,53.51351351,47.04714262,36970,37330,37830.83333,36155.41667,32843.95833,37002.06029,37401.3941,37342.77734,35972.96503,33464.99056,-360,-860.8333333,814.5833333,4126.041667,-500.8333333,1174.583333,4486.041667,1675.416667,4986.875,3311.458333,-399.3338154,-340.7170538,1029.095261,3537.06973,58.61676167,1428.429076,3936.403546,1369.812315,3877.786784,2507.97447,0.136054422,-0.67114094,-0.273224044,-0.67114094,-14.08208437,-2.191361984,3.716893328,1.081081081,3.558382471,0.543921675,-0.0936705473,-0.0814368094,0.0899705865,0.100321919,-0.00278394069,-0.112841604,-0.0311063004,0.0480065472,0.0884740757,0,0,1,0.543478261,-0.815217391,0.543478261,1.369863014,1.369863014,0,30,-330,-830.8333333,844.5833333,4156.041667,-2.060288182,-401.3941036,-342.7773419,1027.034973,3535.009442,"-34,950","-2,280","9,800","-51,880","-1,250","-2,157","-194,458","13,570","-82,658","-343,983","296,782","52,581","-423,754"
2014-04-08,36650,37200,36650,0.00408163265,1,36750,2287296,-336.4268281,-295.3307803,48.58757062,47.35522822,36920,37280,37801.66667,36182.91667,32877.29167,36918.04019,37339.35657,37323.34202,35985.80858,33492.25205,-360,-881.6666667,737.0833333,4042.708333,-521.6666667,1097.083333,4402.708333,1618.75,4924.375,3305.625,-421.3163778,-405.3018271,932.2316114,3425.788145,16.01455068,1353.547989,3847.104523,1337.533439,3831.089972,2493.556534,-0.407608696,0.540540541,0.410958904,-0.675675676,-12.50992121,3.224065236,3.60419856,-9.205044798,0.654844447,-0.135244793,-0.13394053,-0.0770976056,0.0760605257,0.10149,-0.227068697,-0.165869576,-0.0520457343,0.035703349,0.0814627128,0,0,1,0.272851296,0,1.500682128,0.272851296,1.500682128,-1.209677419,-170,-530,-1051.666667,567.0833333,3872.708333,-168.0401921,-589.3565699,-573.3420193,764.1914193,3257.747953,"228,660","-5,584",-810,"-19,610",0,"5,040","-230,431","40,927","28,664","52,440","-185,740","136,654","-95,925"
2014-04-09,36900,37700,36850,-0.00132802125,-1,37650,2781992,-269.0306711,-290.0707585,53.60824742,48.60583206,37040,37292.5,37793.33333,36218.33333,32917.91667,37162.02679,37368.94166,37334.05212,36013.31588,33526.75618,-252.5,-753.3333333,821.6666667,4122.083333,-500.8333333,1074.166667,4374.583333,1575,4875.416667,3300.416667,-206.9148638,-172.0253222,1148.710918,3635.270615,34.88954152,1355.625782,3842.185479,1320.73624,3807.295938,2486.559698,0.68212824,1.344086022,0.545702592,2.448979592,21.62798344,-20.03293179,-1.781061168,10.33325342,2.640899195,0.325027086,0.0335300429,-0.0220448834,0.0978822879,0.123565531,0.660887201,0.0792329898,0.0286954414,0.0764392889,0.103021237,0,1,1,2.032520325,-0.135501355,2.16802168,2.170963365,2.306648575,-0.132625995,610,357.5,-143.3333333,1431.666667,4732.083333,487.9732053,281.0583415,315.947883,1636.684123,4123.243821,"153,830","-7,060","-19,810","125,550","5,040","4,225","48,925","84,326","296,045","698,131","112,745","-808,816","225,596"
2014-04-10,37600,37850,37400,-0.00663129973,-1,37700,1940111,-209.1729336,-273.8911935,43.75,47.63466565,37270,37275,37781.66667,36250.83333,32955,37341.3512,37400.47102,37346.05041,36041.19495,33561.38891,-5,-511.6666667,1019.166667,4315,-506.6666667,1024.166667,4320,1530.833333,4826.666667,3295.833333,-59.11982787,-4.699211734,1300.156243,3779.962288,54.42061613,1359.276071,3839.082116,1304.855455,3784.6615,2479.806045,1.89701897,0.397877984,1.492537313,0.132802125,-30.26180521,-22.24941016,-5.577799381,-18.38942308,-1.99804503,0.620950324,-0.0469263257,-0.0308696419,0.0897335604,0.11265395,0.482547421,0.0843731839,0.0321376614,0.0774132449,0.103298776,0,1,0,0.265957447,-0.531914894,0.664893617,0.802139037,1.203208556,-0.396301189,430,425,-81.66666667,1449.166667,4745,358.6488035,299.5289756,353.9495918,1658.805047,4138.611092,"31,670","9,320","21,150","134,470",0,"-20,196","47,803","126,177","5,760","346,834","1,959","-367,703","-142,146"
2014-04-11,37450,37600,36850,0.00134952767,-1,37050,2678811,-211.7439606,-261.4617469,43.20987654,46.74970783,37230,37230,37788.33333,36271.25,32988.54167,37244.23413,37367.09283,37336.34384,36057.86942,33590.34004,0,-558.3333333,958.75,4241.458333,-558.3333333,958.75,4241.458333,1517.083333,4799.791667,3282.708333,-122.8587006,-92.10970647,1186.364714,3653.894093,30.7489941,1309.223415,3776.752794,1278.474421,3746.0038,2467.529379,-0.39893617,-0.660501982,-1.470588235,-1.724137931,38.07514106,1.229139403,-4.538096471,-1.234567901,-1.857802104,-0.107324926,-0.120724346,0.0176452424,0.0563205444,0.101780205,-0.260079141,-0.0892453808,-0.0259908897,0.0462650131,0.086263204,0,1,0,-1.068090788,-1.602136182,0.400534045,0.542740841,2.035278155,-1.462765957,-180,-180,-738.3333333,778.75,4061.458333,-194.234131,-317.0928316,-286.3438375,992.1305831,3459.659962,"-14,450","-9,000",399,"-15,710",60,"3,031","-114,078","64,960","-151,250","-227,038","-181,930","409,258","-123,029"
2014-04-14,37100,37250,36900,0.0149051491,1,36900,1769488,-223.3110733,-253.8316122,45.45454545,46.49067535,37210,37240,37794.16667,36294.58333,33022.08333,37129.48942,37322.6078,37322.03748,36071.78893,33617.8061,-30,-584.1666667,915.4166667,4187.916667,-554.1666667,945.4166667,4217.916667,1499.583333,4772.083333,3272.5,-193.1183793,-192.5480615,1057.70049,3511.683325,0.570317848,1250.818869,3704.801705,1250.248552,3704.231387,2453.982835,-0.934579439,-0.930851064,0.13568521,-0.4048583,-33.94502262,5.462782834,-2.918260439,5.194805195,-0.554083622,-0.0537201182,0.0268600591,0.0154368632,0.0643301053,0.101676719,-0.308087179,-0.119048682,-0.0383175048,0.0386032619,0.0817677277,0,1,0,-0.539083558,-0.539083558,0.404312668,0,0.948509485,-0.939597315,-310,-340,-894.1666667,605.4166667,3877.916667,-229.4894207,-422.6078,-422.0374821,828.2110694,3282.193905,"-52,050","-2,910","-14,920",330,"14,050","19,940","-32,146","-63,460","-43,117","-171,373","52,775","120,918","-102,180"
2014-04-15,37450,37950,37150,0.00935828877,1,37400,2511655,-189.9427306,-241.0538359,43.24324324,45.84118893,37340,37292.5,37817.5,36334.58333,33056.66667,37219.65961,37329.97849,37324.59363,36093.74283,33649.1936,47.5,-477.5,1005.416667,4283.333333,-525,957.9166667,4235.833333,1482.916667,4760.833333,3277.916667,-110.3188719,-104.9340165,1125.916781,3570.466017,5.384855437,1236.235653,3680.784889,1230.850798,3675.400034,2444.549236,0.943396226,1.879194631,0.677506775,1.35501355,41.94247149,-14.94253833,-5.033957832,-4.864864865,-1.397025139,0.349368449,0.140977444,0.0617379225,0.110209283,0.104727897,0.242853307,0.0197485818,0.00684889759,0.0608616945,0.0933657039,0,1,0,-0.133511348,-0.801068091,1.335113485,0.67294751,2.153432032,-1.449275362,60,107.5,-417.5,1065.416667,4343.333333,180.3403862,70.02151429,75.40636973,1306.257167,3750.806403,"112,690","15,990","39,150","54,420","3,840","1,099","173,360","-54,762","18,137","347,934","-155,963","-205,378","-195,543"
2014-04-16,37750,37900,37550,0.01062417,1,37650,2279437,-141.6918327,-221.1814352,49.64028777,46.6010087,37340,37325,37830.83333,36377.5,33090.625,37363.10641,37360.45673,37335.26269,36119.46609,33682.39531,15,-490.8333333,962.5,4249.375,-505.8333333,947.5,4234.375,1453.333333,4740.208333,3286.875,2.649684022,27.84371761,1243.640318,3680.7111,25.19403359,1240.990634,3678.061416,1215.7966,3652.867382,2437.070782,0.801068091,-0.131752306,1.076716016,0.668449198,-9.245616934,-25.40286631,-8.243967813,14.79316547,1.657504497,0,0.0871488905,0.0352570459,0.118115202,0.102727639,0.385405984,0.0816454782,0.0285845344,0.0712679178,0.0986701592,0,1,1,-0.264900662,-0.529801325,0.397350993,0.266311585,0.932090546,-0.659630607,310,325,-180.8333333,1272.5,4559.375,286.8935908,289.5432748,314.7373084,1530.533908,3967.60469,"88,110",-360,"108,060","62,190","10,480","2,611","163,526","-3,620","19,144","450,501","218,700","-667,481","415,704"
2014-04-17,38050,38300,37850,0.0354796321,1,38050,2518569,-70.36486898,-191.018122,57.46268657,48.77334427,37410,37380,37858.33333,36418.75,33126.45833,37592.07094,37426.12751,37358.6967,36151.37574,33718.64099,30,-448.3333333,991.25,4283.541667,-478.3333333,961.25,4253.541667,1439.583333,4731.875,3292.291667,165.9434262,233.3742378,1440.695196,3873.429948,67.43081156,1274.75177,3707.486522,1207.320959,3640.05571,2432.734751,0.794701987,1.055408971,0.798934754,1.062416999,10.49083611,-50.33950253,-13.63736211,15.75816569,4.661563418,0.187466524,0.14735432,0.0726920281,0.113394268,0.108288475,0.612809138,0.175776192,0.0627664262,0.0883447482,0.107610168,0,1,1,0,-0.525624179,0.657030223,0.528401585,1.188903567,-0.652741514,640,670,191.6666667,1631.25,4923.541667,457.9290605,623.8724868,691.3032983,1898.624257,4331.359008,"93,840","28,320","20,850","28,930","-7,300","-13,022","97,690","172,319","-17,608","375,699","153,010","-519,886","-136,978"
2014-04-18,39400,39550,38900,0.00255102041,1,39200,6226765,78.05785037,-137.2029275,73.52941176,53.72455777,37840,37405,37906.66667,36473.75,33166.66667,38128.04729,37595.06775,37419.0673,36201.76623,33764.12945,435,-66.66666667,1366.25,4673.333333,-501.6666667,931.25,4238.333333,1432.916667,4740,3307.083333,532.9795429,708.9799913,1926.281066,4363.917845,176.0004484,1393.301524,3830.938302,1217.301075,3654.937854,2437.636778,3.547963206,3.263707572,2.774108322,3.022339028,147.2342429,-210.9329862,-28.17282146,27.96027502,10.15147428,1.149425287,0.0668806849,0.127668941,0.151021109,0.121378304,1.425769691,0.451396519,0.161597179,0.139387458,0.134905961,1,1,1,-0.507614213,-1.269035533,0.38071066,0.771208226,1.670951157,-0.884955752,1360,1795,1293.333333,2726.25,6033.333333,1071.952707,1604.93225,1780.932698,2998.233773,5435.870552,"159,580","8,200","138,570","333,980","-8,980",-310,"794,308","499,358","327,234","2,243,740","1,219,600","-3,453,100","760,427"
2014-04-21,39300,39500,39000,0.0126903553,1,39400,2012021,209.4083245,-67.88067711,70,56.97964622,38340,37467.5,37973.33333,36526.25,33206.25,38552.03153,37766.96606,37484.01591,36254.62959,33810.90016,872.5,366.6666667,1813.75,5133.75,-505.8333333,941.25,4261.25,1447.083333,4767.083333,3320,785.0654691,1068.015614,2297.401934,4741.131371,282.9501449,1512.336465,3956.065902,1229.38632,3673.115757,2443.729437,-0.253807107,-0.12642225,0.257069409,0.510204082,-67.6875392,168.2732403,-50.52534349,-4.8,6.058846421,1.321353066,0.167089961,0.175870559,0.143939134,0.119346734,1.112000917,0.457236334,0.173570903,0.146024279,0.138521889,1,1,1,0.254452926,-0.763358779,0.508905852,1.025641026,1.282051282,-0.253164557,1060,1932.5,1426.666667,2873.75,6193.75,847.9684714,1633.03394,1915.984085,3145.370405,5589.099842,"117,558","-7,600","126,910","135,630","-2,060","1,595","15,118","155,551","36,980","587,282","70,630","-635,972","-557,982"
2014-04-22,39900,40050,39750,0.0100502513,1,39800,4429639,341.8406524,14.06358879,71.65354331,59.91442563,38820,37577.5,38038.33333,36591.66667,33249.375,38968.02102,37960.58834,37559.94982,36313.23076,33860.60223,1242.5,781.6666667,2228.333333,5570.625,-460.8333333,985.8333333,4328.125,1446.666667,4788.958333,3342.291667,1007.432679,1408.0712,2654.790261,5107.418788,400.6385205,1647.357581,4099.986108,1246.719061,3699.347588,2452.628527,1.526717557,1.392405063,1.923076923,1.015228426,120.1586862,63.2411955,-120.7181033,2.362204724,5.150575009,1.251956182,0.293587776,0.171172753,0.179094943,0.12987013,1.079033903,0.512676289,0.202576759,0.161637739,0.147000148,1,1,1,-0.250626566,-0.37593985,0.37593985,0.125786164,0.754716981,-0.624219725,980,2222.5,1761.666667,3208.333333,6550.625,831.9789809,1839.41166,2240.050181,3486.769242,5939.397769,"35,260","-19,070","137,680","348,670","4,320","12,335","480,417","205,790","77,780","1,302,252","853,866","-2,129,918","145,928"
2014-04-23,40200,40850,40050,0.00245398773,-1,40750,6302966,517.4860301,114.748077,80.88235294,64.1080111,39440,37695,38130,36657.5,33296.04167,39562.01401,38226.24659,37664.54163,36386.56579,33917.77566,1745,1310,2782.5,6143.958333,-435,1037.5,4398.958333,1472.5,4833.958333,3361.458333,1335.76742,1897.472384,3175.448226,5644.238356,561.7049647,1839.680806,4308.470936,1277.975841,3746.765971,2468.79013,0.751879699,1.997503121,0.754716981,2.386934673,42.29073746,51.38223802,715.9231527,12.87976729,6.999291768,1.597114889,0.312687113,0.240984971,0.179913459,0.140353515,1.524308851,0.699826491,0.278466318,0.201951265,0.168849405,1,1,1,1.368159204,-0.373134328,1.616915423,1.747815231,1.997503121,-0.244798042,1310,3055,2620,4092.5,7453.958333,1187.985987,2523.753407,3085.458372,4363.434213,6832.224343,"259,680","-8,160","87,370","29,070","-1,410","-19,684","492,451","162,585","-127,887","882,175","2,385,663","-3,253,028","281,425"
2014-04-24,40850,40900,40150,0.00488997555,1,40900,4202633,661.1684652,224.0321547,79.2,67.12640888,40010,37855,38198.33333,36732.08333,33346.04167,40008.00934,38480.88977,37770.62223,36461.16801,33975.71943,2155,1811.666667,3277.916667,6663.958333,-343.3333333,1122.916667,4508.958333,1466.25,4852.291667,3386.041667,1527.119567,2237.387111,3546.841336,6032.289914,710.2675439,2019.721769,4505.170347,1309.454225,3794.902803,2485.448578,1.616915423,0.122399021,0.24968789,0.36809816,-33.32293082,27.7654713,95.23826494,-2.08,4.708300459,1.445233266,0.424459477,0.17921147,0.203459956,0.150168,1.127332216,0.666147488,0.281645807,0.205026819,0.170835998,1,1,1,0.122399021,-1.713586291,0.122399021,1.867995019,1.867995019,0,890,3045,2701.666667,4167.916667,7553.958333,891.9906582,2419.110225,3129.377769,4438.831994,6924.280573,"191,410","-17,060","-4,600","194,720","1,750","-36,193","-129,685","137,259","-182,890","171,771","1,220,409","-1,374,110","13,335"
