날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240
2020-05-26,5050,5090,5050,5070,70032,0.1976284584980237,4996.324770743291,4945.110106896303,51.214663846988515,30.090763729939205,76.81159420289855,71.1971819496317,5062.0,4941.0,4935.333333333333,,,5048.295717485682,4957.388114929006,5051.626300616145,5361.210999557002,5744.919954982824,121.0,126.66666666666697,,,5.66666666666697,,,,,,90.90760255667556,-3.3305831304633102,-312.9152820713198,-696.6242374971416,-94.23818568713887,-403.82288462799534,-787.5318400538172,-309.58469894085647,-693.2936543666783,-383.70895542582184,0.0,0.39447731755424265,0.3976143141153132,-4.9550099751638825,7.120433409504745,21.28585250352517,2.415458937198056,2.0110776459866253,0.23762376237623783,0.14694704839117723,-0.16183412002697128,,,0.21542953470228277,0.2396886176958768,0.012330961001483232,-0.09120772400188493,-0.09821405308407805,1,1,1,0.39603960396039606,0.0,0.7920792079207921,0.39603960396039606,0.7920792079207921,-0.3929273084479371,8.0,129.0,134.66666666666697,,,21.704282514318038,112.6118850709936,18.373699383854728,-291.21099955700174,-674.9199549828236
2020-05-27,5090,5100,5050,5080,121667,0.19723865877712032,5009.197882936631,4955.1019508299105,54.095932106720284,34.89179740529542,78.57142857142857,72.67203127399108,5068.0,4951.25,4927.833333333333,,,5058.863811657122,4969.06543731672,5052.556585841845,5356.562883861845,5739.401947057655,116.75,140.16666666666697,,,23.41666666666697,,,,,,89.798374340402,6.307225815276979,-297.69907220472305,-680.5381354005331,-83.49114852512503,-387.49744654512506,-770.3365097409351,-304.00629802000003,-686.84536121581,-382.83906319581,0.7920792079207928,0.19646365422396617,0.0,73.73058030614577,5.625865803473773,15.955173881410545,2.2911051212938016,2.07149957901811,0.11853022520742496,0.2074478850435213,-0.1519654194245601,,,0.2093398398757662,0.23555392712844014,0.01841555907622361,-0.08669898826106914,-0.09605021424854421,1,1,1,-0.19646365422396855,-0.7858546168958742,0.19646365422396855,0.594059405940594,0.9900990099009901,-0.39215686274509803,12.0,128.75,152.16666666666697,,,21.136188342878086,110.93456268328009,27.443414158155065,-276.56288386184497,-659.401947057655
2020-05-28,5040,5050,4995,5010,161454,-1.3779527559055118,5009.321285561764,4959.168472990658,50.15281257110564,37.944000438457465,65.47619047619048,71.23286311443097,5054.0,4957.75,4921.5,,,5042.575874438082,4972.96396709608,5051.1612879453905,5350.834571731897,5733.348818866306,96.25,132.5,,,36.25,,,,,,69.61190734200227,-8.585413507308658,-308.2586972938152,-690.772944428224,-78.19732084931093,-377.8706046358175,-760.3848517702263,-299.67328378650654,-682.1875309209154,-382.51424713440883,-0.9823182711198419,-0.9803921568627416,-1.08910891089109,32.70155424231716,-7.289123936039532,8.747623396147608,-16.666666666666664,-1.9803604417414689,-0.2762430939226568,0.13127997980308947,-0.1285216626644492,,,-0.32196828824503365,0.07845599597224862,-0.027615680749903948,-0.10694007060396693,-0.1054661835359405,1,1,0,-0.5952380952380952,-0.8928571428571428,0.1984126984126984,0.3003003003003003,1.1011011011011012,-0.7920792079207921,-44.0,52.25,88.5,,,-32.57587443808188,37.036032903920386,-41.16128794539054,-340.8345717318971,-723.3488188663059
2020-05-29,5020,5020,4970,5000,26363,-0.19960079840319359,5007.887241629185,4962.193030546906,45.69421108227925,39.494042567221825,63.095238095238095,69.6053381105924,5044.0,4963.25,4915.166666666667,,,5028.383916292055,4975.538827372643,5049.4838686684925,5345.035653190874,5727.2629365520625,80.75,128.83333333333303,,,48.08333333333303,,,,,,52.845088919411864,-21.099952376437614,-316.65173689881885,-698.8790202600076,-73.94504129584948,-369.4968258182307,-751.7241091794194,-295.55178452238124,-677.77906788357,-382.2272833611887,-0.3968253968253954,-0.5940594059405946,-0.5005005005005003,-83.67151015149827,-8.89003280225824,4.0850783018475445,-3.6363636363636487,-2.2847951530799215,-0.19786307874950504,0.1109374212092229,-0.12868705340511877,,,-0.281442629707751,0.051777175414913224,-0.03320858672443139,-0.10837409498060113,-0.10614882342788734,1,1,0,-0.398406374501992,-0.9960159362549801,0.0,0.6036217303822937,1.0060362173038229,-0.398406374501992,-44.0,36.75,84.83333333333303,,,-28.38391629205489,24.461172627356973,-49.483868668492505,-345.03565319087375,-727.2629365520625
2020-06-01,4990,4995,4920,4995,53811,-0.1,5005.9045890708485,4964.62317643232,41.28141263852831,39.851516581483125,66.25,68.93427048847391,5031.0,4967.25,4908.416666666667,,,5017.255944194703,4977.392272384772,5047.697512318706,5339.249939914992,5721.1860657093075,63.75,122.58333333333303,,,58.83333333333303,,,,,,39.863671809931475,-30.441568124002515,-321.9939957202887,-703.9301215146043,-70.30523993393399,-361.85766753022017,-743.7937933245357,-291.5524275962862,-673.4885533906017,-381.93612579431556,-0.5976095617529875,-0.4980079681274896,-1.0060362173038184,104.11561658384856,-9.65723740323482,0.9051340177517853,5.000000000000004,-0.9641036741352527,-0.2577319587628857,0.08059235380042384,-0.13733003289139178,,,-0.22130315191918326,0.03725114156345466,-0.03537700874480798,-0.10824461521463657,-0.10610427546414725,1,1,0,0.1002004008016032,-1.402805611222445,0.1002004008016032,1.524390243902439,1.524390243902439,0.0,-36.0,27.75,86.58333333333303,,,-22.25594419470326,17.607727615228214,-52.697512318705776,-344.24993991499196,-726.1860657093075
2020-06-02,4995,5040,4990,5010,72346,0.3003003003003003,5006.5346522907175,4967.984422622519,38.55022966819888,39.59125919882628,64.47368421052632,68.0421532328844,5019.0,4973.25,4898.583333333333,5387.375,,5014.837296129803,4980.497770252889,5046.461528308256,5333.8077921478025,5715.2841066577785,45.75,120.41666666666697,-368.375,,74.66666666666697,-414.125,,-488.79166666666697,,,34.339525876914195,-31.624232178452985,-318.9704960179997,-700.4468105279757,-65.96375805536718,-353.3100218949139,-734.7863364048899,-287.34626383954674,-668.8225783495227,-381.47631450997596,0.10020040080160886,0.9009009009008917,1.4227642276422703,34.44463028005427,-6.6160114098915095,-0.653067699756682,-2.681231380337634,-1.2941563742792872,-0.23852116875372475,0.12079118224370688,-0.20033615728087817,,,-0.04820659124833426,0.06239206592870694,-0.024486095044995437,-0.10192719629971148,-0.10315971170563598,1,0,0,0.3003003003003003,-0.10010010010010009,0.9009009009009009,0.4008016032064128,1.002004008016032,-0.5952380952380952,-9.0,36.75,111.41666666666697,-377.375,,-4.83729612980278,29.502229747111414,-36.461528308255765,-323.8077921478025,-705.2841066577785
2020-06-03,5040,5040,4985,4995,55329,-0.29940119760479045,5004.760090399837,4969.985576502332,34.77451389750513,38.62791013856205,65.33333333333333,67.50038925297419,5002.0,4978.75,4888.833333333333,5374.833333333333,,5008.2248640865355,4981.878934990708,5044.774265085034,5328.207663351971,5709.306645191739,23.25,113.16666666666697,-372.83333333333303,,89.91666666666697,-396.08333333333303,,-486.0,,,26.34592909582716,-36.54940099849864,-319.98279926543546,-701.0817811052038,-62.8953300943258,-346.3287283612626,-727.427710201031,-283.4333982669368,-664.5323801067052,-381.0989818397684,0.9009009009008917,0.0,-0.10020040080159776,-23.521687446437955,-9.794275684454457,-2.4332367289110812,1.3333333333333197,-0.7962181591401829,-0.3387128910141479,0.11059166540994259,-0.1990371365871102,-0.23279735802068657,,-0.13185735952730981,0.027731459816515702,-0.03343458012623479,-0.10499307463002205,-0.10458730230183955,1,0,0,-0.8928571428571428,-1.0912698412698412,0.0,0.20060180541624875,1.103309929789368,-0.8928571428571428,-7.0,16.25,106.16666666666697,-379.83333333333303,,-13.22486408653549,13.12106500929167,-49.77426508503413,-333.20766335197095,-714.3066451917393
2020-06-04,4990,5020,4975,4985,48176,-0.20020020020020018,5001.72007649217,4971.0977560206775,30.622320471492458,37.02679220514813,61.11111111111111,66.22253362460157,4997.0,4984.0,4879.75,5363.875,,5000.483242724357,4982.176179277308,5042.814453115033,5322.534809412269,5703.295801663177,13.0,117.25,-366.875,,104.25,-379.875,,-484.125,,,18.307063447049586,-42.33121039067555,-322.0515666879119,-702.8125589388201,-60.63827383772514,-340.35863013496146,-721.1196223858697,-279.7203562972363,-660.4813485481445,-380.7609922509082,-0.9920634920634885,-0.3968253968253954,-0.20060180541624506,-12.928120876936145,-11.940334919564666,-4.144976851376514,-6.4625850340136015,-1.893108532431631,-0.09996001599360538,0.10544815465729496,-0.18579756588142926,-0.20388229092374033,,-0.15457815038802947,0.005966509633781314,-0.03884835806361453,-0.10646833415897117,-0.10528149742358162,1,0,0,-0.1002004008016032,-0.30060120240480964,0.6012024048096193,0.20100502512562815,0.9045226130653266,-0.697211155378486,-12.0,1.0,105.25,-378.875,,-15.483242724357297,2.8238207226922896,-57.81445311503285,-337.53480941226917,-718.2958016631774
2020-06-05,4970,4995,4960,4995,76336,0.20060180541624875,5000.686218570298,4972.868292611738,27.8179259585595,35.18501895583041,54.83870967741936,63.945768835165126,4996.0,4989.75,4873.833333333333,5354.5,,4998.655495149572,4983.397495536611,5041.246766127654,5317.121010909587,5697.417828205392,6.25,122.16666666666697,-358.5,,115.91666666666697,-364.75,,-480.66666666666697,,,15.257999612960703,-42.59127097808232,-318.4655157600155,-698.7623330558199,-57.84927059104302,-333.7235153729762,-714.0203326687806,-275.87424478193316,-656.1710620777376,-380.29681729580443,-0.4008016032064132,-0.4980079681274896,-0.3015075376884391,58.452341414812345,-9.158007850984651,-4.974163678866161,-10.26392961876832,-3.4380514680136365,-0.020012007204317506,0.1153691813804203,-0.12124938094506543,-0.1747803593484143,,-0.03655141885426927,0.02451371078331377,-0.0310875405382105,-0.10171466597284073,-0.1030627493680325,1,0,0,0.5030181086519114,-0.2012072434607646,0.5030181086519114,0.7056451612903225,0.7056451612903225,0.0,-1.0,5.25,121.16666666666697,-359.5,,-3.655495149571834,11.602504463388868,-46.246766127654155,-322.1210109095873,-702.4178282053917
2020-06-08,4990,4990,4950,4960,59208,-0.7007007007007007,4994.426800328713,4971.915085751609,22.511714577104613,32.650358080085255,41.66666666666667,59.48994840146544,4989.0,4993.25,4867.833333333333,5345.0,,4985.770330099715,4981.169162628363,5038.582937730026,5311.218184282982,5691.298178178791,-4.25,121.16666666666697,-356.0,,125.41666666666697,-351.75,,-477.16666666666697,,,4.6011674713518005,-52.812607630311504,-325.44785418326774,-705.5278480790766,-57.413775101663305,-330.04902165461954,-710.1290155504284,-272.63524655295623,-652.7152404487651,-380.0799938958089,0.4024144869215318,-0.10010010010009784,-0.20161290322581182,-22.43764409976944,-19.074791518819822,-7.203807049037103,-24.019607843137248,-6.96812395075831,-0.14011208967174005,0.07014379477929822,-0.12310638443387978,-0.1774208609580774,,-0.25777261630373083,-0.04471513481002498,-0.05284066662887277,-0.11101546522063188,-0.10741093967699955,1,0,0,-0.6012024048096193,-0.8016032064128256,0.0,0.20202020202020202,0.8080808080808081,-0.6012024048096193,-29.0,-33.25,92.16666666666697,-385.0,,-25.770330099714556,-21.169162628362756,-78.58293773002606,-351.2181842829823,-731.2981781787912
2020-06-09,4960,4975,4900,4945,83329,-0.3024193548387097,4986.8226772012185,4969.921375695934,16.90130150528421,29.500546765125048,30.909090909090907,53.773776902990534,4976.0,4997.25,4862.25,5336.041666666667,,4972.180220066477,4977.72448047328,5035.514644689697,5305.164991154339,5685.1048323017885,-21.25,113.75,-360.04166666666697,,135.0,-338.79166666666697,,-473.79166666666697,,,-5.544260406803005,-63.33442462322,-332.9847710878621,-712.9246122353115,-57.790164216417,-327.4405106810591,-707.3803518285085,-269.6503464646421,-649.5901876120915,-379.93984114744944,-0.6012024048096198,-0.30060120240480437,-1.0101010101010055,40.73942710444533,-24.9221935210854,-9.647095775287685,-25.818181818181827,-9.608634150931783,-0.26057326117457924,0.08010814599710425,-0.11469853117402895,-0.16760212036169841,,-0.27257793948494147,-0.0691540889822928,-0.06089595186283825,-0.11396995790072806,-0.10882132130677347,1,0,0,-0.3024193548387097,-1.2096774193548387,0.3024193548387097,0.9183673469387756,1.530612244897959,-0.6030150753768844,-31.0,-52.25,82.75,-391.04166666666697,,-27.180220066476977,-32.72448047327998,-90.51464468969698,-360.1649911543391,-740.1048323017885
