,날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
0,2014-03-21,-0.8511488511488512,-0.8348940364711681,-0.8355196770938446,-0.8210735586481114,15.208711513556988,2.0752963898659464,-1.2676586902213873,-1.2638656270277087,-0.3008607142491292,-0.25368909210302504,-0.22744805577227092,-0.9915439479937644,-1.2828798115149833,-1.2522546230027591,-1.2675443239678583,-1.336290077534062,-1.426000255477135,-1.2692142527829153,-1.2637868804772647,-1.288238534726282,-1.3464707250161891,-1.4157289797711163,-0.4475559715157359,-0.281577324964224,-0.09682833949165895,1.3225297235027782e-05,-0.09540127508059627,0.0521032969140533,0.11153863830774802,0.17518704721117637,0.17956286114511422,0.13982663546252652,-0.2747607457550168,-0.17915918050207555,-0.060666801696485195,0.0028416069296266096,-0.08974645073230857,0.025410779128495185,0.07049308227067275,0.1426995382253701,0.14074999886172282,0.12824213876462207,0.4806831332483898,-1.2686387501600718,19570.0,-0.11849802394908676,0.3075632601705578,4.527522935779817,3.981942097613337,2.029861330726696,0.1833842772263626,1.3316082837245382,1.3745960967035857,-1.9285760139184935,1.1005305418556883
1,2014-03-24,-0.8241758241758241,-0.8339083292262198,-0.8234106962663976,-0.8320079522862823,14.88421159895591,-0.6713061356956483,-1.2656327631850548,-1.2634549967942512,-0.2740309632594721,-0.260423452843764,-0.4368155526693548,-0.8986754933075295,-1.2737750744293603,-1.2533672708044015,-1.2669201701502117,-1.3341108052689814,-1.424582522558484,-1.2634672718276412,-1.2631273671457237,-1.287435971184976,-1.345114652941814,-1.4142623529929383,-0.3486180177555632,-0.24222004141190612,-0.075148097698848,0.017587784591483042,-0.10645545968321901,0.040904917919208784,0.10580186748648647,0.1665787467320732,0.17757449774657927,0.1432176726752067,-0.2111377880780734,-0.15185364197096587,-0.044094591493618086,0.014948124063233235,-0.09075401458146973,0.022633220712921856,0.06845897381605934,0.13838028003222086,0.13847099026741297,0.12784407891644944,0.09563164108618655,-2.8032782686643616,-2030.0,0.23810748416351118,0.0,-1.8946483180428135,-0.5866558469906064,-0.7485265790759854,0.34685349910132685,0.04304416417533186,-0.07984235935087487,0.1075735522421692,-1.9315165295459455
2,2014-03-25,-0.8341658341658341,-0.8437654016757024,-0.8335015136226034,-0.8429423459244533,14.725485386445275,-0.6804456699700311,-1.2665940009240402,-1.2643777970914165,-0.2748413603710234,-0.2659837808040842,-0.8458696478469068,-0.9235914406230429,-1.265926163148651,-1.255036242506865,-1.2664588393649314,-1.332085199861492,-1.4233174685695338,-1.2653955816559346,-1.2641981501840898,-1.287249917487404,-1.3440879522346427,-1.412967712890999,-0.2565296146403256,-0.2079489298739819,-0.056880486494371406,0.03265169255798134,-0.12006060994139255,0.028260081712186035,0.09906945875409688,0.15789218891271237,0.17552822075743832,0.14657972657110055,-0.22201904604997594,-0.16341372381062727,-0.054748913096314133,0.006505864983210954,-0.10116892744787494,0.013484812581885613,0.061674109717087554,0.1315529148271798,0.13436450153063398,0.12632850939899265,0.07213578500707214,-0.04748367268536304,-1340.0,-0.2802474719258885,0.6822312316510555,-6.599847094801223,1.0691346484718063,-0.5880075515817114,0.3888999553525432,0.1768833183707978,-0.7029095123579344,0.48488080062779954,0.32442213410369913
3,2014-03-26,-0.8371628371628371,-0.8417939871858058,-0.8304742684157417,-0.827037773359841,14.739944840932779,0.9117328746356778,-1.2635157436458646,-1.2633369492255657,-0.2409019104617408,-0.2631935231961131,-0.38120814267733283,-0.8308266379895713,-1.2571353825142564,-1.256387314837431,-1.2651562577111612,-1.3298081396266053,-1.421979710444672,-1.258303477333249,-1.2627415202453396,-1.2862114964059748,-1.3426317388039049,-1.4114513580757369,-0.15835272206292347,-0.17307232167999498,-0.03644485120697034,0.04968301152995045,-0.13689698340271866,0.015895204868050624,0.09293759354894361,0.15264895124742928,0.17568265678284378,0.15069534447752705,-0.15142388376631113,-0.12996998199724985,-0.033550972781398826,0.0221656160803035,-0.0974529682585406,0.013860463800431403,0.06190955235566509,0.12840473436178027,0.13284485672507051,0.1262870990591633,-0.08104316925199014,-0.08385196568062492,-910.0,-0.09822022400170262,0.0,-0.01529051987767584,0.2905288459069268,1.743246221813338,0.036679602981076344,0.23714166180021093,0.2520184404500396,-0.35264987206881687,1.3130006553967712
4,2014-03-27,-0.8381618381618382,-0.8417939871858058,-0.8324924318869829,-0.8409542743538767,14.747617157027703,-0.8505054470096767,-1.2643162248129238,-1.2640315823471597,-0.24278579169529074,-0.26136310651128436,-0.43135124084325027,-0.7687763479029929,-1.2524260357458308,-1.2592484091845115,-1.2645863782376365,-1.3276428371672893,-1.420649222628707,-1.2609058464538896,-1.2635458714063255,-1.2859582813250363,-1.3415902674821827,-1.4101509882708703,-0.08529084851694982,-0.15381752756613162,-0.028214389012765826,0.057567337629375,-0.15883528821596177,-0.0014156226241519292,0.08321827108316991,0.14380587893537045,0.17377151135068072,0.15437621388423406,-0.17400314606238942,-0.1455821930044973,-0.04674660083102383,0.011867649888370612,-0.10619460842615427,0.0058451155807610145,0.055913163164169215,0.12202326126696418,0.12898620146440712,0.12483471264464788,0.12719323880439992,0.9949033166858753,-31340.0,0.3731942855622656,-0.5284496015657766,3.006880733944954,-0.4587816565403401,-0.5783668267065328,0.407798422456526,0.17605529455857616,-1.6137506720309145,1.214744904041787,-2.2181204392256797
5,2014-03-28,-0.8421578421578422,-0.8516510596352883,-0.8435923309788093,-0.8538767395626242,15.0675984414982,-0.8064430967792638,-1.2681554902934646,-1.2662146864587198,-0.2706261760206211,-0.26583649992756503,-0.36409817051752985,-0.7028247642149652,-1.262786598636367,-1.261950553845643,-1.2644506925401537,-1.3259944131627144,-1.4193187348127423,-1.2694475954146842,-1.2662442826089206,-1.2864108731305477,-1.3409287779435837,-1.4090502823664899,-0.1598748444284646,-0.20237836051381217,-0.0647496113253624,0.03162394057596126,-0.1770321767112683,-0.016440114479562912,0.0738782392502069,0.13535409294896528,0.1706248779932591,0.1559123248047273,-0.24739679245364973,-0.1900651758320096,-0.0805808912807135,-0.014168394499746993,-0.12498350445113941,-0.009061819963177876,0.04474766826435573,0.11279414549430196,0.12304573849492724,0.1221013452320997,-1.8998445299075362,-3.54959661928544,-79420.0,-0.6129689241237832,-2.9637914161890118,-0.5837920489296636,-2.4192966868166015,-0.1502266432835964,-0.2770889858158464,-1.4333157559857406,-1.048689079957397,1.8170878853820445,0.6704247630136535
6,2014-03-31,-0.8591408591408591,-0.8674223755544603,-0.8728557013118062,-0.8747514910536779,15.908681173137204,-1.3015242240026204,-1.2765118408430811,-1.2707236507662938,-0.33519550807943466,-0.28318639844038535,-0.7052414457514778,-0.7328033299915075,-1.2762867260391872,-1.2666395695811363,-1.2642064584800718,-1.32500256499998,-1.418126384959704,-1.2861377528826077,-1.2718690845028067,-1.287975364768068,-1.340864230577471,-1.408263813062557,-0.24587475808153778,-0.2659555108753813,-0.10903351258485551,-0.0010879375658130934,-0.20866415109315373,-0.036270577245605486,0.06009734623279941,0.13120645729602043,0.16815390205008024,0.15527469378310096,-0.386464511953352,-0.2734006136521282,-0.14246995229744105,-0.06169714741616635,-0.15912256372713796,-0.03457480231770359,0.02561149578505856,0.09906534965872654,0.11382453287562341,0.11735933485154607,-0.44694729213181056,-5.627199385324626,-167450.0,0.4502853967324956,-0.3886481196700685,-0.9570336391437309,-3.5494255471041103,-4.205330190035362,0.7162184748886675,-1.1757545911741378,-2.236532970012748,2.7104549843377646,0.7058996693724667
7,2014-04-01,-0.8661338661338661,-0.8674223755544603,-0.851664984863774,-0.8548707753479126,15.417568908285789,1.201731888146186,-1.2787180835491312,-1.2725295018497167,-0.3421668803563608,-0.29855315390573295,-0.24650240337947976,-0.6455250374327708,-1.280054203453928,-1.2697390884571402,-1.2638265387225072,-1.3238570499796545,-1.4168104381105135,-1.2867924689272803,-1.2739263985566711,-1.2884154769749958,-1.3402426468532804,-1.4071932969923127,-0.2527243087264728,-0.285089205655707,-0.12388849310464113,-0.012202341373353959,-0.23094258466999387,-0.051015109626145354,0.049840695395829984,0.12698056430281784,0.16574083960484573,0.15478197906716723,-0.3692906346187606,-0.2746749655338571,-0.14702587314941265,-0.06611027126544337,-0.17267833218015513,-0.04643614743143094,0.016463938147117465,0.0902679188648836,0.10804726825856494,0.11455220901375271,0.8527593019042164,-1.2,-26255.0,-0.30720571325535545,4.5211799245072,7.312691131498471,-1.177831305500059,3.019693528447805,0.27789492965163537,0.36702809179733464,1.2093160114348946,-1.2354287496020573,0.5600486238498519
8,2014-04-02,-0.8501498501498501,-0.8555938886150813,-0.8476286579212916,-0.8538767395626242,14.956180557340804,0.022925088374121248,-1.2803416783819026,-1.2740831303359585,-0.3436182730930711,-0.31115610764934604,-0.4534002185309154,-0.62588275753217,-1.288531027637094,-1.2735538809199143,-1.2641521841359498,-1.3226556564068164,-1.4156398995331467,-1.2867053437302778,-1.2756361882168539,-1.2887875048384734,-1.3396034319214092,-1.4061171363033382,-0.29838797969270636,-0.32287219787058236,-0.1533575625012871,-0.03359426528299363,-0.2533910826184287,-0.06846591685578346,0.03819331218798258,0.11837226363589726,0.16170619930983154,0.15510079443886096,-0.34713694660046746,-0.2722375784763745,-0.14890143305315587,-0.06851037708031485,-0.18389357967830136,-0.056812652336913926,0.008349857773857034,0.08190076628287807,0.10252185368152349,0.11182837529037479,-0.050720656481232536,-0.3148674606223588,-33510.0,1.6739057821289325,0.1537816300852789,1.1743119266055047,-0.11901986061107202,0.9515951278881446,0.20720083341919382,0.7473416077607621,-0.5770505453330339,0.0466513210384894,-1.3175422987217933
9,2014-04-03,-0.8531468531468531,-0.8624938393297191,-0.8536831483350151,-0.8638170974155069,14.621858290622514,-0.6393402423714074,-1.2841477473388103,-1.2767062331291077,-0.3637045029911978,-0.3255224109564611,-0.5673150974602055,-0.6377974954624555,-1.2957520260153466,-1.2776070979116116,-1.2648306122977186,-1.3218314442368926,-1.414512983507123,-1.291883287751753,-1.2786990368029931,-1.289683877780892,-1.339253834486019,-1.4051951933487696,-0.32959148818629924,-0.35326813065682977,-0.17788835461031732,-0.052079119234186226,-0.27515932303966945,-0.08549678498509868,0.026071815689121824,0.10984222049705183,0.1567835519845631,0.15402841519575405,-0.3740447206938873,-0.2959268801380379,-0.16923485109613762,-0.08491762430249171,-0.20212331491630706,-0.07203542901948715,-0.0034250869165380585,0.07147803772308542,0.09547192756998034,0.10814161150082151,-0.10846669082492665,4.000153668843642,-28680.0,-1.4484379295361232,-1.1100237662519223,2.646177370030581,-2.0776243278361846,-0.7334425821042847,-0.17145997183775802,-1.1798489510245704,0.35971555191052423,0.3067505479489743,1.2034871501957036
10,2014-04-04,-0.8641358641358642,-0.8644652538196156,-0.851664984863774,-0.8499005964214712,14.928303819645803,0.8169539412561275,-1.2839631061419534,-1.2774766510793436,-0.348031997215538,-0.3336728612278222,0.06365113788906214,-0.49429669168698503,-1.2944962002104332,-1.2796734438289477,-1.2657804112031625,-1.3207418081043523,-1.4133351746208591,-1.2880048118683594,-1.2793479313274263,-1.2897997020710457,-1.338519342759308,-1.404077499666528,-0.2976269185099358,-0.3432168860298802,-0.1771656798838903,-0.05163865408896698,-0.2824720913243556,-0.09641520450507209,0.018580825691110876,0.09826014334196488,0.15095359316061283,0.15385451585151405,-0.317628655054133,-0.2740365545377922,-0.1574295837289988,-0.07706083601831006,-0.20658497756511962,-0.07805450229492472,-0.008450935883670248,0.06449342750712425,0.0908181804595728,0.10579519349069566,0.3858814452873859,-2.969752849276476,13916.0,-0.5085057389720988,-0.005592059275828324,-0.2246177370030581,-1.0980190748149785,-0.0966180797132699,0.12611189339561082,-0.2589382991519293,1.2131537285879408,-0.7885028317793373,0.4982465390290608
