,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),이자보상배율,현금흐름,자본,부실
0,(주)HJ매그놀리아용평호텔앤리조트,70960,2010/12,,,,,,,0
1,(주)HJ매그놀리아용평호텔앤리조트,70960,2011/12,,,,,,,0
2,(주)HJ매그놀리아용평호텔앤리조트,70960,2012/12,,,,,,,0
3,(주)HJ매그놀리아용평호텔앤리조트,70960,2013/12,1.45,36775171.0,298067032.0,0.0,0.0,0.0,0
4,(주)HJ매그놀리아용평호텔앤리조트,70960,2014/12,1.07,40502835.0,301490946.0,0.0,0.0,0.0,0
5,(주)HJ매그놀리아용평호텔앤리조트,70960,2015/12,1.84,36832912.0,312817856.0,0.0,0.0,0.0,0
6,(주)HJ매그놀리아용평호텔앤리조트,70960,2016/12,2.62,-18994098.0,396442087.0,0.0,-1.0,0.0,0
7,(주)HJ매그놀리아용평호텔앤리조트,70960,2017/12,3.0,17809537.0,408181173.0,0.0,0.0,0.0,0
8,(주)HJ매그놀리아용평호텔앤리조트,70960,2018/12,2.34,52504906.0,414170559.0,0.0,0.0,0.0,0
9,(주)HJ매그놀리아용평호텔앤리조트,70960,2019/12,-0.32,23600746.0,395782278.0,-1.0,0.0,0.0,0
10,(주)HJ매그놀리아용평호텔앤리조트,70960,2020/12,-0.57,50920805.0,377771342.0,-1.0,0.0,0.0,0
11,(주)HJ매그놀리아용평호텔앤리조트,70960,2021/12,2.29,-11543045.0,386254614.0,0.0,-1.0,0.0,0
12,(주)HJ매그놀리아용평호텔앤리조트,70960,2022/12,0.13,25276373.0,377707477.0,0.0,0.0,0.0,0
13,(주)MH에탄올,23150,2010/12,0.77,4613504.0,46625147.0,0.0,0.0,0.0,0
14,(주)MH에탄올,23150,2011/12,0.12,178820.0,42667338.0,0.0,0.0,0.0,0
15,(주)MH에탄올,23150,2012/12,1.08,-4906202.0,39678259.0,0.0,-1.0,0.0,0
16,(주)MH에탄올,23150,2013/12,0.87,6114050.0,45885523.0,0.0,0.0,0.0,0
17,(주)MH에탄올,23150,2014/12,5.62,5159224.0,52788681.0,0.0,0.0,0.0,0
18,(주)MH에탄올,23150,2015/12,12.69,13384066.0,57884347.0,0.0,0.0,0.0,0
19,(주)MH에탄올,23150,2016/12,29.41,12245831.0,63581883.0,0.0,0.0,0.0,0
20,(주)MH에탄올,23150,2017/12,3.46,3336890.0,106837344.0,0.0,0.0,0.0,0
21,(주)MH에탄올,23150,2018/12,0.1,-11269669.0,91585473.0,0.0,-1.0,0.0,0
22,(주)MH에탄올,23150,2019/12,0.73,11368931.0,79389077.0,0.0,0.0,0.0,0
23,(주)MH에탄올,23150,2020/12,1.29,18985796.0,80425495.0,0.0,0.0,0.0,0
24,(주)MH에탄올,23150,2021/12,1.92,26371475.0,84703339.0,0.0,0.0,0.0,0
25,(주)MH에탄올,23150,2022/12,1.87,16477364.0,95397727.0,0.0,0.0,0.0,0
26,(주)SH에너지화학,2360,2010/12,-4.92,739884.0,61526743.0,-1.0,0.0,0.0,0
27,(주)SH에너지화학,2360,2011/12,2.82,5825197.0,65242326.0,0.0,0.0,0.0,0
28,(주)SH에너지화학,2360,2012/12,1.72,-855725.0,64881202.0,0.0,-1.0,0.0,0
29,(주)SH에너지화학,2360,2013/12,5.3,5949724.0,69599141.0,0.0,0.0,0.0,0
30,(주)SH에너지화학,2360,2014/12,26.68,24749424.0,84237197.0,0.0,0.0,0.0,0
31,(주)SH에너지화학,2360,2015/12,84.87,24630676.0,91646221.0,0.0,0.0,0.0,0
32,(주)SH에너지화학,2360,2016/12,210.93,11685757.0,104088887.0,0.0,0.0,0.0,0
33,(주)SH에너지화학,2360,2017/12,162.17,14208400.0,107693472.0,0.0,0.0,0.0,0
34,(주)SH에너지화학,2360,2018/12,22.72,5202762.0,105390892.0,0.0,0.0,0.0,0
35,(주)SH에너지화학,2360,2019/12,-24.12,16081690.0,98999976.0,-1.0,0.0,0.0,0
36,(주)SH에너지화학,2360,2020/12,-38.65,4213790.0,90008391.0,-1.0,0.0,0.0,0
37,(주)SH에너지화학,2360,2021/12,1.72,-3788840.0,91739102.0,0.0,-1.0,0.0,0
38,(주)SH에너지화학,2360,2022/12,2.15,-2342285.0,94101468.0,0.0,-1.0,0.0,0
39,(주)SIMPAC,9160,2010/12,13.74,23334250.0,145325032.0,0.0,0.0,0.0,0
40,(주)SIMPAC,9160,2011/12,20.93,18427061.0,168941269.0,0.0,0.0,0.0,0
41,(주)SIMPAC,9160,2012/12,15.51,13157000.0,187860952.0,0.0,0.0,0.0,0
42,(주)SIMPAC,9160,2013/12,16.58,12060558.0,208831047.0,0.0,0.0,0.0,0
43,(주)SIMPAC,9160,2014/12,8.48,34443800.0,219125252.0,0.0,0.0,0.0,0
44,(주)SIMPAC,9160,2015/12,14.66,10256628.0,232007841.0,0.0,0.0,0.0,0
45,(주)SIMPAC,9160,2016/12,16.75,35245662.0,240416530.0,0.0,0.0,0.0,0
46,(주)SIMPAC,9160,2017/12,10.1,-9543549.0,240826100.0,0.0,-1.0,0.0,0
47,(주)SIMPAC,9160,2018/12,4.07,37360242.0,435032869.0,0.0,0.0,0.0,0
48,(주)SIMPAC,9160,2019/12,3.47,37470315.0,441195485.0,0.0,0.0,0.0,0
49,(주)SIMPAC,9160,2020/12,2.64,-17042761.0,463986165.0,0.0,-1.0,0.0,0
50,(주)SIMPAC,9160,2021/12,29.83,63747133.0,546662289.0,0.0,0.0,0.0,0
51,(주)SIMPAC,9160,2022/12,20.65,2972365.0,599682757.0,0.0,0.0,0.0,0
52,(주)STX,11810,2010/12,0.73,-90116000.0,1622889000.0,0.0,-1.0,0.0,0
53,(주)STX,11810,2011/12,1.66,55801000.0,1915942000.0,0.0,0.0,0.0,0
54,(주)STX,11810,2012/12,-3.12,250636000.0,1506639000.0,-1.0,0.0,0.0,0
55,(주)STX,11810,2013/12,-10.71,130779000.0,-509663000.0,-1.0,0.0,-1.0,1
56,(주)STX,11810,2014/12,0.76,-76097000.0,93662000.0,0.0,-1.0,0.0,0
57,(주)STX,11810,2015/12,-0.84,-15950000.0,72342000.0,-1.0,-1.0,0.0,0
58,(주)STX,11810,2016/12,-0.91,57833000.0,-330596000.0,-1.0,0.0,-1.0,1
59,(주)STX,11810,2017/12,2.02,100295000.0,42560000.0,0.0,0.0,0.0,0
60,(주)STX,11810,2018/12,-1.12,-48114000.0,64028000.0,-1.0,-1.0,0.0,0
61,(주)STX,11810,2019/12,0.11,528000.0,56291000.0,0.0,0.0,0.0,0
62,(주)STX,11810,2020/12,-0.04,57915000.0,81729000.0,-1.0,0.0,0.0,0
63,(주)STX,11810,2021/12,0.88,-12528000.0,122530000.0,0.0,-1.0,0.0,0
64,(주)STX,11810,2022/12,-0.13,-84572000.0,102407000.0,-1.0,-1.0,0.0,0
65,(주)TCC스틸,2710,2010/12,3.69,-19319095.0,225226613.0,0.0,-1.0,0.0,0
66,(주)TCC스틸,2710,2011/12,1.41,-10245999.0,225441968.0,0.0,-1.0,0.0,0
67,(주)TCC스틸,2710,2012/12,0.57,-4610373.0,225998781.0,0.0,-1.0,0.0,1
68,(주)TCC스틸,2710,2013/12,-0.59,-29220038.0,205738102.0,-1.0,-1.0,0.0,1
69,(주)TCC스틸,2710,2014/12,0.02,-21440429.0,189038004.0,0.0,-1.0,0.0,1
70,(주)TCC스틸,2710,2015/12,2.17,30047778.0,86012476.0,0.0,0.0,0.0,0
71,(주)TCC스틸,2710,2016/12,2.53,-35273178.0,103337634.0,0.0,-1.0,0.0,0
72,(주)TCC스틸,2710,2017/12,1.55,-1168958.0,100915803.0,0.0,-1.0,0.0,0
73,(주)TCC스틸,2710,2018/12,3.3,21492009.0,112246210.0,0.0,0.0,0.0,0
74,(주)TCC스틸,2710,2019/12,2.27,-6746810.0,116843135.0,0.0,-1.0,0.0,0
75,(주)TCC스틸,2710,2020/12,0.16,-5592098.0,121130879.0,0.0,-1.0,0.0,0
76,(주)TCC스틸,2710,2021/12,4.95,7630671.0,155229149.0,0.0,0.0,0.0,0
77,(주)TCC스틸,2710,2022/12,5.62,-12037744.0,208804980.0,0.0,-1.0,0.0,0
78,(주)강원랜드,35250,2010/12,2546.99,482676166.0,2099210537.0,0.0,0.0,0.0,0
79,(주)강원랜드,35250,2011/12,1142.61,417827759.0,2257362696.0,0.0,0.0,0.0,0
80,(주)강원랜드,35250,2012/12,565.68,446539739.0,2372026990.0,0.0,0.0,0.0,0
81,(주)강원랜드,35250,2013/12,1421.81,424407127.0,2517696496.0,0.0,0.0,0.0,0
82,(주)강원랜드,35250,2014/12,2073.72,510413141.0,2705357485.0,0.0,0.0,0.0,0
83,(주)강원랜드,35250,2015/12,2623.81,574981576.0,2997755205.0,0.0,0.0,0.0,0
84,(주)강원랜드,35250,2016/12,836.02,596486851.0,3252727459.0,0.0,0.0,0.0,0
85,(주)강원랜드,35250,2017/12,2241.82,463050000.0,3501235933.0,0.0,0.0,0.0,0
86,(주)강원랜드,35250,2018/12,1834.66,363918692.0,3586777089.0,0.0,0.0,0.0,0
87,(주)강원랜드,35250,2019/12,255.56,407868874.0,3717759076.0,0.0,0.0,0.0,0
88,(주)강원랜드,35250,2020/12,-230.09,-655676332.0,3247028580.0,-1.0,-1.0,0.0,0
89,(주)강원랜드,35250,2021/12,-30.79,210874269.0,3252792611.0,-1.0,0.0,0.0,0
90,(주)강원랜드,35250,2022/12,119.06,420172246.0,3415377901.0,0.0,0.0,0.0,0
91,(주)갤럭시아에스엠,11420,2010/12,0.74,-4476582.0,23314808.0,0.0,-1.0,0.0,0
92,(주)갤럭시아에스엠,11420,2011/12,6.31,5951394.0,25274017.0,0.0,0.0,0.0,0
93,(주)갤럭시아에스엠,11420,2012/12,3.79,2801469.0,25907252.0,0.0,0.0,0.0,0
94,(주)갤럭시아에스엠,11420,2013/12,1.9,4527179.0,21493102.0,0.0,0.0,0.0,0
95,(주)갤럭시아에스엠,11420,2014/12,-0.88,-70410.0,23205508.0,-1.0,-1.0,0.0,0
96,(주)갤럭시아에스엠,11420,2015/12,5.69,2451666.0,49739042.0,0.0,0.0,0.0,0
97,(주)갤럭시아에스엠,11420,2016/12,-18.76,-1195544.0,44846832.0,-1.0,-1.0,0.0,0
98,(주)갤럭시아에스엠,11420,2017/12,-35.52,-7389242.0,40494336.0,-1.0,-1.0,0.0,0
99,(주)갤럭시아에스엠,11420,2018/12,-157.86,-2809869.0,26472162.0,-1.0,-1.0,0.0,1
100,(주)갤럭시아에스엠,11420,2019/12,-8.95,903569.0,21798750.0,-1.0,0.0,0.0,1
101,(주)갤럭시아에스엠,11420,2020/12,18.6,2869297.0,20719428.0,0.0,0.0,0.0,0
102,(주)갤럭시아에스엠,11420,2021/12,44.69,1611959.0,33050242.0,0.0,0.0,0.0,0
103,(주)갤럭시아에스엠,11420,2022/12,15.91,871656.0,33333532.0,0.0,0.0,0.0,0
104,(주)경농,2100,2010/12,6.85,24277691.0,147965840.0,0.0,0.0,0.0,0
105,(주)경농,2100,2011/12,4.52,14162963.0,142986220.0,0.0,0.0,0.0,0
106,(주)경농,2100,2012/12,5.6,8796940.0,151738994.0,0.0,0.0,0.0,0
107,(주)경농,2100,2013/12,4.81,18563319.0,163157512.0,0.0,0.0,0.0,0
108,(주)경농,2100,2014/12,4.53,14706590.0,168915900.0,0.0,0.0,0.0,0
109,(주)경농,2100,2015/12,3.96,-9854199.0,174667648.0,0.0,-1.0,0.0,0
110,(주)경농,2100,2016/12,3.5,15996174.0,183969132.0,0.0,0.0,0.0,0
111,(주)경농,2100,2017/12,2.8,15815332.0,192152986.0,0.0,0.0,0.0,0
112,(주)경농,2100,2018/12,5.16,10607249.0,201453891.0,0.0,0.0,0.0,0
113,(주)경농,2100,2019/12,2.2,-1020171.0,201885272.0,0.0,-1.0,0.0,0
114,(주)경농,2100,2020/12,5.1,15868144.0,211372233.0,0.0,0.0,0.0,0
115,(주)경농,2100,2021/12,7.1,10815548.0,236809394.0,0.0,0.0,0.0,0
116,(주)경농,2100,2022/12,11.33,14419548.0,260484164.0,0.0,0.0,0.0,0
117,(주)경동나비엔,9450,2010/12,21.77,22481057.0,160449250.0,0.0,0.0,0.0,0
118,(주)경동나비엔,9450,2011/12,12.0,15493744.0,168114574.0,0.0,0.0,0.0,0
119,(주)경동나비엔,9450,2012/12,11.7,27648702.0,175875394.0,0.0,0.0,0.0,0
120,(주)경동나비엔,9450,2013/12,14.4,20912632.0,187280988.0,0.0,0.0,0.0,0
121,(주)경동나비엔,9450,2014/12,4.93,-13266158.0,190021880.0,0.0,-1.0,0.0,0
122,(주)경동나비엔,9450,2015/12,6.98,43719574.0,206076609.0,0.0,0.0,0.0,0
123,(주)경동나비엔,9450,2016/12,25.05,61333200.0,238762190.0,0.0,0.0,0.0,0
124,(주)경동나비엔,9450,2017/12,30.33,20111583.0,256506497.0,0.0,0.0,0.0,0
125,(주)경동나비엔,9450,2018/12,11.32,-14286091.0,280103616.0,0.0,-1.0,0.0,0
126,(주)경동나비엔,9450,2019/12,11.06,78554868.0,301042624.0,0.0,0.0,0.0,0
127,(주)경동나비엔,9450,2020/12,16.97,57625120.0,348163846.0,0.0,0.0,0.0,0
128,(주)경동나비엔,9450,2021/12,19.28,80668519.0,450415463.0,0.0,0.0,0.0,0
129,(주)경동나비엔,9450,2022/12,8.15,9346018.0,517704585.0,0.0,0.0,0.0,0
130,(주)경동도시가스,267290,2017/12,,19371687.0,294331882.0,,0.0,0.0,0
131,(주)경동도시가스,267290,2018/12,98.82,120705226.0,320490074.0,0.0,0.0,0.0,0
132,(주)경동도시가스,267290,2019/12,29.28,33973376.0,339612043.0,0.0,0.0,0.0,0
133,(주)경동도시가스,267290,2020/12,18.35,314378.0,356677691.0,0.0,0.0,0.0,0
134,(주)경동도시가스,267290,2021/12,32.06,138736973.0,375416487.0,0.0,0.0,0.0,0
135,(주)경동도시가스,267290,2022/12,29.22,52602626.0,394988697.0,0.0,0.0,0.0,0
136,(주)경동인베스트,12320,2010/12,13.91,109273270.0,376913014.0,0.0,0.0,0.0,0
137,(주)경동인베스트,12320,2011/12,11.03,88589199.0,407862543.0,0.0,0.0,0.0,0
138,(주)경동인베스트,12320,2012/12,17.71,150571070.0,446509347.0,0.0,0.0,0.0,0
139,(주)경동인베스트,12320,2013/12,27.91,69233629.0,498740561.0,0.0,0.0,0.0,0
140,(주)경동인베스트,12320,2014/12,20.25,20818461.0,607451423.0,0.0,0.0,0.0,0
141,(주)경동인베스트,12320,2015/12,-4.35,-50279018.0,576479441.0,-1.0,-1.0,0.0,0
142,(주)경동인베스트,12320,2016/12,7.92,26876328.0,587924566.0,0.0,0.0,0.0,0
143,(주)경동인베스트,12320,2017/12,9.05,60158090.0,400403090.0,0.0,0.0,0.0,0
144,(주)경동인베스트,12320,2018/12,10.67,12513851.0,397867310.0,0.0,0.0,0.0,0
145,(주)경동인베스트,12320,2019/12,5.29,32390710.0,414533638.0,0.0,0.0,0.0,0
146,(주)경동인베스트,12320,2020/12,6.48,18457523.0,430745334.0,0.0,0.0,0.0,0
147,(주)경동인베스트,12320,2021/12,5.6,25395956.0,439753088.0,0.0,0.0,0.0,0
148,(주)경동인베스트,12320,2022/12,7.69,27230512.0,450708398.0,0.0,0.0,0.0,0
149,(주)경방,50,2010/12,2.12,10475934.0,632800486.0,0.0,0.0,0.0,0
150,(주)경방,50,2011/12,1.15,-14647398.0,629704391.0,0.0,-1.0,0.0,0
151,(주)경방,50,2012/12,0.36,17789061.0,620704205.0,0.0,0.0,0.0,0
152,(주)경방,50,2013/12,2.58,51153970.0,636438555.0,0.0,0.0,0.0,0
153,(주)경방,50,2014/12,2.47,23819336.0,647668814.0,0.0,0.0,0.0,0
154,(주)경방,50,2015/12,3.9,39920580.0,662952918.0,0.0,0.0,0.0,0
155,(주)경방,50,2016/12,5.54,67981079.0,679843399.0,0.0,0.0,0.0,0
156,(주)경방,50,2017/12,6.35,57866501.0,699134073.0,0.0,0.0,0.0,0
157,(주)경방,50,2018/12,5.13,12093896.0,708769347.0,0.0,0.0,0.0,0
158,(주)경방,50,2019/12,3.59,66875285.0,741553199.0,0.0,0.0,0.0,0
159,(주)경방,50,2020/12,3.24,33635651.0,741929808.0,0.0,0.0,0.0,0
160,(주)경방,50,2021/12,13.04,20910159.0,752146420.0,0.0,0.0,0.0,0
161,(주)경방,50,2022/12,4.5,29255425.0,755008459.0,0.0,0.0,0.0,0
162,(주)경보제약,214390,2010/12,,,,,,,0
163,(주)경보제약,214390,2011/12,,,,,,,0
164,(주)경보제약,214390,2012/12,,,,,,,0
165,(주)경보제약,214390,2013/12,17.28,21628813.0,66218806.0,0.0,0.0,0.0,0
166,(주)경보제약,214390,2014/12,25.51,16041867.0,68329856.0,0.0,0.0,0.0,0
167,(주)경보제약,214390,2015/12,29.2,4240142.0,122817151.0,0.0,0.0,0.0,0
168,(주)경보제약,214390,2016/12,16.24,25328803.0,129402340.0,0.0,0.0,0.0,0
169,(주)경보제약,214390,2017/12,24.47,25805146.0,141509596.0,0.0,0.0,0.0,0
170,(주)경보제약,214390,2018/12,19.43,-1138159.0,149012165.0,0.0,-1.0,0.0,0
171,(주)경보제약,214390,2019/12,4.77,23668111.0,149163504.0,0.0,0.0,0.0,0
172,(주)경보제약,214390,2020/12,6.63,20795227.0,156056794.0,0.0,0.0,0.0,0
173,(주)경보제약,214390,2021/12,-5.63,17967903.0,145700730.0,-1.0,0.0,0.0,0
174,(주)경보제약,214390,2022/12,0.83,10126731.0,143704055.0,0.0,0.0,0.0,0
175,(주)경인양행,12610,2010/12,3.96,-8882207.0,176138097.0,0.0,-1.0,0.0,0
176,(주)경인양행,12610,2011/12,1.77,9839673.0,176292506.0,0.0,0.0,0.0,0
177,(주)경인양행,12610,2012/12,1.26,20801833.0,174988685.0,0.0,0.0,0.0,0
178,(주)경인양행,12610,2013/12,5.73,1046809.0,189744314.0,0.0,0.0,0.0,0
179,(주)경인양행,12610,2014/12,7.16,18368986.0,198238667.0,0.0,0.0,0.0,0
180,(주)경인양행,12610,2015/12,4.19,5444861.0,201125304.0,0.0,0.0,0.0,0
181,(주)경인양행,12610,2016/12,6.44,19013689.0,208293196.0,0.0,0.0,0.0,0
182,(주)경인양행,12610,2017/12,3.12,5323456.0,210934933.0,0.0,0.0,0.0,0
183,(주)경인양행,12610,2018/12,5.68,1873412.0,223759383.0,0.0,0.0,0.0,0
184,(주)경인양행,12610,2019/12,4.66,6768170.0,237433141.0,0.0,0.0,0.0,0
185,(주)경인양행,12610,2020/12,0.71,54551658.0,228381756.0,0.0,0.0,0.0,0
186,(주)경인양행,12610,2021/12,6.61,9230963.0,251869915.0,0.0,0.0,0.0,0
187,(주)경인양행,12610,2022/12,4.49,21197161.0,266154503.0,0.0,0.0,0.0,0
188,(주)광명전기,17040,2010/12,2.24,8219127.0,60146533.0,0.0,0.0,0.0,0
189,(주)광명전기,17040,2011/12,0.38,1765403.0,62936103.0,0.0,0.0,0.0,0
190,(주)광명전기,17040,2012/12,3.63,3436380.0,62992204.0,0.0,0.0,0.0,0
191,(주)광명전기,17040,2013/12,11.84,3129414.0,69847678.0,0.0,0.0,0.0,0
192,(주)광명전기,17040,2014/12,19.42,11464334.0,78696030.0,0.0,0.0,0.0,0
193,(주)광명전기,17040,2015/12,20.92,18501076.0,87829336.0,0.0,0.0,0.0,0
194,(주)광명전기,17040,2016/12,10.52,4502682.0,98063360.0,0.0,0.0,0.0,0
195,(주)광명전기,17040,2017/12,5.78,6647411.0,96648221.0,0.0,0.0,0.0,0
196,(주)광명전기,17040,2018/12,3.61,-3815893.0,98748349.0,0.0,-1.0,0.0,0
197,(주)광명전기,17040,2019/12,21.67,20495932.0,105398860.0,0.0,0.0,0.0,0
198,(주)광명전기,17040,2020/12,20.94,5269896.0,109787206.0,0.0,0.0,0.0,0
199,(주)광명전기,17040,2021/12,13.15,-2536009.0,115135261.0,0.0,-1.0,0.0,0
200,(주)광명전기,17040,2022/12,17.45,-921738.0,118870746.0,0.0,-1.0,0.0,0
201,(주)광주신세계,37710,2010/12,999999999.0,58641255.0,260459626.0,0.0,0.0,0.0,0
202,(주)광주신세계,37710,2011/12,999999999.0,58007847.0,310214632.0,0.0,0.0,0.0,0
203,(주)광주신세계,37710,2012/12,999999999.0,56319963.0,361615843.0,0.0,0.0,0.0,0
204,(주)광주신세계,37710,2013/12,13.07,57337481.0,408690826.0,0.0,0.0,0.0,0
205,(주)광주신세계,37710,2014/12,10.46,50217757.0,448624926.0,0.0,0.0,0.0,0
206,(주)광주신세계,37710,2015/12,15.34,52123039.0,491380796.0,0.0,0.0,0.0,0
207,(주)광주신세계,37710,2016/12,30.68,50122658.0,534290186.0,0.0,0.0,0.0,0
208,(주)광주신세계,37710,2017/12,86.86,51294766.0,579363832.0,0.0,0.0,0.0,0
209,(주)광주신세계,37710,2018/12,715.98,53868560.0,620656716.0,0.0,0.0,0.0,0
210,(주)광주신세계,37710,2019/12,193.26,74340570.0,661189861.0,0.0,0.0,0.0,0
211,(주)광주신세계,37710,2020/12,165.49,50700002.0,698267903.0,0.0,0.0,0.0,0
212,(주)광주신세계,37710,2021/12,203.28,77532153.0,745805465.0,0.0,0.0,0.0,0
213,(주)광주신세계,37710,2022/12,116.59,68461740.0,789909736.0,0.0,0.0,0.0,0
214,(주)국동,5320,2010/12,0.69,1740655.0,-3728293.0,0.0,0.0,-1.0,1
215,(주)국동,5320,2011/12,0.5,-963482.0,5829570.0,0.0,-1.0,0.0,0
216,(주)국동,5320,2012/12,3.42,4976107.0,9422729.0,0.0,0.0,0.0,0
217,(주)국동,5320,2013/12,3.64,-2405589.0,15412210.0,0.0,-1.0,0.0,0
218,(주)국동,5320,2014/12,5.32,-12910.0,28639367.0,0.0,-1.0,0.0,0
219,(주)국동,5320,2015/12,4.08,3908416.0,31226110.0,0.0,0.0,0.0,0
220,(주)국동,5320,2016/12,5.25,747703.0,51725723.0,0.0,0.0,0.0,0
221,(주)국동,5320,2017/12,-2.28,-6827943.0,42630725.0,-1.0,-1.0,0.0,0
222,(주)국동,5320,2018/12,2.53,-3944667.0,48475045.0,0.0,-1.0,0.0,0
223,(주)국동,5320,2019/12,-1.78,3901005.0,65481226.0,-1.0,0.0,0.0,0
224,(주)국동,5320,2020/12,6.13,25978507.0,83835084.0,0.0,0.0,0.0,0
225,(주)국동,5320,2021/12,-1.01,-25316837.0,102364581.0,-1.0,-1.0,0.0,0
226,(주)국동,5320,2022/12,8.56,10064571.0,109055850.0,0.0,0.0,0.0,0
227,(주)국보,1140,2010/12,1.24,-900863.0,34910444.0,0.0,-1.0,0.0,0
228,(주)국보,1140,2011/12,0.75,3249944.0,34466553.0,0.0,0.0,0.0,0
229,(주)국보,1140,2012/12,0.64,-3613866.0,33793391.0,0.0,-1.0,0.0,0
230,(주)국보,1140,2013/12,0.36,2809735.0,29768264.0,0.0,0.0,0.0,0
231,(주)국보,1140,2014/12,-1.31,-238084.0,22620239.0,-1.0,-1.0,0.0,0
232,(주)국보,1140,2015/12,-1.55,-837022.0,18409444.0,-1.0,-1.0,0.0,0
233,(주)국보,1140,2016/12,0.14,507314.0,15275562.0,0.0,0.0,0.0,0
234,(주)국보,1140,2017/12,-2.66,-3103505.0,17848563.0,-1.0,-1.0,0.0,0
235,(주)국보,1140,2018/12,-4.03,-6078157.0,13412206.0,-1.0,-1.0,0.0,0
236,(주)국보,1140,2019/12,-0.35,-9899692.0,28604010.0,-1.0,-1.0,0.0,1
237,(주)국보,1140,2020/12,-2.95,-10627275.0,30827300.0,-1.0,-1.0,0.0,1
238,(주)국보,1140,2021/12,-1.93,2033468.0,31843319.0,-1.0,0.0,0.0,1
239,(주)국보,1140,2022/12,-3.22,1455929.0,43088341.0,-1.0,0.0,0.0,1
240,(주)금양,1570,2010/12,1.03,736004.0,41251206.0,0.0,0.0,0.0,0
241,(주)금양,1570,2011/12,2.0,-688415.0,45175687.0,0.0,-1.0,0.0,0
242,(주)금양,1570,2012/12,1.68,3603001.0,45542580.0,0.0,0.0,0.0,0
243,(주)금양,1570,2013/12,1.61,-16906920.0,45554255.0,0.0,-1.0,0.0,0
244,(주)금양,1570,2014/12,1.52,34150831.0,44489985.0,0.0,0.0,0.0,0
245,(주)금양,1570,2015/12,2.52,7307038.0,57953744.0,0.0,0.0,0.0,0
246,(주)금양,1570,2016/12,3.26,8032406.0,34480745.0,0.0,0.0,0.0,0
247,(주)금양,1570,2017/12,3.57,-22124138.0,57595446.0,0.0,-1.0,0.0,0
248,(주)금양,1570,2018/12,3.72,17366463.0,79456336.0,0.0,0.0,0.0,0
249,(주)금양,1570,2019/12,2.53,-599179.0,68287064.0,0.0,-1.0,0.0,0
250,(주)금양,1570,2020/12,1.05,-507536.0,79793803.0,0.0,-1.0,0.0,0
251,(주)금양,1570,2021/12,1.98,-39808116.0,117407476.0,0.0,-1.0,0.0,1
252,(주)금양,1570,2022/12,0.98,45999421.0,117757042.0,0.0,0.0,0.0,0
253,(주)금호에이치티,214330,2010/12,,,,,,,0
254,(주)금호에이치티,214330,2011/12,,,,,,,0
255,(주)금호에이치티,214330,2012/12,,,,,,,0
256,(주)금호에이치티,214330,2013/12,24.57,8289430.0,47630734.0,0.0,0.0,0.0,0
257,(주)금호에이치티,214330,2014/12,19.07,-5732102.0,63008983.0,0.0,-1.0,0.0,0
258,(주)금호에이치티,214330,2015/12,20.53,9868864.0,81388280.0,0.0,0.0,0.0,0
259,(주)금호에이치티,214330,2016/12,11.57,23467650.0,86282030.0,0.0,0.0,0.0,0
260,(주)금호에이치티,214330,2017/12,7.78,14172411.0,90754420.0,0.0,0.0,0.0,0
261,(주)금호에이치티,214330,2018/12,3.66,1469654.0,124851870.0,0.0,0.0,0.0,0
262,(주)금호에이치티,214330,2019/12,0.35,7214831.0,172630689.0,0.0,0.0,0.0,0
263,(주)금호에이치티,214330,2020/12,-0.48,14753679.0,223139865.0,-1.0,0.0,0.0,0
264,(주)금호에이치티,214330,2021/12,1.95,4893537.0,350809715.0,0.0,0.0,0.0,0
265,(주)금호에이치티,214330,2022/12,3.46,13299022.0,325800542.0,0.0,0.0,0.0,0
266,(주)까뮤이앤씨,13700,2010/12,1.24,-27527429.0,163288767.0,0.0,-1.0,0.0,0
267,(주)까뮤이앤씨,13700,2011/12,-14.28,-20322130.0,46083061.0,-1.0,-1.0,0.0,0
268,(주)까뮤이앤씨,13700,2012/12,0.46,3105839.0,40763024.0,0.0,0.0,0.0,0
269,(주)까뮤이앤씨,13700,2013/12,-0.14,-10254054.0,33715699.0,-1.0,-1.0,0.0,0
270,(주)까뮤이앤씨,13700,2014/12,0.4,12949303.0,35697347.0,0.0,0.0,0.0,0
271,(주)까뮤이앤씨,13700,2015/12,1.65,7869800.0,45786128.0,0.0,0.0,0.0,0
272,(주)까뮤이앤씨,13700,2016/12,1.92,-9738971.0,51113063.0,0.0,-1.0,0.0,0
273,(주)까뮤이앤씨,13700,2017/12,4.85,8151089.0,59106121.0,0.0,0.0,0.0,0
274,(주)까뮤이앤씨,13700,2018/12,2.29,-6807595.0,59562903.0,0.0,-1.0,0.0,0
275,(주)까뮤이앤씨,13700,2019/12,5.87,7627840.0,70932062.0,0.0,0.0,0.0,0
276,(주)까뮤이앤씨,13700,2020/12,1.27,-22021730.0,82765539.0,0.0,-1.0,0.0,0
277,(주)까뮤이앤씨,13700,2021/12,-1.98,-2668352.0,98812383.0,-1.0,-1.0,0.0,0
278,(주)까뮤이앤씨,13700,2022/12,-7.55,-12329059.0,79147588.0,-1.0,-1.0,0.0,1
279,(주)나이스홀딩스,34310,2010/12,5.79,24007105.0,302476793.0,0.0,0.0,0.0,0
